event_time,estimate,sd,ci_low,ci_high,dataset,rolling,category,outcome,normalize,method,covar,split_value
-5,0.39402437544203706,0.1655861659620695,0.06947549015638088,0.7185732607276932,important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,att_group,low
-4,0.36459346487991584,0.1454198793896027,0.0795705012762945,0.6496164284835372,important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,att_group,low
-3,0.16195970687235223,0.13200556444644893,-0.09677119944268764,0.4206906131873921,important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,att_group,low
-2,0.06749788495971794,0.10456562352324857,-0.13745073714584927,0.2724465070652851,important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,att_group,low
-1,0,0,0,0,important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,att_group,low
0,0.0660121102737117,0.1849930610146441,-0.29657428931499075,0.4285985098624141,important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,att_group,low
1,-0.5144014646076251,0.18880182958537747,-0.884453050594965,-0.1443498786202853,important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,att_group,low
2,-0.529917848292336,0.2220098038284721,-0.9650570637961413,-0.09477863278853071,important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,att_group,low
3,-0.3570513664821814,0.3885778425907255,-1.1186639379600032,0.4045612049956405,important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,att_group,low
4,-0.7106702290726445,0.32476465950535244,-1.3472089617031353,-0.07413149644215378,important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,att_group,low
5,-1.0740197372762812,0.2520542568995274,-1.5680460807993548,-0.5799933937532076,important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,att_group,low
6,-0.6217936196840671,0.43613290010295186,-1.4766141038858527,0.23302686451771848,important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,att_group,low
7,-1.0070660795023714,0.41118977404724943,-1.8129980366349803,-0.20113412236976247,important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,att_group,low
8,-1.6856139257120901,0.35960312048601845,-2.390436041864686,-0.980791809559494,important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,att_group,low
9,-1.708130878287458,0.3557129846643165,-2.405328328229518,-1.0109334283453977,important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,att_group,low
10,-1.6611360143063598,0.6924045693294246,-3.0182489701920323,-0.30402305842068755,important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,att_group,low
11,-1.698246195779483,0.6027846599517588,-2.87970412928493,-0.5167882622740358,important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,att_group,low
12,-1.7776148802514955,0.848194100485301,-3.4400753172026857,-0.11515444330030555,important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,att_group,low
13,-3.196110186389759,0.48929912892385985,-4.155136479080524,-2.237083893698994,important_topk_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,att_group,low
-18,-1.5575331401058365,0.6974930201405428,-2.9246194595813004,-0.19044682063037266,important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
-17,-0.8676638911232792,0.4706948404750979,-1.790225778454471,0.05489799620791269,important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
-16,0.11049681794083743,0.504606342648355,-0.8785316136499384,1.0995252495316132,important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
-15,-0.05613121121504805,0.3866313545878472,-0.8139286662072286,0.7016662437771325,important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
-14,-1.885519386903428e-4,0.3141679771776442,-0.615957787206873,0.6155806833294922,important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
-13,-0.17158628176048346,0.28950319052795026,-0.7390125351952659,0.395839971674299,important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
-12,0.13819301077684482,0.29001045703139655,-0.4302274850046924,0.7066135065583821,important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
-11,0.02191794761642113,0.2705981027343123,-0.5084543337428309,0.5522902289756733,important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
-10,0.7493770610547245,0.3590089263408938,0.04571956542657263,1.4530345566828764,important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
-9,0.29492972321421707,0.25093334453473515,-0.1968996320738638,0.786759078502298,important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
-8,0.6367965486539796,0.29789389392314525,0.05292451656461494,1.2206685807433444,important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
-7,0.7144429888012983,0.21847850887435272,0.286225111407567,1.1426608661950297,important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
-6,0.33434062867770836,0.18670600989650943,-0.031603150719450135,0.7002844080748669,important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
-5,0.15580637162497368,0.12340077088360155,-0.08605913930688533,0.3976718825568327,important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
-4,0.0871018940198288,0.1136740039961397,-0.135699153812605,0.3099029418522626,important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
-3,-0.03222229200909418,0.09923979959255602,-0.22673229921050397,0.1622877151923156,important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
-2,0.1937615957609464,0.08991062561748252,0.017536769550680675,0.3699864219712121,important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
-1,0,0,0,0,important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
0,-0.09029044670792098,0.10854602168455864,-0.3030406492096559,0.12245975579381395,important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
1,-0.646177486326866,0.10685167915814073,-0.8556067774768218,-0.4367481951769102,important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
2,-0.6855548487335825,0.18219059048845096,-1.0426484060909464,-0.32846129137621866,important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
3,-0.8013057696286148,0.14495929026816554,-1.0854259785542193,-0.5171855607030102,important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
4,-0.8036384413618382,0.23547368250588843,-1.2651668590733793,-0.34211002365029686,important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
5,-0.8066564710840669,0.1981991145935673,-1.1951267356874589,-0.418186206480675,important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
6,-0.754633934986965,0.2182006792815616,-1.1823072663788257,-0.32696060359510426,important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
7,-0.9210645607681751,0.22855801826271993,-1.3690382765631062,-0.47309084497324405,important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
8,-0.7568971805907019,0.34782516194846175,-1.4386344980096868,-0.07515986317171686,important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
9,-0.841203144877116,0.3252902501149441,-1.4787720351024065,-0.2036342546518256,important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
10,-0.8656965789536655,0.6220707272119804,-2.0849552042891473,0.3535620463818161,important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
11,-0.6303538549518445,0.71519815798376285,-2.0321422446000197,0.7714345346963306,important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
12,0.3674017695243912,1.749458933428698,-3.061537739995857,3.796341279044639,important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
13,-0.8669674692431145,0.4089408514204376,-1.668491538027172,-0.06544340045905683,important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
-18,0.5117759473668331,0.6611044309014473,-0.7839887372000036,1.8075406319336698,important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
-17,0.47517047887035946,0.5650230618608271,-0.6322747223768617,1.5826156801175806,important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
-16,-0.3534872421022309,0.48295678411475995,-1.3000825389671604,0.5931080547626986,important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
-15,0.5800831055169776,0.5693521685495522,-0.5358471448401446,1.6960133558740997,important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
-14,0.5233765598292468,0.5359369494798609,-0.5270598611512807,1.5738129808097743,important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
-13,0.9600926052694061,0.5062061840451572,-0.03207151545910192,1.952256725997914,important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
-12,0.9010219615559265,0.4624475067844318,-0.0053751517415597805,1.8074190748534127,important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
-11,1.0706858006557636,0.3994833565277445,0.2876984218613843,1.8536731794501429,important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
-10,1.202149196882646,0.5165973279058839,0.18961843418711366,2.2146799595781785,important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
-9,0.8167685524167061,0.3613548645990933,0.10851301780248335,1.5250240870309288,important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
-8,0.7532716597045785,0.2796405088773511,0.20517626230497044,1.3013670571041867,important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
-7,1.1266131964362605,0.3087005290394771,0.5215601595188853,1.7316662333536357,important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
-6,0.7744200295512245,0.24413554472513554,0.2959143618899588,1.2529256972124903,important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
-5,0.5129185204042168,0.17278496145643021,0.1742599959496136,0.85157704485882,important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
-4,0.46766943251241305,0.1525130448020287,0.16874386470043679,0.7665950003243893,important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
-3,0.18231250944393754,0.13127034424708217,-0.07497736528034352,0.4396023841682186,important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
-2,0.006331370155802478,0.1026365960617325,-0.19483635812519323,0.2074990984367982,important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
-1,0,0,0,0,important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
0,0.16664203418476772,0.20835078376206784,-0.24172550198888523,0.5750095703584207,important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
1,-0.5091015164325083,0.155763713585665,-0.8143983950604117,-0.20380463780460495,important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
2,-0.5745016651352225,0.2356347933108971,-1.0363458600245807,-0.1126574702458642,important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
3,-0.6428276960430456,0.20454940195689356,-1.043744523878557,-0.2419108682075342,important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
4,-1.0261651522146527,0.220166042342904,-1.4576905952067445,-0.5946397092225608,important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
5,-1.0972271579005208,0.28008439541567637,-1.6461925729152465,-0.5482617428857952,important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
6,-0.92874289319373,0.3204059316094823,-1.5567385191483152,-0.3007472672391448,important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
7,-0.9390990103160304,0.5807955229068207,-2.077458235213399,0.19926021458133825,important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
8,-1.643376956595763,0.3319057398240697,-2.2939122066509396,-0.9928417065405865,important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
9,-1.711404703646145,0.3796769922686806,-2.4555716084927592,-0.9672377987995311,important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
10,-1.7349500952093986,0.6706025546562376,-3.0493311023356244,-0.4205690880831727,important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
11,-1.9157607216290713,0.5861282241039376,-3.064572040872789,-0.7669494023853536,important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
12,-2.244970698111988,0.5397651344686161,-3.3029103616704756,-1.1870310345535007,important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
13,-3.3060932538008374,0.5139491605659244,-4.313433608510049,-2.2987528990916255,important_topk_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
-18,0.10431190305231546,0.5114514458635558,-0.8981329308402539,1.1067567369448847,important_topk_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
-17,0.15991812827924629,0.36946082179657785,-0.5642250824420463,0.884061339000539,important_topk_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
-16,0.43305950087575207,0.2606801550588321,-0.07787360303955881,0.943992604791063,important_topk_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
-15,0.204490641427009,0.2864476700769714,-0.3569467919238549,0.765928074777873,important_topk_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
-14,0.14667132161773172,0.23606153977285302,-0.3160092963370602,0.6093519395725236,important_topk_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
-13,0.39072400384993045,0.4215128923709666,-0.4354412651971641,1.216889272897025,important_topk_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
-12,-0.2976223486914954,0.5157084925531726,-1.3084109940957136,0.7131662967127229,important_topk_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
-11,-0.38383584510649876,0.450492826776548,-1.2668017855885327,0.49913009537553527,important_topk_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
-10,-0.1317103698167006,0.376696911066009,-0.8700363155060782,0.606615575872677,important_topk_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
-9,0.2264955877992267,0.382546260390244,-0.5232950825656515,0.976286258164105,important_topk_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
-8,1.1899992538090798,0.4492188272744069,0.3095303523512424,2.070468155266917,important_topk_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
-7,0.2592362149538621,0.18297061710588983,-0.09938619457368192,0.6178586244814062,important_topk_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
-6,0.3600170468785495,0.19368274899242827,-0.01960114114660988,0.739635234903709,important_topk_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
-5,0.14204096916670986,0.1148417589407904,-0.08304887835723934,0.36713081669065906,important_topk_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
-4,-0.10914079573741858,0.10643724237219215,-0.31775779078691524,0.09947619931207805,important_topk_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
-3,0.010278978811009098,0.09003447859317554,-0.16618859923161497,0.18674655685363314,important_topk_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
-2,0.11019004939499527,0.0870329894887671,-0.060394610002988236,0.2807747087929788,important_topk_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
-1,0,0,0,0,important_topk_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
0,0.07239588308311715,0.11850973294581267,-0.15988319349067567,0.30467495965690994,important_topk_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
1,-0.3490059246580956,0.11665171463271115,-0.5776432853382094,-0.12036856397798176,important_topk_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
2,-0.466566397850336,0.14012275865535986,-0.7412070048148414,-0.19192579088583067,important_topk_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
3,-0.6292107129967223,0.11280202508778107,-0.8503026821687731,-0.4081187438246714,important_topk_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
4,-0.7147786498428363,0.14151155359599699,-0.9921412948909905,-0.43741600479468223,important_topk_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
5,-0.6508640414607233,0.16722614880321335,-0.9786272931150215,-0.32310078980642515,important_topk_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
6,-0.6815240504086236,0.1596157730205727,-0.9943709655289461,-0.36867713528830115,important_topk_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
7,-0.6276106236169346,0.1753238761798134,-0.9712454209293689,-0.28397582630450036,important_topk_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
8,-0.7469567140023999,0.19370101759651862,-1.1266107084915764,-0.36730271951322346,important_topk_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
9,-0.7188230913346458,0.21114812899927163,-1.1326734241732181,-0.30497275849607347,important_topk_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
10,-0.7514884440576197,0.22391373288778124,-1.190359360517671,-0.3126175275975685,important_topk_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
11,-0.6479330088785709,0.22525844907044454,-1.089439569056642,-0.2064264487004996,important_topk_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
12,-0.8652276320342909,0.2365902739287332,-1.328944568934608,-0.4015106951339738,important_topk_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
13,-0.6963794765882964,0.7347307961328199,-2.1364518370086234,0.7436928838320306,important_topk_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
-18,0.5728275899470207,0.3059302428489165,-0.02679568603685567,1.172450865930897,important_topk_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,low
-17,1.1021520549525892,0.43231692585934206,0.2548108802682787,1.9494932296368996,important_topk_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,low
-16,1.0132919749891878,0.37343989011295486,0.2813497903677963,1.7452341596105794,important_topk_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,low
-15,0.836990191868564,0.27802768075564865,0.2920559375874927,1.3819244461496354,important_topk_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,low
-14,0.7197117122875503,0.27197029917522153,0.1866499259041161,1.2527734986709844,important_topk_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,low
-13,0.4559602014856718,0.26991725560568003,-0.07307761950146102,0.9849980224728045,important_topk_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,low
-12,0.24540190388206712,0.27025040569519593,-0.2842888912805169,0.7750926990446512,important_topk_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,low
-11,1.691007490500928,1.1635503869882702,-0.5895512679960817,3.971566248997938,important_topk_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,low
