candidate,group,drop_n,n,beta,se,r_squared
glm_trend3,control,0,2105,0.8186821619239709,0.021197581709123586,0.41484351560851607
glm_trend3,treated,0,705,0.4315836062646442,0.025365192654143026,0.2913964294656398
glm_trend3,pooled,0,2810,0.8118134086690847,0.01828611926728165,0.41233345491611373
glm_trend3,control,1,2104,0.7907445334534375,0.020179821786323708,0.42200778329556476
glm_trend3,treated,1,704,0.42813136867183277,0.022440906261649463,0.3411288662982974
glm_trend3,pooled,1,2809,0.7843205824377429,0.01741324183675421,0.41944455453822127
glm_trend3,control,3,2102,0.7488608576111035,0.018550451759360504,0.43682676206955195
glm_trend3,treated,3,702,0.39987195296443323,0.021298689432045676,0.334587167193243
glm_trend3,pooled,3,2807,0.7431171653571305,0.01601735582455194,0.43409727408005416
glm_trend3,control,5,2100,0.7161139196235384,0.017578404055200718,0.4415484742678486
glm_trend3,treated,5,700,0.3683152412973126,0.02094010321337209,0.30680380434230503
glm_trend3,pooled,5,2805,0.7108965291448649,0.015183863813504405,0.43875533172733905
glm_trend3,control,10,2095,0.6675446789066812,0.016067924670877552,0.45183263835109244
glm_trend3,treated,10,695,0.3204451339911155,0.018864095450420892,0.29368145852037264
glm_trend3,pooled,10,2800,0.6630661789784401,0.01388975332878847,0.44878755340436627
