label,sample,outcome,normalize,event_time,p2.5,p50,p97.5,actual
baseline_ctrliso,exact1,pull_request_opened,TRUE,-5,0.18589212281994158,0.2655001869895496,0.3699820196614488,0.12419445481089417
baseline_ctrliso,exact1,pull_request_opened,TRUE,-4,0.11105029757023302,0.16237901570768626,0.23951048230544064,0.03873932538808475
baseline_ctrliso,exact1,pull_request_opened,TRUE,-3,0.11014527042431037,0.15692382364341467,0.22868384551918508,0.0898628379862093
baseline_ctrliso,exact1,pull_request_opened,TRUE,-2,0.13722217052630498,0.16824977282425066,0.22534105073653596,0.18455739406043362
baseline_ctrliso,exact1,pull_request_opened,TRUE,-1,0,0,0,0
baseline_ctrliso,exact1,pull_request_opened,TRUE,0,-0.17181384409660466,-0.12376314384232663,-0.09205163741602765,-0.04863154387457416
baseline_ctrliso,exact1,pull_request_opened,TRUE,1,-0.6751104818892195,-0.6037543663831884,-0.5581962265627547,-0.5047275770108501
baseline_ctrliso,exact1,pull_request_opened,TRUE,2,-0.786742573627806,-0.7027589236595722,-0.652018513875678,-0.5656948446437997
baseline_ctrliso,exact1,pull_request_opened,TRUE,3,-0.841496768581556,-0.7458785276277348,-0.668749657077202,-0.583876732974844
baseline_ctrliso,exact1,pull_request_opened,TRUE,4,-0.8393330805940354,-0.7099263961547508,-0.6292288197866827,-0.5620099169933098
baseline_ctrliso,exact1,pull_request_opened,TRUE,5,-1.0623229451510892,-0.899686306623418,-0.765112610005245,-0.6900974596439363
baseline_ctrliso,exact1,pull_request_reviewed,TRUE,-5,-0.23499315009423377,0.06644498816816882,0.24564659090437335,-0.11079755250686008
baseline_ctrliso,exact1,pull_request_reviewed,TRUE,-4,-0.20101975076173068,0.014977723394736074,0.25324025371630227,-0.14041821818607333
baseline_ctrliso,exact1,pull_request_reviewed,TRUE,-3,-0.20830472459013508,0.013225886342581882,0.2477610133773263,-0.005971906751003196
baseline_ctrliso,exact1,pull_request_reviewed,TRUE,-2,-0.2538551610266696,-0.021585859918980887,0.18591229595917172,0.015462113378540903
baseline_ctrliso,exact1,pull_request_reviewed,TRUE,-1,0,0,0,0
baseline_ctrliso,exact1,pull_request_reviewed,TRUE,0,0.06455203900465122,0.37920715601336963,0.7734804219314021,0.005595371472691554
baseline_ctrliso,exact1,pull_request_reviewed,TRUE,1,-0.9950271371191064,-0.7793369868377693,-0.5638207556685257,-0.5053113909146367
baseline_ctrliso,exact1,pull_request_reviewed,TRUE,2,-0.9700665967331613,-0.7624694184382965,-0.5313748208342574,-0.5466947981718286
baseline_ctrliso,exact1,pull_request_reviewed,TRUE,3,-0.993420484467448,-0.7624689540016097,-0.5358681988984774,-0.5109849838953748
baseline_ctrliso,exact1,pull_request_reviewed,TRUE,4,-0.9824469234327473,-0.7458084574867226,-0.4421416839054273,-0.5068133455498472
baseline_ctrliso,exact1,pull_request_reviewed,TRUE,5,-0.9570528188632166,-0.7412279178022485,-0.5254555475171352,-0.6694857974165168
baseline_ctrliso,exact1,pull_request_merged_direct,TRUE,-5,-0.24598071236270536,0.004880161769599356,0.2395619430690591,0.25389977477962344
baseline_ctrliso,exact1,pull_request_merged_direct,TRUE,-4,-0.2511572035830663,0.0016461724009195987,0.23591618258840533,0.29801955068160435
baseline_ctrliso,exact1,pull_request_merged_direct,TRUE,-3,-0.2651716928827704,0.024282531864474904,0.27570434955141776,0.15333041890458926
baseline_ctrliso,exact1,pull_request_merged_direct,TRUE,-2,-0.22038584620309043,-0.01293569496818791,0.22512082284778223,0.29984162329512987
baseline_ctrliso,exact1,pull_request_merged_direct,TRUE,-1,0,0,0,0
baseline_ctrliso,exact1,pull_request_merged_direct,TRUE,0,-0.02625587675810473,0.27341065747015786,0.6821891505580655,0.029032444094638885
baseline_ctrliso,exact1,pull_request_merged_direct,TRUE,1,-0.9858400373045704,-0.7680552914238472,-0.5045447246919383,-0.17490797792095003
baseline_ctrliso,exact1,pull_request_merged_direct,TRUE,2,-1.0552536709305955,-0.7853576287619801,-0.5346535934420416,-0.3378567814525527
baseline_ctrliso,exact1,pull_request_merged_direct,TRUE,3,-1.0097550085282272,-0.7626597445054548,-0.48654541713564503,-0.31463165057621234
baseline_ctrliso,exact1,pull_request_merged_direct,TRUE,4,-1.109912251507363,-0.7528352350165817,-0.43213916313175604,-0.2962896800526674
