label,sample,outcome,normalize,event_time,p2.5,p50,p97.5,actual
decay_last_ctrliso,exact1,pull_request_opened,TRUE,-5,-0.1745614878711997,-0.10118733914621936,-2.0406953078325706e-4,0.12419445481089417
decay_last_ctrliso,exact1,pull_request_opened,TRUE,-4,-0.20167956903477802,-0.14249810904326093,-0.07277852833616003,0.03873932538808475
decay_last_ctrliso,exact1,pull_request_opened,TRUE,-3,-0.1080116302196886,-0.06532422763347331,0.001054221838819301,0.0898628379862093
decay_last_ctrliso,exact1,pull_request_opened,TRUE,-2,0.015954316165742784,0.051039188377810865,0.09531819288422602,0.18455739406043362
decay_last_ctrliso,exact1,pull_request_opened,TRUE,-1,0,0,0,0
decay_last_ctrliso,exact1,pull_request_opened,TRUE,0,-0.020082331868403046,0.020597833198242793,0.052217246580611616,-0.04863154387457416
decay_last_ctrliso,exact1,pull_request_opened,TRUE,1,-0.3501924497732092,-0.29586807472333654,-0.2477328299111345,-0.5047275770108501
decay_last_ctrliso,exact1,pull_request_opened,TRUE,2,-0.32025441488163686,-0.24671251799820554,-0.17831978560614153,-0.5656948446437997
decay_last_ctrliso,exact1,pull_request_opened,TRUE,3,-0.25577092882791785,-0.14835742116655715,-0.06804965996638139,-0.583876732974844
decay_last_ctrliso,exact1,pull_request_opened,TRUE,4,-0.11310527421610217,0.02393848306770913,0.12188644957022346,-0.5620099169933098
decay_last_ctrliso,exact1,pull_request_opened,TRUE,5,-0.19767070097352624,-0.0463776470318811,0.08191537687816715,-0.6900974596439363
decay_last_ctrliso,exact1,pull_request_reviewed,TRUE,-5,-0.3592487853809875,-0.1513734479635963,0.11979022683448384,-0.11079755250686008
decay_last_ctrliso,exact1,pull_request_reviewed,TRUE,-4,-0.3994064719109226,-0.1444000530062764,0.07099010881163972,-0.14041821818607333
decay_last_ctrliso,exact1,pull_request_reviewed,TRUE,-3,-0.3190544358110685,-0.11527199783087778,0.10914892330023523,-0.005971906751003196
decay_last_ctrliso,exact1,pull_request_reviewed,TRUE,-2,-0.2982549175298025,-0.06460046323111945,0.19941981539996004,0.015462113378540903
decay_last_ctrliso,exact1,pull_request_reviewed,TRUE,-1,0,0,0,0
decay_last_ctrliso,exact1,pull_request_reviewed,TRUE,0,0.004431388107194253,0.22379731251516005,0.5319520999288532,0.005595371472691554
decay_last_ctrliso,exact1,pull_request_reviewed,TRUE,1,-0.9260439515965606,-0.693539005832782,-0.44885159894583115,-0.5053113909146367
decay_last_ctrliso,exact1,pull_request_reviewed,TRUE,2,-0.8476015893245759,-0.6404128172151129,-0.4593370558056171,-0.5466947981718286
decay_last_ctrliso,exact1,pull_request_reviewed,TRUE,3,-0.725386367100376,-0.5144157448236747,-0.2775228444917892,-0.5109849838953748
decay_last_ctrliso,exact1,pull_request_reviewed,TRUE,4,-0.5969049859258276,-0.4246136603254198,-0.13321223765215362,-0.5068133455498472
decay_last_ctrliso,exact1,pull_request_reviewed,TRUE,5,-0.5662615006284969,-0.35793300474797934,-0.09806357142968908,-0.6694857974165168
decay_last_ctrliso,exact1,pull_request_merged_direct,TRUE,-5,-0.38926577220729375,-0.1412946250134069,0.12329589728045363,0.25389977477962344
decay_last_ctrliso,exact1,pull_request_merged_direct,TRUE,-4,-0.3643983251755346,-0.11584824870414406,0.12064883733297738,0.29801955068160435
decay_last_ctrliso,exact1,pull_request_merged_direct,TRUE,-3,-0.31979933564251917,-0.07630802382014447,0.12368641049398382,0.15333041890458926
decay_last_ctrliso,exact1,pull_request_merged_direct,TRUE,-2,-0.3805952449636726,-0.07793277038310045,0.17581658773737946,0.29984162329512987
decay_last_ctrliso,exact1,pull_request_merged_direct,TRUE,-1,0,0,0,0
decay_last_ctrliso,exact1,pull_request_merged_direct,TRUE,0,-0.06067150525316481,0.19756889861246194,0.5132666949990423,0.029032444094638885
decay_last_ctrliso,exact1,pull_request_merged_direct,TRUE,1,-0.9102149787271607,-0.6835076758487983,-0.40064568109272325,-0.17490797792095003
decay_last_ctrliso,exact1,pull_request_merged_direct,TRUE,2,-0.8563262303284542,-0.6178428022234792,-0.32589819865458025,-0.3378567814525527
decay_last_ctrliso,exact1,pull_request_merged_direct,TRUE,3,-0.7011637263387416,-0.4730937232508451,-0.23231318667318887,-0.31463165057621234
decay_last_ctrliso,exact1,pull_request_merged_direct,TRUE,4,-0.5952498399216197,-0.40083241947646686,-0.1303467525502773,-0.2962896800526674
