candidate,group,drop_n,n,beta,se,r_squared
pooled_decay_med,control,0,2105,1.0488132685376912,0.03080740118352033,0.3551960731755691
pooled_decay_med,treated,0,705,0.6452922747474227,0.0394531736640696,0.2753590051427186
pooled_decay_med,pooled,0,2810,1.0429922210783855,0.026591153341351235,0.35387642855722556
pooled_decay_med,control,1,2104,1.0299080001851901,0.02893483302995418,0.3759526621214925
pooled_decay_med,treated,1,704,0.6346042217435,0.035157299660223025,0.3166914918419438
pooled_decay_med,pooled,1,2809,1.024351490677296,0.024987063480701524,0.3744169153369684
pooled_decay_med,control,3,2102,0.9881908565043872,0.026283952254696097,0.4021934202722486
pooled_decay_med,treated,3,702,0.5899220254413433,0.03316291425181776,0.31101216810809273
pooled_decay_med,pooled,3,2807,0.9832102379019989,0.022716330693137776,0.400342680126369
pooled_decay_med,control,5,2100,0.9442266723471409,0.02497623692411755,0.4050821345742527
pooled_decay_med,treated,5,700,0.5451074340493,0.03278453704751662,0.2834121027172636
pooled_decay_med,pooled,5,2805,0.9398196667224767,0.0215941996207339,0.4031695907310805
pooled_decay_med,control,10,2095,0.8776568382560773,0.022856487084704093,0.4131908617369995
pooled_decay_med,treated,10,695,0.4621728609857261,0.030507802669316134,0.24851296221409858
pooled_decay_med,pooled,10,2800,0.8741195555353742,0.019777100617964647,0.4110484957752235
