label,sample,outcome,normalize,event_time,p2.5,p50,p97.5,actual
glm_eqw_mean3_ctrliso,exact1,pull_request_opened,TRUE,-5,0.0340420173499133,0.15769293324577782,0.30513027215262706,0.12419445481089417
glm_eqw_mean3_ctrliso,exact1,pull_request_opened,TRUE,-4,-0.027039439202899015,0.07810634170114521,0.1792217237174945,0.03873932538808475
glm_eqw_mean3_ctrliso,exact1,pull_request_opened,TRUE,-3,0.02450279719890578,0.10927352304796614,0.20506755746817393,0.0898628379862093
glm_eqw_mean3_ctrliso,exact1,pull_request_opened,TRUE,-2,0.08406131746073622,0.1433417905682039,0.20734112428060386,0.18455739406043362
glm_eqw_mean3_ctrliso,exact1,pull_request_opened,TRUE,-1,0,0,0,0
glm_eqw_mean3_ctrliso,exact1,pull_request_opened,TRUE,0,-0.1680587376606202,-0.11559834865829355,-0.046073996433533285,-0.04863154387457416
glm_eqw_mean3_ctrliso,exact1,pull_request_opened,TRUE,1,-0.6890912362709153,-0.6070909771113514,-0.5040508854448951,-0.5047275770108501
glm_eqw_mean3_ctrliso,exact1,pull_request_opened,TRUE,2,-0.8590929762164468,-0.7495937995204934,-0.642108623409283,-0.5656948446437997
glm_eqw_mean3_ctrliso,exact1,pull_request_opened,TRUE,3,-0.9815996595910901,-0.8548527042095392,-0.6980529637459058,-0.583876732974844
glm_eqw_mean3_ctrliso,exact1,pull_request_opened,TRUE,4,-1.1592468037708787,-0.9304630433390538,-0.7785905256466548,-0.5620099169933098
glm_eqw_mean3_ctrliso,exact1,pull_request_opened,TRUE,5,-1.584865603050114,-1.2901097380314384,-1.0500882657414694,-0.6900974596439363
glm_eqw_mean3_ctrliso,exact1,pull_request_reviewed,TRUE,-5,-0.1535267346988756,0.05449421361161078,0.3272862905030779,-0.11079755250686008
glm_eqw_mean3_ctrliso,exact1,pull_request_reviewed,TRUE,-4,-0.20520646429831563,0.043824472756214636,0.22180172305925674,-0.14041821818607333
glm_eqw_mean3_ctrliso,exact1,pull_request_reviewed,TRUE,-3,-0.20613231776105623,0.027020829269944598,0.26232168776576403,-0.005971906751003196
glm_eqw_mean3_ctrliso,exact1,pull_request_reviewed,TRUE,-2,-0.20564703852888533,0.01710975599780456,0.2766174232734945,0.015462113378540903
glm_eqw_mean3_ctrliso,exact1,pull_request_reviewed,TRUE,-1,0,0,0,0
glm_eqw_mean3_ctrliso,exact1,pull_request_reviewed,TRUE,0,-0.09498316948605784,0.12091598152821292,0.44804744755423315,0.005595371472691554
glm_eqw_mean3_ctrliso,exact1,pull_request_reviewed,TRUE,1,-0.9674425751308666,-0.6950610403379212,-0.23435078534865805,-0.5053113909146367
glm_eqw_mean3_ctrliso,exact1,pull_request_reviewed,TRUE,2,-1.0521858933795565,-0.8053966005281544,-0.46915502934838393,-0.5466947981718286
glm_eqw_mean3_ctrliso,exact1,pull_request_reviewed,TRUE,3,-1.124274781617955,-0.8645076538523888,-0.5084744250364857,-0.5109849838953748
glm_eqw_mean3_ctrliso,exact1,pull_request_reviewed,TRUE,4,-1.1132436781180068,-0.8050687705045314,-0.33133793619341767,-0.5068133455498472
glm_eqw_mean3_ctrliso,exact1,pull_request_reviewed,TRUE,5,-1.0693173182778448,-0.6909199787325961,-0.2063044854487452,-0.6694857974165168
glm_eqw_mean3_ctrliso,exact1,pull_request_merged_direct,TRUE,-5,-0.22920984328106103,0.0041216735807597105,0.3119751908260664,0.25389977477962344
glm_eqw_mean3_ctrliso,exact1,pull_request_merged_direct,TRUE,-4,-0.21898523121609414,0.014219880685511537,0.2782045324544985,0.29801955068160435
glm_eqw_mean3_ctrliso,exact1,pull_request_merged_direct,TRUE,-3,-0.26310147162497277,0.02950437701976559,0.24203969212648813,0.15333041890458926
glm_eqw_mean3_ctrliso,exact1,pull_request_merged_direct,TRUE,-2,-0.3165392943249651,-0.012723663692888472,0.22054827517759593,0.29984162329512987
glm_eqw_mean3_ctrliso,exact1,pull_request_merged_direct,TRUE,-1,0,0,0,0
glm_eqw_mean3_ctrliso,exact1,pull_request_merged_direct,TRUE,0,-0.13565066515142993,0.10896964320163621,0.44740495876134606,0.029032444094638885
glm_eqw_mean3_ctrliso,exact1,pull_request_merged_direct,TRUE,1,-1.0105984607686502,-0.7320720192326378,-0.49334843330238515,-0.17490797792095003
glm_eqw_mean3_ctrliso,exact1,pull_request_merged_direct,TRUE,2,-1.0734207370695055,-0.7739808079447272,-0.40316474531866653,-0.3378567814525527
glm_eqw_mean3_ctrliso,exact1,pull_request_merged_direct,TRUE,3,-1.0346632342031368,-0.7733663010675556,-0.4991169761826326,-0.31463165057621234
glm_eqw_mean3_ctrliso,exact1,pull_request_merged_direct,TRUE,4,-1.019878136107934,-0.7697300801713736,-0.2077349824540317,-0.2962896800526674
glm_eqw_mean3_ctrliso,exact1,pull_request_merged_direct,TRUE,5,-1.022975844711008,-0.6554060427634808,-0.2290512937544197,-0.2889754842780247
glm_eqw_mean3_ctrliso,exact1,pull_request_merged_after_review,TRUE,-5,-0.18839672654450496,0.03144018973978739,0.27422019550733323,-0.00929158538824065
glm_eqw_mean3_ctrliso,exact1,pull_request_merged_after_review,TRUE,-4,-0.20787601453816446,0.029083854694805254,0.2677996643873756,-0.10620699546037435
glm_eqw_mean3_ctrliso,exact1,pull_request_merged_after_review,TRUE,-3,-0.20752377963058782,0.009048858700030905,0.24373247161123396,0.07576400735300273
glm_eqw_mean3_ctrliso,exact1,pull_request_merged_after_review,TRUE,-2,-0.23550531184414134,-0.004626854556541321,0.21800243225541793,0.1221026479874486
glm_eqw_mean3_ctrliso,exact1,pull_request_merged_after_review,TRUE,-1,0,0,0,0
glm_eqw_mean3_ctrliso,exact1,pull_request_merged_after_review,TRUE,0,-0.1449505901332163,0.12920305140916055,0.439794811824163,0.027110477935613164
glm_eqw_mean3_ctrliso,exact1,pull_request_merged_after_review,TRUE,1,-1.0137924452619833,-0.7969626662134517,-0.5140313315640368,-0.3951862824061332
glm_eqw_mean3_ctrliso,exact1,pull_request_merged_after_review,TRUE,2,-1.1246282185920218,-0.8558603359407533,-0.537082219033886,-0.3827360766680092
glm_eqw_mean3_ctrliso,exact1,pull_request_merged_after_review,TRUE,3,-1.1631573260645587,-0.9054665368096961,-0.6499890167714164,-0.29146383470866866
glm_eqw_mean3_ctrliso,exact1,pull_request_merged_after_review,TRUE,4,-1.1602708847915264,-0.8574711363511998,-0.547201763355149,-0.20676532943928205
glm_eqw_mean3_ctrliso,exact1,pull_request_merged_after_review,TRUE,5,-1.1900066083074332,-0.7967132833165179,-0.40430739661814313,-0.48482156786757347
glm_eqw_mean3_ctrliso,exact1,pull_request_merged,TRUE,-5,-0.166386324814381,0.05778486844807515,0.2650029169512899,0.16881265387408922
glm_eqw_mean3_ctrliso,exact1,pull_request_merged,TRUE,-4,-0.17015913665866716,0.062038213288633556,0.2609290101857909,0.08732706306969196
glm_eqw_mean3_ctrliso,exact1,pull_request_merged,TRUE,-3,-0.21312787618873924,0.06316685232462949,0.277926480285207,0.14317725909281953
glm_eqw_mean3_ctrliso,exact1,pull_request_merged,TRUE,-2,-0.2578643082169571,-0.01544296934219246,0.2299550651841828,0.253336909098501
glm_eqw_mean3_ctrliso,exact1,pull_request_merged,TRUE,-1,0,0,0,0
glm_eqw_mean3_ctrliso,exact1,pull_request_merged,TRUE,0,-0.14354974012601027,0.1687879243861768,0.4295415295740894,-0.03404190559225906
glm_eqw_mean3_ctrliso,exact1,pull_request_merged,TRUE,1,-1.190179043997949,-0.9475564864185249,-0.6647493660040605,-0.43788302995887934
glm_eqw_mean3_ctrliso,exact1,pull_request_merged,TRUE,2,-1.2436274303387131,-1.007030083562477,-0.6495771480203951,-0.46307915550810924
glm_eqw_mean3_ctrliso,exact1,pull_request_merged,TRUE,3,-1.3241964943277336,-1.0628318832995238,-0.7245600072622298,-0.4543003914579925
glm_eqw_mean3_ctrliso,exact1,pull_request_merged,TRUE,4,-1.3560428916529825,-1.0115926398353126,-0.6181248965662065,-0.347323288331081
glm_eqw_mean3_ctrliso,exact1,pull_request_merged,TRUE,5,-1.3079929708153557,-0.9569669247095101,-0.5376704169899412,-0.5091411209043544
glm_eqw_mean3_ctrliso,exact1,pull_request_opened,FALSE,-5,-1.853068605397541,-0.5226045632332841,1.4432756523485464,1.9486762073213642
glm_eqw_mean3_ctrliso,exact1,pull_request_opened,FALSE,-4,-1.0186008452709414,-0.09900342159621145,1.3313622535505958,1.3681481095904922
glm_eqw_mean3_ctrliso,exact1,pull_request_opened,FALSE,-3,-0.4844986993467945,0.30236293305655737,1.453490473654838,1.1679769839342096
glm_eqw_mean3_ctrliso,exact1,pull_request_opened,FALSE,-2,-0.23834370566582314,0.5261716379257668,1.5015061983319868,1.2117007954556493
glm_eqw_mean3_ctrliso,exact1,pull_request_opened,FALSE,-1,0,0,0,0
glm_eqw_mean3_ctrliso,exact1,pull_request_opened,FALSE,0,-2.522513345320256,-1.7857350081142684,-0.9758767843706797,-1.1181365381968265
glm_eqw_mean3_ctrliso,exact1,pull_request_opened,FALSE,1,-3.6509612013910875,-2.527368793971873,-1.2809468950106564,-1.201688901277231
glm_eqw_mean3_ctrliso,exact1,pull_request_opened,FALSE,2,-4.003529029317856,-2.525441119731389,-1.1631719190067629,-0.6214089194709993
glm_eqw_mean3_ctrliso,exact1,pull_request_opened,FALSE,3,-4.939857869058278,-2.3422582232542837,-0.16027995044173995,0.06257551475345924
glm_eqw_mean3_ctrliso,exact1,pull_request_opened,FALSE,4,-6.60676399344751,-3.3248786281876943,-1.3776306384290764,0.2383980244820664
glm_eqw_mean3_ctrliso,exact1,pull_request_opened,FALSE,5,-6.9412214617155,-4.2192449296737475,-0.9975890154893245,0.603469367619808
glm_eqw_mean3_ctrliso,exact1,pull_request_reviewed,FALSE,-5,-2.7130445585597736,-1.2046254683643638,0.636111723854818,1.5571526579002213
glm_eqw_mean3_ctrliso,exact1,pull_request_reviewed,FALSE,-4,-2.0992156346659554,-0.9670778302280496,0.7684573755923798,1.0824373982715274
glm_eqw_mean3_ctrliso,exact1,pull_request_reviewed,FALSE,-3,-2.0915380083307937,-0.6850859859048533,0.7263662045925465,1.1135067518125152
