candidate,group,drop_n,n,beta,se,r_squared
glm_trend2,control,0,2105,0.8060155495482788,0.020204080063613725,0.43066005886784753
glm_trend2,treated,0,705,0.382309284426759,0.02463780254319433,0.2548553163869448
glm_trend2,pooled,0,2810,0.7981970491641388,0.01743780016904819,0.42723204269712134
glm_trend2,control,1,2104,0.7791951044458338,0.01921212079470319,0.4388870875097889
glm_trend2,treated,1,704,0.3791690021679556,0.021937250321644633,0.2982248988373548
glm_trend2,pooled,1,2809,0.7718133335527381,0.01658758228304259,0.43535116251186123
glm_trend2,control,3,2102,0.7356449195434186,0.01773440520222764,0.4502435538258709
glm_trend2,treated,3,702,0.35302775781197904,0.020744578794676453,0.2923527920791744
glm_trend2,pooled,3,2807,0.728975267661281,0.015321330550173533,0.44652339889962256
glm_trend2,control,5,2100,0.7032323545035999,0.016821463472344204,0.45433933782933944
glm_trend2,treated,5,700,0.3259034773006745,0.020079726527054087,0.27371211720190813
glm_trend2,pooled,5,2805,0.6970903229890435,0.014538569527254169,0.45051689757210844
glm_trend2,control,10,2095,0.6541206922655083,0.015932903199111965,0.44595685767969684
glm_trend2,treated,10,695,0.28005082969242273,0.018373222571910194,0.2508059798776765
glm_trend2,pooled,10,2800,0.6485357963329762,0.013772543024605772,0.44202763425369473
