candidate,group,drop_n,n,beta,se,r_squared
pooled_decay_trim,control,0,2105,0.5739147674735339,0.017483968849935708,0.3386754213800326
pooled_decay_trim,treated,0,705,0.34863468542408416,0.022319448641827284,0.25737711590606727
pooled_decay_trim,pooled,0,2810,0.570647023364967,0.015090249212639482,0.3373469305614093
pooled_decay_trim,control,1,2104,0.5605946846232648,0.016501089330704436,0.35434903383573324
pooled_decay_trim,treated,1,704,0.34431038118216156,0.01990298175884934,0.29859256257796385
pooled_decay_trim,pooled,1,2809,0.5575126814183917,0.01424793645287908,0.35286224691420254
pooled_decay_trim,control,3,2102,0.5406835926455862,0.01495012928502463,0.38368410128566033
pooled_decay_trim,treated,3,702,0.31696812347007447,0.019027673291642795,0.28359585437111823
pooled_decay_trim,pooled,3,2807,0.537880696466457,0.012919817388284368,0.38183509641384583
pooled_decay_trim,control,5,2100,0.5154249008415908,0.014235849108254293,0.38443641661995953
pooled_decay_trim,treated,5,700,0.28960914625592654,0.01866222280058405,0.25624286262338414
pooled_decay_trim,pooled,5,2805,0.5129529323445294,0.01230672933107151,0.38255289075823207
pooled_decay_trim,control,10,2095,0.4798329227264251,0.01295114471256015,0.39596081479388767
pooled_decay_trim,treated,10,695,0.2429010381388455,0.016977919704598533,0.2277620897153083
pooled_decay_trim,pooled,10,2800,0.477838085742593,0.011205967885739958,0.3938000541776173
