label,sample,outcome,normalize,event_time,p2.5,p50,p97.5,actual
glm_perm_ctrliso,exact1,pull_request_opened,TRUE,-5,0.19913648689744473,0.34126335603726954,0.5056708318849858,0.12419445481089417
glm_perm_ctrliso,exact1,pull_request_opened,TRUE,-4,0.08668145172169169,0.21480210100592423,0.32149881324524276,0.03873932538808475
glm_perm_ctrliso,exact1,pull_request_opened,TRUE,-3,0.11000891711591076,0.19488583576491766,0.2983361492367909,0.0898628379862093
glm_perm_ctrliso,exact1,pull_request_opened,TRUE,-2,0.11563353514377847,0.1913844186178313,0.26672234206995715,0.18455739406043362
glm_perm_ctrliso,exact1,pull_request_opened,TRUE,-1,0,0,0,0
glm_perm_ctrliso,exact1,pull_request_opened,TRUE,0,-0.22713210441032766,-0.14165243984775056,-0.061827232882083,-0.04863154387457416
glm_perm_ctrliso,exact1,pull_request_opened,TRUE,1,-0.7486282390575966,-0.6474912610767039,-0.5504954006901623,-0.5047275770108501
glm_perm_ctrliso,exact1,pull_request_opened,TRUE,2,-0.9059511759803995,-0.7596174285977711,-0.6607077925355371,-0.5656948446437997
glm_perm_ctrliso,exact1,pull_request_opened,TRUE,3,-1.0097434559613354,-0.8298915340497096,-0.6679132363641933,-0.583876732974844
glm_perm_ctrliso,exact1,pull_request_opened,TRUE,4,-1.1019230474173538,-0.837246626829981,-0.6180501489961288,-0.5620099169933098
glm_perm_ctrliso,exact1,pull_request_opened,TRUE,5,-1.289013577456232,-1.0121778228886051,-0.809704117007047,-0.6900974596439363
glm_perm_ctrliso,exact1,pull_request_reviewed,TRUE,-5,0.028051791665529006,0.22919506926597094,0.5199682141984683,-0.11079755250686008
glm_perm_ctrliso,exact1,pull_request_reviewed,TRUE,-4,-0.08956610848598166,0.17688902000697454,0.37743692729563033,-0.14041821818607333
glm_perm_ctrliso,exact1,pull_request_reviewed,TRUE,-3,-0.10964665921757914,0.10495067102547553,0.3138573968372175,-0.005971906751003196
glm_perm_ctrliso,exact1,pull_request_reviewed,TRUE,-2,-0.18675320311430071,0.04952677721468738,0.2972725890805261,0.015462113378540903
glm_perm_ctrliso,exact1,pull_request_reviewed,TRUE,-1,0,0,0,0
glm_perm_ctrliso,exact1,pull_request_reviewed,TRUE,0,-0.14832574202889606,0.09826340911830131,0.41089946688230583,0.005595371472691554
glm_perm_ctrliso,exact1,pull_request_reviewed,TRUE,1,-0.9127151514331215,-0.5838016191485043,-0.31103151236347804,-0.5053113909146367
glm_perm_ctrliso,exact1,pull_request_reviewed,TRUE,2,-0.9809570867097702,-0.686085595163574,-0.2939649095662408,-0.5466947981718286
