label,sample,outcome,normalize,event_time,p2.5,p50,p97.5,actual
pooled_decay_ctrliso,exact1,pull_request_opened,TRUE,-5,-0.09356573999780066,-0.005875474769984318,0.09263244342099303,0.12419445481089417
pooled_decay_ctrliso,exact1,pull_request_opened,TRUE,-4,-0.11486362804544469,-0.0549511507169665,0.022457384012999928,0.03873932538808475
pooled_decay_ctrliso,exact1,pull_request_opened,TRUE,-3,-0.03022469384649803,0.01686552928090941,0.07089433838308087,0.0898628379862093
pooled_decay_ctrliso,exact1,pull_request_opened,TRUE,-2,0.055244811036762154,0.09739858734426804,0.1401480920722382,0.18455739406043362
pooled_decay_ctrliso,exact1,pull_request_opened,TRUE,-1,0,0,0,0
pooled_decay_ctrliso,exact1,pull_request_opened,TRUE,0,-0.09513373204537703,-0.0483669110013714,-0.0051744627317174136,-0.04863154387457416
pooled_decay_ctrliso,exact1,pull_request_opened,TRUE,1,-0.5113854920480682,-0.45864545303212156,-0.41095400999335496,-0.5047275770108501
pooled_decay_ctrliso,exact1,pull_request_opened,TRUE,2,-0.5760038159674583,-0.5120577825283172,-0.45135143843244807,-0.5656948446437997
pooled_decay_ctrliso,exact1,pull_request_opened,TRUE,3,-0.6091054894157844,-0.5173301755174392,-0.44655463919187294,-0.583876732974844
pooled_decay_ctrliso,exact1,pull_request_opened,TRUE,4,-0.5834211736819157,-0.4751322280003022,-0.3649399137563979,-0.5620099169933098
pooled_decay_ctrliso,exact1,pull_request_opened,TRUE,5,-0.7688034067986027,-0.6388331394548588,-0.5277892085777176,-0.6900974596439363
pooled_decay_ctrliso,exact1,pull_request_reviewed,TRUE,-5,-0.2757317785445196,-0.07395979870532347,0.1507004770237871,-0.11079755250686008
pooled_decay_ctrliso,exact1,pull_request_reviewed,TRUE,-4,-0.3368621997026351,-0.07472505051459905,0.1204353336365189,-0.14041821818607333
pooled_decay_ctrliso,exact1,pull_request_reviewed,TRUE,-3,-0.27103275608293403,-0.05120797140686846,0.18242607201789482,-0.005971906751003196
pooled_decay_ctrliso,exact1,pull_request_reviewed,TRUE,-2,-0.2486253454339879,-0.016635780236435627,0.23027941290864062,0.015462113378540903
pooled_decay_ctrliso,exact1,pull_request_reviewed,TRUE,-1,0,0,0,0
pooled_decay_ctrliso,exact1,pull_request_reviewed,TRUE,0,-0.03780487584466427,0.169100142149403,0.492452318454082,0.005595371472691554
pooled_decay_ctrliso,exact1,pull_request_reviewed,TRUE,1,-0.8383928143643367,-0.6358733107869189,-0.3811775284041617,-0.5053113909146367
pooled_decay_ctrliso,exact1,pull_request_reviewed,TRUE,2,-0.9154295373275427,-0.6833004184152489,-0.4702722736365077,-0.5466947981718286
pooled_decay_ctrliso,exact1,pull_request_reviewed,TRUE,3,-0.8367858657896816,-0.6061886213847898,-0.3215586467256318,-0.5109849838953748
pooled_decay_ctrliso,exact1,pull_request_reviewed,TRUE,4,-0.7735626757572349,-0.5301099934921977,-0.24701137202297244,-0.5068133455498472
pooled_decay_ctrliso,exact1,pull_request_reviewed,TRUE,5,-0.8104498478926883,-0.5575532131918004,-0.2865388273368742,-0.6694857974165168
pooled_decay_ctrliso,exact1,pull_request_merged_direct,TRUE,-5,-0.31240775702231227,-0.07825447997715008,0.1982891517922345,0.25389977477962344
pooled_decay_ctrliso,exact1,pull_request_merged_direct,TRUE,-4,-0.2870906207933127,-0.05327421682141038,0.21637632386835737,0.29801955068160435
pooled_decay_ctrliso,exact1,pull_request_merged_direct,TRUE,-3,-0.2865251837989758,-0.010981452612070557,0.18145179526088165,0.15333041890458926
pooled_decay_ctrliso,exact1,pull_request_merged_direct,TRUE,-2,-0.34123427558364355,-0.04434855033252923,0.2224158188058084,0.29984162329512987
pooled_decay_ctrliso,exact1,pull_request_merged_direct,TRUE,-1,0,0,0,0
pooled_decay_ctrliso,exact1,pull_request_merged_direct,TRUE,0,-0.10578027487445893,0.13656374997873116,0.4702660909172212,0.029032444094638885
pooled_decay_ctrliso,exact1,pull_request_merged_direct,TRUE,1,-0.891078552406152,-0.6498263846611685,-0.4435486259658142,-0.17490797792095003
pooled_decay_ctrliso,exact1,pull_request_merged_direct,TRUE,2,-0.9405756176884932,-0.6969712193331455,-0.43967371736788974,-0.3378567814525527
pooled_decay_ctrliso,exact1,pull_request_merged_direct,TRUE,3,-0.8500204605150015,-0.6277585965599086,-0.36196687464100474,-0.31463165057621234
pooled_decay_ctrliso,exact1,pull_request_merged_direct,TRUE,4,-0.8447019779250302,-0.611673455332255,-0.2733804347619616,-0.2962896800526674
pooled_decay_ctrliso,exact1,pull_request_merged_direct,TRUE,5,-0.827645441363371,-0.5750439588769511,-0.22957743421440974,-0.2889754842780247
pooled_decay_ctrliso,exact1,pull_request_merged_after_review,TRUE,-5,-0.2964484793525114,-0.07789059236992907,0.12437646129711316,-0.00929158538824065
pooled_decay_ctrliso,exact1,pull_request_merged_after_review,TRUE,-4,-0.2959180033928073,-0.05370660439645663,0.16258389536929224,-0.10620699546037435
pooled_decay_ctrliso,exact1,pull_request_merged_after_review,TRUE,-3,-0.2803446416788393,-0.04619569261906856,0.18387252385956063,0.07576400735300273
pooled_decay_ctrliso,exact1,pull_request_merged_after_review,TRUE,-2,-0.2771903988640886,-0.03123405379924666,0.19541276513999012,0.1221026479874486
pooled_decay_ctrliso,exact1,pull_request_merged_after_review,TRUE,-1,0,0,0,0
pooled_decay_ctrliso,exact1,pull_request_merged_after_review,TRUE,0,-0.09846726515073323,0.16274687909334504,0.4873696976340379,0.027110477935613164
pooled_decay_ctrliso,exact1,pull_request_merged_after_review,TRUE,1,-0.9619729200501859,-0.704633737626137,-0.43937872298174974,-0.3951862824061332
pooled_decay_ctrliso,exact1,pull_request_merged_after_review,TRUE,2,-0.9661297217456619,-0.749358147874055,-0.5222187546938273,-0.3827360766680092
pooled_decay_ctrliso,exact1,pull_request_merged_after_review,TRUE,3,-0.9205394221373876,-0.6805175262088097,-0.42544741640441414,-0.29146383470866866
pooled_decay_ctrliso,exact1,pull_request_merged_after_review,TRUE,4,-0.8557258981676414,-0.6191764766370853,-0.38733750947045914,-0.20676532943928205
pooled_decay_ctrliso,exact1,pull_request_merged_after_review,TRUE,5,-0.8795856621582929,-0.6242829691727872,-0.4215904863573756,-0.48482156786757347
pooled_decay_ctrliso,exact1,pull_request_merged,TRUE,-5,-0.30844721140328524,-0.08332573462079568,0.14025172284870402,0.16881265387408922
pooled_decay_ctrliso,exact1,pull_request_merged,TRUE,-4,-0.27277815288894136,-0.04597419606157303,0.16299348695540467,0.08732706306969196
pooled_decay_ctrliso,exact1,pull_request_merged,TRUE,-3,-0.2615970705589235,-0.0353052951973336,0.20131716112098103,0.14317725909281953
pooled_decay_ctrliso,exact1,pull_request_merged,TRUE,-2,-0.33756670331092914,-0.047282145399027406,0.20814903200724422,0.253336909098501
pooled_decay_ctrliso,exact1,pull_request_merged,TRUE,-1,0,0,0,0
pooled_decay_ctrliso,exact1,pull_request_merged,TRUE,0,-0.1309873923051965,0.21197975850152734,0.4751641449373071,-0.03404190559225906
pooled_decay_ctrliso,exact1,pull_request_merged,TRUE,1,-1.0768258850135317,-0.8372972614444076,-0.5667508469991451,-0.43788302995887934
pooled_decay_ctrliso,exact1,pull_request_merged,TRUE,2,-1.152421908929047,-0.8924341088884521,-0.6780704983572358,-0.46307915550810924
pooled_decay_ctrliso,exact1,pull_request_merged,TRUE,3,-1.050137638327949,-0.7935062904477367,-0.5505304797860533,-0.4543003914579925
pooled_decay_ctrliso,exact1,pull_request_merged,TRUE,4,-0.9483796540005729,-0.7425636992977838,-0.4647674894618592,-0.347323288331081
pooled_decay_ctrliso,exact1,pull_request_merged,TRUE,5,-1.0506285865936191,-0.7418621205909797,-0.45301372825089514,-0.5091411209043544
pooled_decay_ctrliso,exact1,pull_request_opened,FALSE,-5,-1.8207980024643182,-0.4601285281481954,1.114789654600591,1.9486762073213642
pooled_decay_ctrliso,exact1,pull_request_opened,FALSE,-4,-1.0822694881002906,-0.0630710913143886,0.8313086944077867,1.3681481095904922
