outcome_sample,importance_type,rolling,qualified_sample,control_group,split_type,split_covar,split_value,category,outcome,normalize,method,event_time,estimate,sd,ci_low,ci_high
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,TRUE,sa,8,-0.774130925291578,0.251980145248836,-1.2680120099793,-0.280249840603859
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,TRUE,sa,9,-0.987970442575038,0.318125999682975,-1.61149740195367,-0.364443483196408
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,TRUE,sa,10,-1.10429201285351,0.380610104764882,-1.85028781819268,-0.358296207514344
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,TRUE,sa,11,-1.20718182213862,0.319123724770152,-1.83266432268812,-0.581699321589121
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,FALSE,sa,-15,-1.32072667090459,3.25851490575239,-7.70741588617927,5.0659625443701
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,FALSE,sa,-14,-1.94179007784103,3.26975867396789,-8.35051707881809,4.46693692313603
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,FALSE,sa,-13,2.63821423628089,2.95911017746671,-3.16164171155386,8.43807018411565
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,FALSE,sa,-12,-0.562705183882889,2.44620327603602,-5.35726360491348,4.2318532371477
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,FALSE,sa,-11,3.6142484274762,2.68912483612116,-1.65643625132127,8.88493310627367
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,FALSE,sa,-10,2.21612727271781,2.16746671319192,-2.03210748513835,6.46436203057397
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,FALSE,sa,-9,2.59086585877682,2.75227338887826,-2.80358998342458,7.98532170097821
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,FALSE,sa,-8,1.59238009870591,2.24546722782044,-2.80873566782216,5.99349586523397
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,FALSE,sa,-7,3.46836831663859,2.3286039599861,-1.09569544493416,8.03243207821133
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,FALSE,sa,-6,2.61162472176222,2.07176779441731,-1.44904015529571,6.67228959882014
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,FALSE,sa,-5,2.35670953750053,1.97947204828488,-1.52305567713783,6.23647475213889
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,FALSE,sa,-4,1.54638948394582,1.69781585186589,-1.78132958571132,4.87410855360296
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,FALSE,sa,-3,1.25898994952915,1.24662152819126,-1.18438824572571,3.70236814478401
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,FALSE,sa,-2,1.25713882479223,0.79468026068377,-0.300434486147961,2.81471213573242
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,FALSE,sa,-1,0,0,0,0
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,FALSE,sa,0,-1.1827910284716,0.748332862551184,-2.64952343907192,0.283941382128719
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,FALSE,sa,1,-1.26448489663943,0.938817982599755,-3.10456814253495,0.575598349256089
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,FALSE,sa,2,-0.733321670250189,1.13654832370618,-2.9609563847143,1.49431304421392
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,FALSE,sa,3,0.0236118548911533,1.35325089827106,-2.62875990572012,2.67598361550243
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,FALSE,sa,4,0.194884144209017,1.49489928838196,-2.73511846101962,3.12488674943766
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,FALSE,sa,5,0.686102236611418,1.62950958957054,-2.50773655894683,3.87994103216967
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,FALSE,sa,6,1.97697844601319,1.81997193641453,-1.59016654935929,5.54412344138567
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,FALSE,sa,7,3.71693227524684,2.1498432873269,-0.496760567913896,7.93062511840757
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,FALSE,sa,8,5.50081766615003,2.58391260225033,0.436348965739392,10.5652863665607
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,FALSE,sa,9,5.16594797559974,2.25780214517353,0.740655771059626,9.59124018013986
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,FALSE,sa,10,2.78986993900239,3.04730257141714,-3.1828431009752,8.76258297897999
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,FALSE,sa,11,2.32552201918727,3.86435359388211,-5.24861102482166,9.89965506319621
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,-15,-0.533111123516969,0.462160532719991,-1.43894576764815,0.372723520614212
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,-14,0.562050087334189,0.892784385489467,-1.18780730822517,2.31190748289354
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,-13,0.474949687952609,0.81303958319924,-1.1186078951179,2.06850727102312
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,-12,0.0377689940771564,0.38503659562218,-0.716902733342316,0.792440721496629
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,-11,0.460116840171556,0.432803260476862,-0.388177550363093,1.3084112307062
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,-10,0.82982199038063,0.434715167225868,-0.0222197373820705,1.68186371814333
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,-9,0.670476523579756,0.378004218015355,-0.0704117437303389,1.41136479088985
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,-8,0.233533057472023,0.272749988286728,-0.301056919569964,0.768123034514009
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,-7,0.580412947643794,0.237973012866159,0.113985842426122,1.04684005286147
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,-6,0.660117464302526,0.266329445963809,0.13811175021346,1.18212317839159
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,-5,0.154974723374458,0.1426662921769,-0.124651209292267,0.434600656041182
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,-4,0.0743008978250496,0.132652546824682,-0.185698093951327,0.334299889601426
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,-3,0.126038639183536,0.131823423523537,-0.132335270922596,0.384412549289668
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,-2,0.234315834583237,0.119445497630817,0.00020265922683535,0.468429009939639
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,-1,0,0,0,0
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,0,-0.03358643791063,0.147615338926849,-0.322912502207255,0.255739626385995
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,1,-0.388083854702696,0.140021801665608,-0.662526585967287,-0.113641123438105
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,2,-0.350159452664834,0.218912258103574,-0.77922747854784,0.0789085732181715
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,3,-0.159221079038771,0.337380898655141,-0.820487640402847,0.502045482325305
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,4,-0.0677037016196566,0.344458297916012,-0.74284196553504,0.607434562295727
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,5,-0.336846473055783,0.242150487812084,-0.811461429167469,0.137768483055902
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,6,-0.71155897021385,0.179312419237329,-1.06301131191902,-0.360106628508685
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,7,-0.560084229586242,0.242210213152037,-1.03481624736423,-0.0853522118082504
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,8,-0.591205585194311,0.246089710487918,-1.07354141775063,-0.108869752637992
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,9,-0.739722922334146,0.262096523437167,-1.25343210827099,-0.226013736397299
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,10,-0.925153740121216,0.290989251790775,-1.49549267363113,-0.354814806611297
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,11,-1.44705942539485,0.346326682679834,-2.12585972344732,-0.768259127342372
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,-15,-1.91556784270293,2.283753633407,-6.39172496418065,2.56058927877478
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,-14,-1.16029803807567,2.50241632838737,-6.06503404171492,3.74443796556358
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,-13,0.989891105266587,2.40273203940326,-3.71946369196381,5.69924590249698
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,-12,-1.17614327205348,1.95000283102232,-4.99814882085724,2.64586227675027
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,-11,1.49028347677348,2.07174436983856,-2.57033548811009,5.55090244165705
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,-10,1.16256912400644,1.79740583599798,-2.36034631454961,4.68548456256249
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,-9,1.02144036615766,2.18220209543412,-3.25567574089322,5.29855647320853
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,-8,0.352523741520323,1.76993917816952,-3.11655704769193,3.82160453073258
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,-7,1.80482670188929,1.72641926239508,-1.57895505240507,5.18860845618364
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,-6,1.37539499164692,1.58416557708478,-1.72956953943924,4.48035952273308
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,-5,1.85695192929774,1.57489347598643,-1.22983928363566,4.94374314223114
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,-4,0.999720135725583,1.40214272805645,-1.74847961126505,3.74791988271622
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,-3,0.743823253231388,1.00972318421273,-1.23523418782556,2.72288069428834
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,-2,0.863148091288638,0.642650720940979,-0.39644732175568,2.12274350433296
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,-1,0,0,0,0
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,0,-1.2023699574177,0.662971900120941,-2.50179488165474,0.0970549668193472
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,1,-0.995561508485007,0.74171466098334,-2.44932224401235,0.45819922704234
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,2,-0.839862468640228,0.924461259348454,-2.6518065369632,0.972081599682741
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,3,-0.0732270265339147,1.10271834964472,-2.23455499183756,2.08810093876973
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,4,0.0450694506665698,1.22399486574865,-2.35396048620079,2.44409938753393
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,5,0.60786427185021,1.32072528838541,-1.9807572933852,3.19648583708562
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,6,1.24433615680773,1.49337945261641,-1.68268757032043,4.17135988393589
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,7,3.06841757455171,1.75623172378168,-0.37379660406038,6.51063175316379
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,8,4.62482156556068,2.13639984754805,0.437477864366503,8.81216526675486
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,9,4.54722932896479,1.85492953742733,0.911567435607223,8.18289122232236
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,10,2.90548424877646,2.57834295650151,-2.1480679459665,7.95903644351942
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,11,1.448655612142,4.46011902104467,-7.29317766910556,10.1904888933896
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_reviewed,TRUE,sa,-15,-1.64658044069379,0.488037340516439,-2.60313362810601,-0.690027253281571
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_reviewed,TRUE,sa,-14,-0.664214738442538,0.889303652577053,-2.40724989749356,1.07882042060849
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_reviewed,TRUE,sa,-13,-0.626222834421193,0.565794942398364,-1.73518092152199,0.4827352526796
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_reviewed,TRUE,sa,-12,-0.861260507580278,0.334236215549165,-1.51636349005664,-0.206157525103916
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_reviewed,TRUE,sa,-11,-0.0527151505002347,0.44791040683202,-0.930619547890994,0.825189246890524
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_reviewed,TRUE,sa,-10,0.31849332177321,0.372232692404308,-0.411082755339234,1.04806939888565
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_reviewed,TRUE,sa,-9,0.547094170113842,0.472154318251549,-0.378328293659194,1.47251663388688
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_reviewed,TRUE,sa,-8,0.130786613786609,0.312161314452496,-0.481049562540283,0.7426227901135
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_reviewed,TRUE,sa,-7,0.259701799007256,0.271435023427204,-0.272310846910064,0.791714444924575
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_reviewed,TRUE,sa,-6,0.463255672688526,0.260985655089679,-0.0482762112872447,0.974787556664296
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_reviewed,TRUE,sa,-5,-0.0910181966943296,0.127921087808252,-0.341743528798504,0.159707135409845
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_reviewed,TRUE,sa,-4,-0.13872552332451,0.120101180471052,-0.374123837047771,0.0966727903987509
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_reviewed,TRUE,sa,-3,-0.014841591207435,0.127392763082562,-0.264531406849256,0.234848224434386
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_reviewed,TRUE,sa,-2,0.00274055075399653,0.112059735530703,-0.216896530886182,0.222377632394175
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_reviewed,TRUE,sa,-1,0,0,0,0
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_reviewed,TRUE,sa,0,-0.00654838271637813,0.159902157235429,-0.319956610897819,0.306859845465063
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_reviewed,TRUE,sa,1,-0.491482114400853,0.15514519825251,-0.795566702975773,-0.187397525825933
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_reviewed,TRUE,sa,2,-0.416096892953845,0.192509084358981,-0.793414698297448,-0.0387790876102417
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_reviewed,TRUE,sa,3,-0.276800619517591,0.284003027620015,-0.83344655365282,0.279845314617638
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_reviewed,TRUE,sa,4,-0.307378432835594,0.273388168544932,-0.843219243183661,0.228462377512472
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_reviewed,TRUE,sa,5,-0.493745592638804,0.216611159149914,-0.918303464572636,-0.0691877207049718
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_reviewed,TRUE,sa,6,-0.513836797520762,0.180981300187781,-0.868560145888812,-0.159113449152711
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_reviewed,TRUE,sa,7,-0.48142400962303,0.191142353788456,-0.856063023048403,-0.106784996197656
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_reviewed,TRUE,sa,8,-0.373768726010795,0.266454252122683,-0.896019060171254,0.148481608149664
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_reviewed,TRUE,sa,9,-0.628029034200381,0.255382524525233,-1.12857878226984,-0.127479286130924
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_reviewed,TRUE,sa,10,-0.810469696129379,0.263417303325379,-1.32676761064712,-0.294171781611637
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_reviewed,TRUE,sa,11,-0.775561957623457,0.456302956786492,-1.66991575292498,0.118791837678067
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_reviewed,FALSE,sa,-15,-1.77443688669098,2.80563862001562,-7.27348858192159,3.72461480853963
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_reviewed,FALSE,sa,-14,-2.16536512309413,2.97861222470541,-8.00344508351673,3.67271483732848
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_reviewed,FALSE,sa,-13,-0.284878068823279,2.29409436002614,-4.78130301447451,4.21154687682795
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_reviewed,FALSE,sa,-12,-1.61508768581852,1.97975861405596,-5.49541456936819,2.26523919773116
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_reviewed,FALSE,sa,-11,0.926176633854937,2.02894422162498,-3.05055404053003,4.9029073082399
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_reviewed,FALSE,sa,-10,0.893274248438601,1.65101412198606,-2.34271343065408,4.12926192753128
opened_cohort,important_degree_top3,rolling5,exact1,nevertreated,full_sample,"","",github_outcomes,pull_request_reviewed,FALSE,sa,-9,2.36836316501806,2.18555490009653,-1.91532443917114,6.65205076920725
