File: drive/output/derived/org_outcomes_practices/org_outcomes/narugo1992___pycivitai.parquet

MD5 hash: 2f025710da8c8a1decf802d3724230c1

Keys: time_period 

                                           type  count                 mean                  min                  25%                  50%                  75%                  max          std
time_period                      datetime64[ns]      4  2024-04-01 00:00:00  2023-07-01 00:00:00  2023-11-16 00:00:00  2024-04-01 00:00:00  2024-08-16 00:00:00  2025-01-01 00:00:00             
issue_opened                            float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0             
num_downloads                             int64      4              19862.5               2365.0              2554.75               2697.0             20004.75              71691.0  34552.74799
overall_new_release_count               float64      1                  2.0                  2.0                  2.0                  2.0                  2.0                  2.0             
major_new_release_count                 float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0             
minor_new_release_count                 float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0             
patch_new_release_count                 float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0             
other_new_release_count                 float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0             
major_minor_release_count               float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0             
major_minor_patch_release_count         float64      1                  2.0                  2.0                  2.0                  2.0                  2.0                  2.0             

