File: drive/output/derived/org_outcomes_practices/org_outcomes/simonwahlgren___pytest-frozen-uuids.parquet

MD5 hash: 41492605d0ef12848e42aa7a89e0ecbd

Keys: time_period 

                                           type  count                 mean                  min                  25%                  50%                  75%                  max           std
time_period                      datetime64[ns]      8  2023-04-01 18:00:00  2021-07-01 00:00:00  2022-05-16 18:00:00  2023-04-01 12:00:00  2024-02-15 12:00:00  2025-01-01 00:00:00              
issue_opened                            float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0              
num_downloads                             int64      8              23483.0               1653.0               8803.0              23733.5              35154.5              49438.0  16945.497143
overall_new_release_count               float64      1                  2.0                  2.0                  2.0                  2.0                  2.0                  2.0              
major_new_release_count                 float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0              
minor_new_release_count                 float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0              
patch_new_release_count                 float64      1                  2.0                  2.0                  2.0                  2.0                  2.0                  2.0              
other_new_release_count                 float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0              
major_minor_release_count               float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0              
major_minor_patch_release_count         float64      1                  2.0                  2.0                  2.0                  2.0                  2.0                  2.0              

