File: drive/output/derived/org_outcomes_practices/org_outcomes/furritos___flask-simple-crypt.parquet

MD5 hash: 45a3f2690db691147b9c7d09dccacbb5

Keys: time_period 

                                           type  count                 mean                  min                  25%                  50%                  75%                  max          std
time_period                      datetime64[ns]     12  2022-04-01 12:00:00  2019-07-01 00:00:00  2020-11-16 00:00:00  2022-04-01 12:00:00  2023-08-16 00:00:00  2025-01-01 00:00:00             
issue_closed                            float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0             
issue_opened                            float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0             
num_downloads                             int64     12         10739.916667               1635.0               5807.5               7952.5              9269.75              37061.0  9718.969179
overall_new_release_count               float64      1                  4.0                  4.0                  4.0                  4.0                  4.0                  4.0             
major_new_release_count                 float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0             
minor_new_release_count                 float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0             
patch_new_release_count                 float64      1                  4.0                  4.0                  4.0                  4.0                  4.0                  4.0             
other_new_release_count                 float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0             
major_minor_release_count               float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0             
major_minor_patch_release_count         float64      1                  4.0                  4.0                  4.0                  4.0                  4.0                  4.0             

