File: drive/output/derived/org_outcomes_practices/org_outcomes/fagci___fapy.parquet

MD5 hash: 5a143584c7e1b296f27b5afa1212f6a4

Keys: time_period 

                                           type  count                 mean                  min                  25%                  50%                  75%                  max          std
time_period                      datetime64[ns]      9  2022-09-20 21:20:00  2018-07-01 00:00:00  2022-01-01 00:00:00  2023-01-01 00:00:00  2024-01-01 00:00:00  2025-01-01 00:00:00             
num_downloads                             int64      9         10237.666667                 66.0               7723.0              10434.0              13598.0              18361.0  5275.485404
overall_new_release_count               float64      1                 37.0                 37.0                 37.0                 37.0                 37.0                 37.0             
major_new_release_count                 float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0             
minor_new_release_count                 float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0             
patch_new_release_count                 float64      1                 37.0                 37.0                 37.0                 37.0                 37.0                 37.0             
other_new_release_count                 float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0             
major_minor_release_count               float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0             
major_minor_patch_release_count         float64      1                 37.0                 37.0                 37.0                 37.0                 37.0                 37.0             

