File: drive/output/derived/org_outcomes_practices/org_outcomes/openedx___codejail-includes.parquet

MD5 hash: 1dcc744f5cb1af4068b734493b9210cc

Keys: time_period 

                                           type  count                           mean                  min                  25%                  50%                  75%                  max           std
time_period                      datetime64[ns]      7  2023-07-02 03:25:42.857142784  2022-01-01 00:00:00  2022-10-01 00:00:00  2023-07-01 00:00:00  2024-04-01 00:00:00  2025-01-01 00:00:00              
issue_closed                            float64      1                            1.0                  1.0                  1.0                  1.0                  1.0                  1.0              
issue_opened                            float64      1                            2.0                  2.0                  2.0                  2.0                  2.0                  2.0              
num_downloads                             int64      7                  126083.857143               8064.0              24927.5              50656.0             223316.0             327380.0  138064.44487
overall_new_release_count               float64      1                            1.0                  1.0                  1.0                  1.0                  1.0                  1.0              
major_new_release_count                 float64      1                            1.0                  1.0                  1.0                  1.0                  1.0                  1.0              
minor_new_release_count                 float64      1                            0.0                  0.0                  0.0                  0.0                  0.0                  0.0              
patch_new_release_count                 float64      1                            0.0                  0.0                  0.0                  0.0                  0.0                  0.0              
other_new_release_count                 float64      1                            0.0                  0.0                  0.0                  0.0                  0.0                  0.0              
major_minor_release_count               float64      1                            1.0                  1.0                  1.0                  1.0                  1.0                  1.0              
major_minor_patch_release_count         float64      1                            1.0                  1.0                  1.0                  1.0                  1.0                  1.0              

