File: drive/output/derived/org_outcomes_practices/org_outcomes/openctp___openctp-ctp-python.parquet

MD5 hash: 756938ad729ec32b5d5597d5a1b9927a

Keys: time_period 

                                           type  count                 mean                  min                  25%                  50%                  75%                  max          std
time_period                      datetime64[ns]      4  2024-04-01 00:00:00  2023-07-01 00:00:00  2023-11-16 00:00:00  2024-04-01 00:00:00  2024-08-16 00:00:00  2025-01-01 00:00:00             
pull_request_merged                     float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0             
pull_request_opened                     float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0             
num_downloads                           float64      3         42799.333333              36947.0              38987.0              41027.0              45725.5              50424.0  6911.096609
overall_new_release_count               float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0             
major_new_release_count                 float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0             
minor_new_release_count                 float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0             
patch_new_release_count                 float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0             
other_new_release_count                 float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0             
major_minor_release_count               float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0             
major_minor_patch_release_count         float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0             

