File: drive/output/derived/org_outcomes_practices/org_outcomes/sparfenyuk___mcp-proxy.parquet

MD5 hash: a2aa6f163b121a799834c0706f3714b7

Keys: time_period 

                                           type  count                 mean                  min                  25%                  50%                  75%                  max           std
time_period                      datetime64[ns]      2  2024-10-01 00:00:00  2024-07-01 00:00:00  2024-08-16 00:00:00  2024-10-01 00:00:00  2024-11-16 00:00:00  2025-01-01 00:00:00              
issue_closed                            float64      1                  7.0                  7.0                  7.0                  7.0                  7.0                  7.0              
issue_opened                            float64      1                 36.0                 36.0                 36.0                 36.0                 36.0                 36.0              
num_downloads                             int64      2              46725.5                409.0             23567.25              46725.5             69883.75              93042.0  65501.422462
overall_new_release_count               float64      1                  9.0                  9.0                  9.0                  9.0                  9.0                  9.0              
major_new_release_count                 float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0              
minor_new_release_count                 float64      1                  5.0                  5.0                  5.0                  5.0                  5.0                  5.0              
patch_new_release_count                 float64      1                  4.0                  4.0                  4.0                  4.0                  4.0                  4.0              
other_new_release_count                 float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0              
major_minor_release_count               float64      1                  5.0                  5.0                  5.0                  5.0                  5.0                  5.0              
major_minor_patch_release_count         float64      1                  9.0                  9.0                  9.0                  9.0                  9.0                  9.0              

