File: drive/output/derived/org_outcomes_practices/org_outcomes/calmjs___calmjs.types.parquet

MD5 hash: 4f2ffe2dfafaee4295c91c8052c88b47

Keys: time_period 

                                           type  count                           mean                  min                  25%                  50%                  75%                  max           std
time_period                      datetime64[ns]     14  2021-09-30 20:34:17.142857216  2018-07-01 00:00:00  2020-02-15 12:00:00  2021-10-01 00:00:00  2023-05-16 18:00:00  2025-01-01 00:00:00              
issue_closed                            float64      1                            1.0                  1.0                  1.0                  1.0                  1.0                  1.0              
issue_opened                            float64      1                            1.0                  1.0                  1.0                  1.0                  1.0                  1.0              
pull_request_merged                     float64      1                            1.0                  1.0                  1.0                  1.0                  1.0                  1.0              
pull_request_opened                     float64      1                            1.0                  1.0                  1.0                  1.0                  1.0                  1.0              
num_downloads                             int64     14                    8496.642857               2270.0               3396.5               4252.0               5324.0              44785.0  11331.852049
overall_new_release_count               float64      1                            1.0                  1.0                  1.0                  1.0                  1.0                  1.0              
major_new_release_count                 float64      1                            0.0                  0.0                  0.0                  0.0                  0.0                  0.0              
minor_new_release_count                 float64      1                            0.0                  0.0                  0.0                  0.0                  0.0                  0.0              
patch_new_release_count                 float64      1                            1.0                  1.0                  1.0                  1.0                  1.0                  1.0              
other_new_release_count                 float64      1                            0.0                  0.0                  0.0                  0.0                  0.0                  0.0              
major_minor_release_count               float64      1                            0.0                  0.0                  0.0                  0.0                  0.0                  0.0              
major_minor_patch_release_count         float64      1                            1.0                  1.0                  1.0                  1.0                  1.0                  1.0              

