File: drive/output/derived/org_outcomes_practices/org_outcomes/cakimpei___khanaa.parquet

MD5 hash: 59509f7505e070a54f3274e7ac72d0c0

Keys: time_period 

                                           type  count                           mean                  min                  25%                  50%                  75%                  max           std
time_period                      datetime64[ns]      7  2023-07-02 03:25:42.857142784  2022-01-01 00:00:00  2022-10-01 00:00:00  2023-07-01 00:00:00  2024-04-01 00:00:00  2025-01-01 00:00:00              
pull_request_merged                     float64      1                            2.0                  2.0                  2.0                  2.0                  2.0                  2.0              
pull_request_opened                     float64      1                            2.0                  2.0                  2.0                  2.0                  2.0                  2.0              
num_downloads                             int64      7                   38208.142857               1154.0               3699.0               4663.0               5305.5             243631.0  90594.879893
overall_new_release_count               float64      1                            2.0                  2.0                  2.0                  2.0                  2.0                  2.0              
major_new_release_count                 float64      1                            0.0                  0.0                  0.0                  0.0                  0.0                  0.0              
minor_new_release_count                 float64      1                            1.0                  1.0                  1.0                  1.0                  1.0                  1.0              
patch_new_release_count                 float64      1                            1.0                  1.0                  1.0                  1.0                  1.0                  1.0              
other_new_release_count                 float64      1                            0.0                  0.0                  0.0                  0.0                  0.0                  0.0              
major_minor_release_count               float64      1                            1.0                  1.0                  1.0                  1.0                  1.0                  1.0              
major_minor_patch_release_count         float64      1                            2.0                  2.0                  2.0                  2.0                  2.0                  2.0              

