outcome_sample,importance_type,rolling,qualified_sample,control_group,split_type,split_covar,split_value,category,outcome,normalize,method,event_time,estimate,sd,ci_low,ci_high
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,TRUE,sa,0,-0.0817625613224518,0.175401540693585,-0.425549581081879,0.262024458436975
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,TRUE,sa,1,-0.720616739413582,0.280074227165167,-1.26956222465731,-0.171671254169856
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,TRUE,sa,2,-0.863446171314055,0.416935847117223,-1.68064043166381,-0.0462519109642974
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,TRUE,sa,3,-1.03825782479579,0.622441855123447,-2.25824386083774,0.18172821124617
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,TRUE,sa,4,-1.2737283461093,0.925394565638031,-3.08750169475984,0.540045002541245
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,TRUE,sa,5,-1.46912944397962,1.09379848085139,-3.61297446644835,0.674715578489102
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,TRUE,sa,6,-1.56218584983684,1.22790278059133,-3.96887529979585,0.844503600122157
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,TRUE,sa,7,-1.76412425251424,1.42598553951586,-4.55905590996533,1.03080740493685
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,TRUE,sa,8,-1.85816718091685,1.47197643284975,-4.74324098930236,1.02690662746866
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,TRUE,sa,9,-2.12535669551422,1.62445389172517,-5.30928632329556,1.05857293226712
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,TRUE,sa,10,-2.36093694899952,1.76659301568093,-5.82345925973415,1.1015853617351
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,TRUE,sa,11,-2.55290728630897,1.62901242638022,-5.7457716420142,0.639957069396255
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,FALSE,sa,-15,12.1305064959382,7.44818807771286,-2.46794213637901,26.7289551282554
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,FALSE,sa,-14,7.75333894183378,9.71160354517052,-11.2814040067004,26.788081890368
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,FALSE,sa,-13,6.08578248862257,7.13596445397513,-7.90070784116868,20.0722728184138
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,FALSE,sa,-12,4.96072116492208,6.18480507249061,-7.16149677715952,17.0829391070037
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,FALSE,sa,-11,3.09095058456897,6.21998542274683,-9.10022084401483,15.2821220131528
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,FALSE,sa,-10,4.34546296654785,5.72340319044957,-6.87240728673331,15.563333219829
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,FALSE,sa,-9,3.42825766861747,4.66011173519552,-5.70556133236575,12.5620766696007
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,FALSE,sa,-8,3.96821657880552,4.08572289121363,-4.0398002879732,11.9762334455842
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,FALSE,sa,-7,3.94243704150161,3.54765325566696,-3.01096333960562,10.8958374226088
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,FALSE,sa,-6,4.54120588423135,3.16360824689702,-1.65946627968681,10.7418780481495
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,FALSE,sa,-5,4.17989553378469,2.54643981422253,-0.811126502091465,9.17091756966084
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,FALSE,sa,-4,4.78335115456346,2.28355168015219,0.307589861465168,9.25911244766175
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,FALSE,sa,-3,3.39636946171978,2.13050198940615,-0.779414437516278,7.57215336095583
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,FALSE,sa,-2,4.37419595382028,1.35715869205747,1.71416491738763,7.03422699025292
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,FALSE,sa,-1,0,0,0,0
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,FALSE,sa,0,-3.17734806654225,1.49758543217083,-6.11261551359707,-0.242080619487435
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,FALSE,sa,1,-6.51045487343304,3.19780417843265,-12.778151063161,-0.242758683705047
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,FALSE,sa,2,-8.70571039152364,4.69785708389617,-17.9135102759601,0.502089492912862
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,FALSE,sa,3,-10.0048351493971,6.15779577053468,-22.0741148596451,2.06444456085083
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,FALSE,sa,4,-11.2499866428089,7.81513311386692,-26.567647545988,4.0676742603703
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,FALSE,sa,5,-10.931683082056,8.81737858259386,-28.2137451039399,6.35037893982798
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,FALSE,sa,6,-12.0379846872175,10.2965813517884,-32.2192841367228,8.14331476228772
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,FALSE,sa,7,-10.6930276192742,11.6634729228356,-33.5534345480321,12.1673793094836
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,FALSE,sa,8,-8.74851491229392,12.3182478154684,-32.8922806306119,15.3952508060241
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,FALSE,sa,9,-9.6157847862627,12.7003400260904,-34.5084512374,15.2768816648746
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,FALSE,sa,10,-16.314164043192,12.8159850104908,-41.4334946637539,8.80516657736985
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,FALSE,sa,11,-19.3851194008802,15.1003368659106,-48.9817796580649,10.2115408563045
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,-15,0.247970053512029,0.484622940165109,-0.701890909211585,1.19783101623564
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,-14,-0.0331225760141226,0.517780901059402,-1.04797314209055,0.981727990062306
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,-13,0.602133813798599,0.478878715639563,-0.336468468854945,1.54073609645214
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,-12,0.353456295610826,0.407607411720122,-0.445454231360614,1.15236682258227
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,-11,0.27786335036777,0.352314189424182,-0.412672460903627,0.968399161639167
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,-10,0.750178231339089,0.522346762044549,-0.273621422268226,1.7739778849464
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,-9,0.55229406987001,0.482368358948311,-0.393147913668679,1.4977360534087
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,-8,0.420815720298731,0.334867474574079,-0.235524529866463,1.07715597046392
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,-7,0.32124481629636,0.291436699424768,-0.249971114576185,0.892460747168905
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,-6,0.202475380320897,0.252811398869,-0.293034961462343,0.697985722104138
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,-5,0.172360783651867,0.184460955795631,-0.18918268970757,0.533904257011305
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,-4,0.121563394104494,0.132267283779043,-0.13768048210243,0.380807270311418
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,-3,0.0469923712260781,0.105757698684292,-0.160292718195135,0.254277460647291
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,-2,0.346235671327931,0.0927731580754253,0.164400281500097,0.528071061155765
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,-1,0,0,0,0
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,0,0.0111267868587525,0.155242697872952,-0.293148900972234,0.315402474689739
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,1,-0.588975176732357,0.22912536775546,-1.03806089753306,-0.139889455931655
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,2,-0.676486995907727,0.346533504218022,-1.35569266417505,0.00271867235959655
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,3,-0.839091543009986,0.477506582254545,-1.77500444422889,0.096821358208923
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,4,-1.03393100197679,0.714043157807378,-2.43345559127925,0.365593587325673
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,5,-1.27263232921278,0.831449100203082,-2.90227256561082,0.357007907185259
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,6,-1.32952171159314,0.920577840972232,-3.13385427989871,0.474810856712436
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,7,-1.51637538554397,1.09026474588203,-3.65329428747274,0.620543516384801
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,8,-1.54536173756011,1.09864342744645,-3.69870285535515,0.607979380234927
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,9,-1.72596792516102,1.22553033524239,-4.12800738223611,0.676071531914063
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,10,-1.91555087551082,1.33536021737762,-4.53285690157094,0.701755150549311
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,11,-2.0718091168933,1.22012668820052,-4.46325742576633,0.319639191979716
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,-15,6.53185969645486,5.71471723197643,-4.66898607821894,17.7327054711287
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,-14,5.79569589410617,8.56672707456368,-10.9950891720386,22.586480960251
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,-13,3.58979096395644,5.77040506411566,-7.72020296171026,14.8997848896231
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,-12,3.04799556862214,4.84296324003258,-6.44421238184172,12.540203519086
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,-11,1.07864821793232,4.87212232393369,-8.47071153697771,10.6280079728424
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,-10,2.7735133853093,4.46092020615468,-5.96989021875387,11.5169169893725
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,-9,2.31771350431064,3.62630707825663,-4.78984836907235,9.42527537769363
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,-8,2.79386623457504,3.17975886928535,-3.43846114922424,9.02619361837432
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,-7,2.32383949409076,2.79851970476005,-3.16125912723894,7.80893811542046
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,-6,2.80622423320857,2.52429281795711,-2.14138968998736,7.7538381564045
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,-5,2.50018188604496,1.98107515381905,-1.38272541544037,6.38308918753029
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,-4,2.82270583309007,1.80043224702255,-0.706141371074136,6.35155303725427
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,-3,1.81859601932221,1.67889561260979,-1.47203938139298,5.1092314200374
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,-2,2.96344404785449,1.07643577031328,0.853629938040456,5.07325815766853
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,-1,0,0,0,0
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,0,-1.78701298921956,1.15546554573811,-4.05172545886626,0.477699480427146
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,1,-3.95837104186564,2.45744333029118,-8.77495996923635,0.858217885505069
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,2,-5.05843800027961,3.58746580928287,-12.089870986474,1.97299498591481
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,3,-5.87613176119016,4.63662388104339,-14.9639145680352,3.21165104565487
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,4,-6.71971212324384,5.93115201360514,-18.3447700699099,4.90534582342223
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,5,-6.30140138837518,6.51685100987266,-19.0744293677256,6.47162659097523
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,6,-6.39285001697748,7.61660684440582,-21.3213994320129,8.53569939805792
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,7,-5.1329227061177,8.73014417267026,-22.2440052845514,11.978159872316
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,8,-2.4702924976342,9.13365908133327,-20.3722642970474,15.431679301779
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,9,-3.01210341066482,9.33263153742217,-21.3040612240123,15.2798544026826
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,10,-7.54555158765631,9.61179500613967,-26.3846697996901,11.2935666243774
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,11,-8.41235130538169,11.8506261498218,-31.6395785590323,14.8148759482689
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_reviewed,TRUE,sa,-15,1.146452353307,1.26060631905087,-1.3243360320327,3.61724073864671
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_reviewed,TRUE,sa,-14,0.430612240026932,0.721380660764253,-0.983293855071004,1.84451833512487
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_reviewed,TRUE,sa,-13,0.895428736151593,0.459625208864037,-0.00543667322192021,1.79629414552511
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_reviewed,TRUE,sa,-12,0.395731522750948,0.39486370813402,-0.378201345191731,1.16966439069363
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_reviewed,TRUE,sa,-11,0.242591498248567,0.321173531020032,-0.386908622550696,0.87209161904783
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_reviewed,TRUE,sa,-10,0.508322532095928,0.314918494113869,-0.108917716367255,1.12556278055911
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_reviewed,TRUE,sa,-9,0.535327931420244,0.360960900475884,-0.17215543351249,1.24281129635298
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_reviewed,TRUE,sa,-8,0.545736727863776,0.322756693910876,-0.0868663922015415,1.17833984792909
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_reviewed,TRUE,sa,-7,0.28589860300137,0.276270436042752,-0.255591451642423,0.827388657645163
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_reviewed,TRUE,sa,-6,0.345451571989137,0.236384699310831,-0.117862438660092,0.808765582638367
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_reviewed,TRUE,sa,-5,0.192976961249689,0.171803639018266,-0.143758171226113,0.52971209372549
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_reviewed,TRUE,sa,-4,0.208655020337635,0.127230153088673,-0.0407160797161648,0.458026120391435
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_reviewed,TRUE,sa,-3,0.0962147437886588,0.101632428256922,-0.102984815594907,0.295414303172225
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_reviewed,TRUE,sa,-2,0.351864428307606,0.0882603635601721,0.178874115729669,0.524854740885544
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_reviewed,TRUE,sa,-1,0,0,0,0
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_reviewed,TRUE,sa,0,-0.0971178379137532,0.156563889835468,-0.403983061991271,0.209747386163764
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_reviewed,TRUE,sa,1,-0.660810827953103,0.244255966008663,-1.13955252133008,-0.182069134576123
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_reviewed,TRUE,sa,2,-0.752745371645776,0.348288268111224,-1.43539037714377,-0.0701003661477774
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_reviewed,TRUE,sa,3,-0.844019378969514,0.466493551000461,-1.75834673893042,0.0703079809913904
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_reviewed,TRUE,sa,4,-0.801446457086645,0.551484551974869,-1.88235617895739,0.279463264784098
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_reviewed,TRUE,sa,5,-0.898283567059466,0.661371359841799,-2.19457143234939,0.398004298230461
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_reviewed,TRUE,sa,6,-0.938970120936476,0.719141025989968,-2.34848653187681,0.470546290003862
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_reviewed,TRUE,sa,7,-1.0070445826776,0.721956123793748,-2.42207858531334,0.407989419958146
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_reviewed,TRUE,sa,8,-1.11288167698712,0.821048492599575,-2.72213672248229,0.496373368508043
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_reviewed,TRUE,sa,9,-1.29574340502656,0.831308318165136,-2.92510770863023,0.333620898577108
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_reviewed,TRUE,sa,10,-1.71856171129177,0.923469831831637,-3.52856258168178,0.0914391590982422
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_reviewed,TRUE,sa,11,-2.18427158340797,1.10658628941828,-4.3531807106678,-0.0153624561481451
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_reviewed,FALSE,sa,-15,10.7677496080884,6.34609662135805,-1.6705997697734,23.2060989859502
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_reviewed,FALSE,sa,-14,5.56886102452311,7.46588792504506,-9.06427930856521,20.2020013576114
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_reviewed,FALSE,sa,-13,5.11175936735857,5.84922286608097,-6.35271745016012,16.5762361848773
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_reviewed,FALSE,sa,-12,4.95556128290547,5.22092670656446,-5.27745506196087,15.1885776277718
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_reviewed,FALSE,sa,-11,2.46605769964445,5.06226297782646,-7.45597773689541,12.3880931361843
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_reviewed,FALSE,sa,-10,3.08668141911622,4.72099331426878,-6.16646547685059,12.339828315083
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_reviewed,FALSE,sa,-9,3.15501894380471,3.85637949663545,-4.40348486960077,10.7135227572102
opened_cohort,important_degree_top3,rolling5,exact2,nevertreated,full_sample,"","",github_outcomes,pull_request_reviewed,FALSE,sa,-8,4.42783748936705,3.27837721429825,-1.99778185065752,10.8534568293916
