File: drive/output/derived/org_outcomes_practices/repo_discussion_quality/important_degree_z2/rolling5/not-kennethreitz___envoy.parquet

MD5 hash: d0473f3c1f3906bfb7dffc88c61e7952

Keys: time_period 

                                                         type  count                 mean                  min                  25%                  50%                  75%                  max  std
time_period                                    datetime64[ns]      5  2017-07-01 14:24:00  2016-07-01 00:00:00  2017-01-01 00:00:00  2017-07-01 00:00:00  2018-01-01 00:00:00  2018-07-01 00:00:00     
response_rate                                         float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0     
mean_days_to_respond                                  float64      1             0.032627             0.032627             0.032627             0.032627             0.032627             0.032627     
pos_sentiment_avg                                     float64      1             0.162367             0.162367             0.162367             0.162367             0.162367             0.162367     
neg_sentiment_avg                                     float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0     
ov_sentiment_avg                                      float64      1             0.254567             0.254567             0.254567             0.254567             0.254567             0.254567     
response_rate_pull_request_comment                    float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0     
mean_days_to_respond_pull_request_comment             float64      1             0.032627             0.032627             0.032627             0.032627             0.032627             0.032627     
mean_days_to_respond_to_last_comment                  float64      1             0.032627             0.032627             0.032627             0.032627             0.032627             0.032627     
pull_request_comment_pos_sentiment_avg                float64      1             0.226417             0.226417             0.226417             0.226417             0.226417             0.226417     
pull_request_comment_neg_sentiment_avg                float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0     
pull_request_comment_ov_sentiment_avg                 float64      1             0.425667             0.425667             0.425667             0.425667             0.425667             0.425667     
pull_request_opened_pos_sentiment_avg                 float64      1             0.119667             0.119667             0.119667             0.119667             0.119667             0.119667     
pull_request_opened_neg_sentiment_avg                 float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0     
pull_request_opened_ov_sentiment_avg                  float64      1               0.1405               0.1405               0.1405               0.1405               0.1405               0.1405     
avg_pull_request_comment_count                        float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0     
avg_all_disc_count                                    float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0     
avg_pull_request_comment_exclude_opener_count         float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0     
avg_all_disc_exclude_opener_count                     float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0     
clustering_coefficient                                float64      5                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0  0.0

