dataset,rolling,category,outcome,normalize,method,covar,split_value,event_time,estimate,sd,ci_low,ci_high
important_thresh_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,"","",-15,0.0853130446004055,0.207572101889294,-0.32152827510261,0.492154364303421
important_thresh_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,"","",-14,0.0578914493926138,0.194429453568499,-0.323190279601645,0.438973178386873
important_thresh_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,"","",-13,0.0873415040096004,0.19450099857791,-0.293880453203103,0.468563461222304
important_thresh_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,"","",-12,0.426340278791334,0.231742700045334,-0.0278754132975213,0.880555970880189
important_thresh_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,"","",-11,0.57630972952272,0.181224586701012,0.221109539588736,0.931509919456703
important_thresh_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,"","",-10,0.419874095108332,0.191409895007828,0.0447107008929892,0.795037489323675
important_thresh_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,"","",-9,0.568792120836896,0.310433391265776,-0.0396573260440251,1.17724156771782
important_thresh_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,"","",-8,0.426948417246836,0.15400920895941,0.125090367686393,0.728806466807281
important_thresh_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,"","",-7,0.594971110221581,0.146668886281678,0.307500093109492,0.88244212733367
important_thresh_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,"","",-6,0.205535447640114,0.10590597755946,-0.0020402683764271,0.413111163656656
important_thresh_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,"","",-5,0.247133041308688,0.0945480778752598,0.061818808673179,0.432447273944197
important_thresh_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,"","",-4,0.19557799583267,0.0810766990043581,0.0366676657841278,0.354488325881212
important_thresh_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,"","",-3,0.0728799642970837,0.0707237490071952,-0.0657385837570188,0.211498512351186
important_thresh_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,"","",-2,0.167216679854855,0.0619796293495885,0.0457366063296617,0.288696753380049
important_thresh_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,"","",-1,0,0,0,0
important_thresh_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,"","",0,-0.0901950863752614,0.065171680991124,-0.217931581117864,0.0375414083673416
important_thresh_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,"","",1,-0.570401366752881,0.0632195477753706,-0.694311680392608,-0.446491053113155
important_thresh_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,"","",2,-0.600500911143046,0.0778957546804959,-0.753176590316818,-0.447825231969274
important_thresh_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,"","",3,-0.716280282334409,0.0924790792536996,-0.89753927767166,-0.535021286997158
important_thresh_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,"","",4,-0.801473683712041,0.103304361344019,-1.00395023194632,-0.598997135477764
important_thresh_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,"","",5,-0.890946648392418,0.137613255408827,-1.16066862899372,-0.621224667791117
important_thresh_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,"","",6,-0.778011986803734,0.211268485214369,-1.1920982178239,-0.36392575578357
important_thresh_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,"","",7,-0.869431435618707,0.233558769454191,-1.32720662374892,-0.411656247488492
important_thresh_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,"","",8,-1.09350579101594,0.202225240893427,-1.48986726316705,-0.697144318864819
important_thresh_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,"","",9,-1.29918894900265,0.189480379946572,-1.67057049369793,-0.927807404307371
important_thresh_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,"","",10,-1.46925689560068,0.211236456466312,-1.88328035027466,-1.05523344092671
important_thresh_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,"","",11,-1.53609551747238,0.234424358852649,-1.99556726082357,-1.07662377412119
important_thresh_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,"","",12,-1.56202197919932,0.289645881481544,-2.12972790690315,-0.994316051495493
important_thresh_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,"","",13,-1.96864976934206,0.544217127355471,-3.03531533895879,-0.901984199725341
important_thresh_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,cs,"","",-17,0.210676684300747,0.314536657494502,-0.672988304113409,1.0943416727149
important_thresh_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,cs,"","",-16,-0.268780730183386,0.15482782357125,-0.703756824900323,0.166195364533551
important_thresh_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,cs,"","",-15,0.404679648149718,0.332339796976528,-0.52900180311311,1.33836109941255
important_thresh_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,cs,"","",-14,0.0703397586069262,0.223244058122335,-0.556846145909308,0.697525663123161
important_thresh_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,cs,"","",-13,-0.0925593165470113,0.179918147158385,-0.598024621261102,0.41290598816708
important_thresh_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,cs,"","",-12,0.606274464727495,0.418682438589789,-0.569979569357937,1.78252849881293
important_thresh_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,cs,"","",-11,0.0176897869855731,0.33680865308616,-0.928546549656274,0.96392612362742
important_thresh_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,cs,"","",-10,-0.147025355566174,0.235153617829225,-0.807670193054603,0.513619481922254
important_thresh_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,cs,"","",-9,-0.0839519151838172,0.21031903346568,-0.67482602108664,0.506922190719006
important_thresh_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,cs,"","",-8,0.042517694254542,0.1723902228109,-0.44179852330929,0.526833911818374
important_thresh_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,cs,"","",-7,0.0742411870557137,0.176406732247741,-0.42135908494312,0.569841459054548
important_thresh_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,cs,"","",-6,-0.326830717793614,0.14247037866612,-0.727089582741837,0.0734281471546095
important_thresh_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,cs,"","",-5,-0.134862760324015,0.113233022784567,-0.4529816675575,0.183256146909471
important_thresh_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,cs,"","",-4,0.0545853474353467,0.084527648324913,-0.182888160335415,0.292058855206108
important_thresh_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,cs,"","",-3,-0.240625581534405,0.0789013190606853,-0.462292377859539,-0.0189587852092716
important_thresh_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,cs,"","",-2,0.11124715921347,0.0778968501185294,-0.107597663853593,0.330091982280532
important_thresh_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,cs,"","",-1,-0.172984862391369,0.0787373195992871,-0.394190915656184,0.0482211908734463
important_thresh_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,cs,"","",0,-0.169381212405148,0.0868876327241389,-0.413484903135859,0.0747224783255626
important_thresh_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,cs,"","",1,-0.677644472578478,0.0749628237397626,-0.888246388740341,-0.467042556416616
important_thresh_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,cs,"","",2,-0.765515236897687,0.0831248422744343,-0.999047675916024,-0.53198279787935
important_thresh_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,cs,"","",3,-0.802368102500343,0.0946880556892332,-1.06838644293829,-0.5363497620624
important_thresh_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,cs,"","",4,-0.934881521671667,0.110275042401219,-1.24469022518517,-0.62507281815816
important_thresh_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,cs,"","",5,-1.05890660981794,0.11551421600732,-1.38343434265163,-0.734378876984244
important_thresh_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,cs,"","",6,-0.941508588237165,0.146982082735662,-1.35444271639985,-0.528574460074482
important_thresh_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,cs,"","",7,-0.752228013376855,0.557930817303665,-2.31968896732675,0.815232940573038
important_thresh_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,cs,"","",8,-1.07470681605217,0.241018011103796,-1.75182718633321,-0.397586445771128
important_thresh_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,cs,"","",9,-1.37292745605358,0.176926062988714,-1.86998674525207,-0.875868166855099
important_thresh_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,cs,"","",10,-1.46157148115351,0.240440545257011,-2.13706950841459,-0.786073453892432
important_thresh_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,cs,"","",11,-1.55128746029783,0.237540988011897,-2.21863941886275,-0.883935501732904
important_thresh_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,cs,"","",12,-1.4294166460009,0.317095844183065,-2.32027145989839,-0.538561832103403
important_thresh_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,cs,"","",13,-2.03915738255024,0.761829789275942,-4.17945580524156,0.101141040141081
important_thresh_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,"","",-18,0.124199696208275,0.287574806434974,-0.439446924404274,0.687846316820825
important_thresh_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,"","",-17,0.0312220064502683,0.24968415655036,-0.458158940388436,0.520602953288973
important_thresh_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,"","",-16,-0.323114544922538,0.214535350133458,-0.743603831184116,0.0973747413390403
important_thresh_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,"","",-15,0.143688245927311,0.268960829358635,-0.383474979615612,0.670851471470235
important_thresh_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,"","",-14,0.126946849929698,0.2417070107316,-0.346798891104239,0.600692590963634
important_thresh_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,"","",-13,0.100668822936163,0.219241367477884,-0.32904425732049,0.530381903192815
important_thresh_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,"","",-12,0.681385820085994,0.35222728353853,-0.00897965564952419,1.37175129582151
important_thresh_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,"","",-11,0.659357257805876,0.199646290121606,0.268050529167528,1.05066398644422
important_thresh_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,"","",-10,0.621654887346037,0.220831854709038,0.188824452116322,1.05448532257575
important_thresh_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,"","",-9,0.467600653400959,0.185986632024778,0.103066854632393,0.832134452169524
important_thresh_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,"","",-8,0.549958740350166,0.188555939277867,0.180389099365547,0.919528381334786
important_thresh_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,"","",-7,0.668850608286029,0.161470556061378,0.352368318405727,0.98533289816633
important_thresh_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,"","",-6,0.398914915482408,0.129970915271372,0.144171921550519,0.653657909414296
important_thresh_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,"","",-5,0.293260044822398,0.108586655070014,0.0804302008851707,0.506089888759626
important_thresh_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,"","",-4,0.332475835717685,0.098612259594952,0.139195806911579,0.525755864523791
important_thresh_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,"","",-3,0.0842853793590022,0.0839601654737555,-0.0802765449695585,0.248847303687563
important_thresh_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,"","",-2,0.17627281176734,0.0765066689957867,0.0263197405355976,0.326225882999081
important_thresh_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,"","",-1,0,0,0,0
important_thresh_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,"","",0,-0.172054583732792,0.0831984926238259,-0.335123629275491,-0.00898553819009307
important_thresh_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,"","",1,-0.682556893987518,0.0753325150360167,-0.830208623458111,-0.534905164516925
important_thresh_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,"","",2,-0.773349921686188,0.0865658071308708,-0.943018903662695,-0.603680939709682
important_thresh_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,"","",3,-0.812998670128634,0.0986454258662454,-1.00634370482647,-0.619653635430793
important_thresh_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,"","",4,-0.949848205295479,0.113090485183376,-1.1715055562549,-0.728190854336063
important_thresh_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,"","",5,-1.07541744171903,0.114915812101744,-1.30065243343845,-0.850182449999613
important_thresh_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,"","",6,-0.959742579703308,0.154082350989412,-1.26174398764256,-0.65774117176406
important_thresh_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,"","",7,-0.770624097369531,0.405420480038099,-1.56524823824421,0.0240000435051435
important_thresh_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,"","",8,-1.09902613103401,0.228024184882084,-1.54595353340289,-0.65209872866512
important_thresh_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,"","",9,-1.39727084045312,0.179289160970375,-1.74867759595506,-1.04586408495119
important_thresh_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,"","",10,-1.49510270525802,0.239276385014288,-1.96408441988603,-1.02612099063002
important_thresh_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,"","",11,-1.59566249874115,0.231757407443054,-2.04990701732953,-1.14141798015276
important_thresh_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,"","",12,-1.48447610194834,0.323656230297248,-2.11884231333095,-0.850109890565733
important_thresh_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,"","",13,-2.08933816441351,0.753740390212185,-3.56666932922939,-0.612006999597628
important_thresh_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,"","",-17,0,0,0,0
important_thresh_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,"","",-16,0,0,0,0
important_thresh_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,"","",-15,0,0,0,0
important_thresh_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,"","",-14,0,0,0,0
important_thresh_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,"","",-13,0.0205356440799208,0.142424042366101,-0.382404534512091,0.423475822671933
important_thresh_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,"","",-12,-0.147448375373599,0.19814116593469,-0.708021123217164,0.413124372469965
important_thresh_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,"","",-11,-0.0446667059637926,0.121203913071935,-0.387571777101421,0.298238365173835
important_thresh_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,"","",-10,-0.00463326433597557,0.125254132337336,-0.358997047408925,0.349730518736974
important_thresh_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,"","",-9,0.605768361529891,0.795718233308995,-1.64544457774532,2.8569813008051
important_thresh_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,"","",-8,-0.281148571173012,0.439719450717544,-1.52518455736603,0.962887415020008
important_thresh_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,"","",-7,-0.219915074924697,0.267706782803101,-0.977299973435689,0.537469823586295
important_thresh_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,"","",-6,0.157286945746643,0.141223020094146,-0.242255350572721,0.556829242066007
important_thresh_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,"","",-5,-0.187761838550506,0.1344425018341,-0.568120974546234,0.192597297445222
important_thresh_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,"","",-4,-0.17452094855031,0.0955212003332223,-0.444765556708919,0.0957236596082977
important_thresh_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,"","",-3,0.113971830012786,0.0914613900611362,-0.144786931733184,0.372730591758757
important_thresh_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,"","",-2,0.0409623607073804,0.10175181908637,-0.246909654955071,0.328834376369832
important_thresh_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,"","",-1,0.0217252641301292,0.0979206625081176,-0.255307802642733,0.298758330902992
important_thresh_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,"","",0,-0.0801017802845562,0.116435266569983,-0.409515595021809,0.249312034452696
important_thresh_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,"","",1,-0.572631839008201,0.0856454551080377,-0.814936399414645,-0.330327278601757
important_thresh_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,"","",2,-0.229732838642073,0.477972850369331,-1.58199375253249,1.12252807524834
important_thresh_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,"","",3,-0.539293692198883,0.130257932143954,-0.907814017623963,-0.170773366773803
important_thresh_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,"","",4,-0.575127359755491,0.160987656808656,-1.03058694444306,-0.119667775067918
important_thresh_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,"","",5,1.59515703807052,3.571210583131,-8.50836345081982,11.6986775269609
important_thresh_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,"","",6,0.432648275812838,1.77296674727118,-4.58335552463248,5.44865207625816
important_thresh_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,"","",7,-0.56247617452941,0.364883537388148,-1.59478950644941,0.469837157390594
important_thresh_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,"","",8,-0.46873533124111,0.684319174074749,-2.40478268416505,1.46731202168284
important_thresh_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,"","",9,-0.493781684606561,0.965164599562265,-3.22438523761224,2.23682186839912
important_thresh_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,"","",10,-0.542122466419985,1.3769470552877,-4.43772382102266,3.35347888818269
important_thresh_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,"","",11,-1.73633701751371,0.37638731104083,-2.80119634751864,-0.671477687508789
important_thresh_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,"","",12,-1.80159595988772,0.552000166651111,-3.36329187890595,-0.239900040869491
important_thresh_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,"","",13,-2.16798365791468,0.669034562222882,-4.06078842252991,-0.275178893299455
important_thresh_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,"","",-18,0.188672470570028,0.299935332645204,-0.399200781414572,0.776545722554628
important_thresh_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,"","",-17,0.286818878822701,0.182386293000238,-0.0706582554577652,0.644296013103167
important_thresh_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,"","",-16,0.381961271958093,0.15824390812857,0.0718032120260967,0.69211933189009
important_thresh_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,"","",-15,0.419124196168387,0.147412263535934,0.130196159637957,0.708052232698817
important_thresh_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,"","",-14,0.413193379520376,0.145633471176193,0.127751776015038,0.698634983025714
important_thresh_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,"","",-13,0.348072590479182,0.197767285425289,-0.039551288954385,0.735696469912748
important_thresh_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,"","",-12,0.175294136953753,0.204050588217736,-0.22464501595301,0.575233289860517
important_thresh_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,"","",-11,0.157266532239434,0.168382188229503,-0.172762556690392,0.48729562116926
important_thresh_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,"","",-10,0.119966496172866,0.138898144555657,-0.152273867156222,0.392206859501954
important_thresh_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,"","",-9,0.879719717367565,0.573415387010819,-0.244174441173641,2.00361387590877
important_thresh_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,"","",-8,0.502094613137645,0.280102150493156,-0.0469056018289417,1.05109482810423
important_thresh_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,"","",-7,0.0254162200441718,0.162730332613567,-0.29353523187842,0.344367671966763
important_thresh_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,"","",-6,0.220285397851423,0.167270598503738,-0.107564975215903,0.548135770918749
important_thresh_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,"","",-5,0.00638591358858503,0.121926272260669,-0.232589580042325,0.245361407219496
important_thresh_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,"","",-4,-0.18648867366768,0.112770708098175,-0.407519261540103,0.0345419142047433
important_thresh_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,"","",-3,-0.0449992450703411,0.0987752576336516,-0.238598750032298,0.148600259891616
important_thresh_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,"","",-2,-0.0169240734811365,0.0958877551528279,-0.204864073580679,0.171015926618406
important_thresh_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,"","",-1,0,0,0,0
important_thresh_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,"","",0,-0.0833686340178101,0.0994273315711295,-0.278246203897224,0.111508935861604
important_thresh_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,"","",1,-0.577145659396013,0.0825016696698293,-0.738848931948878,-0.415442386843147
important_thresh_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,"","",2,-0.234822407895033,0.332023029050329,-0.885587544833678,0.415942729043612
