File:  output/analysis/event_study_forest/important_degree_top3/rolling5/exact2/nevertreated/pc_score/pull_request_merged_repo_att_event_study_forest.parquet 
MD5:   292f4d353c866d4291e32a9009e48b4f 
Key:   outcome repo_name repo_id 
 
 ================================================================================================= 
 variable_name                       type     N  uniqueN    mean       sd        min        max    
 ------------------------------------------------------------------------------------------------- 
 outcome                           character 480    1                                              
 repo_name                         character 480   480                                             
 repo_id                            numeric  480         12,016.770 6,453.984    101      23,014   
 cohort12event_time2                numeric  61            2.576     32.438    -182.698   73.770   
 cohort12event_time3                numeric  61            11.833    53.643    -68.900    313.381  
 cohort12event_time4                numeric  61            -1.007    43.316    -91.225    213.763  
 cohort12event_time5                numeric  61            -2.711    41.890    -93.030    183.269  
 cohort13event_time.2               numeric  115           2.564     13.340    -39.963    81.989   
 cohort13event_time.3               numeric  115           1.162     13.010    -36.799    93.311   
 cohort13event_time.4               numeric  115           -0.478    11.122    -33.433    63.245   
 cohort13event_time.5               numeric  115           1.706     32.566    -295.307   98.469   
 cohort13event_time0                numeric  115           2.081     19.337    -44.713    136.973  
 cohort13event_time1                numeric  115           4.488     18.694    -29.148    146.860  
 cohort13event_time2                numeric  115           4.893     34.205    -50.340    308.830  
 cohort13event_time3                numeric  115           -2.383    45.982    -292.917   232.526  
 cohort13event_time4                numeric  115           -0.652    53.502    -286.682   322.212  
 cohort13event_time5                numeric  115           -0.418    42.973    -299.407   215.568  
 cohort14event_time.2               numeric  67            6.408     39.286    -113.224   197.780  
 cohort14event_time.3               numeric  67            5.632     61.783    -358.059   198.155  
 cohort14event_time.4               numeric  67            4.349     36.872    -91.341    185.869  
 cohort14event_time.5               numeric  67            -0.896    37.637    -119.265   159.996  
 cohort14event_time0                numeric  67            28.124    136.970   -114.281  1,080.836 
 cohort14event_time1                numeric  67            10.582    47.550    -137.407   197.639  
 cohort14event_time2                numeric  67           -20.212    87.284    -642.914   78.926   
 cohort14event_time3                numeric  67           -18.299    104.782   -684.285   352.109  
 cohort14event_time4                numeric  67           -17.214    96.317    -627.427   299.719  
 cohort14event_time5                numeric  67           -10.924    73.283    -463.097   149.449  
 cohort15event_time.2               numeric  86            3.808     27.472    -61.755    185.957  
 cohort15event_time.3               numeric  86            2.948     20.155    -35.925    100.448  
 cohort15event_time.4               numeric  86            4.376     22.090    -29.984    93.445   
 cohort15event_time.5               numeric  86            0.906     18.965    -65.971    66.526   
 cohort15event_time0                numeric  86            7.174     34.111    -80.817    226.878  
 cohort15event_time1                numeric  86            1.144     37.143    -82.486    214.905  
 cohort15event_time2                numeric  86            -1.319    31.327    -82.886    194.748  
 cohort15event_time3                numeric  86            -0.346    31.553    -56.632    223.065  
 cohort15event_time4                numeric  86            2.295     41.183    -83.161    219.672  
 cohort15event_time5                numeric  86            25.068    332.384   -572.349  3,003.702 
 cohort16event_time.2               numeric  85            6.208     35.277    -216.731   124.651  
 cohort16event_time.3               numeric  85            1.825     37.128    -263.672   131.586  
 cohort16event_time.4               numeric  85            3.690     36.171    -235.553   140.322  
 cohort16event_time.5               numeric  85            3.577     37.805    -257.719   155.530  
 cohort16event_time0                numeric  85            -0.958    204.385  -1,695.688  445.924  
 cohort16event_time1                numeric  85            -2.314    201.830  -1,673.614  433.071  
 cohort16event_time2                numeric  85            -1.466    202.667  -1,676.784  432.125  
 cohort16event_time3                numeric  85            -2.155    198.575  -1,646.646  425.140  
 cohort16event_time4                numeric  85            -1.216    205.598  -1,692.460  439.266  
 cohort16event_time5                numeric  85            1.040     205.299  -1,686.555  451.498  
 collaboration_pc_score             numeric  480             0        1.761     -6.390     4.237   
 shared_knowledge_pc_score          numeric  480           -0.005     1.357     -6.727     2.113   
 discussion_quality_pc_score        numeric  480           0.017      1.561     -9.892     3.312   
 investment_in_new_talent_pc_score  numeric  480           0.007      1.173     -0.953     2.242   
 problem_solving_routines_pc_score  numeric  480           -0.008     1.250     -0.750     4.492   
 ------------------------------------------------------------------------------------------------- 
