File: drive/output/derived/org_outcomes_practices/repo_collaboration/all/rolling5/laminlabs___lndb-storage.parquet

MD5 hash: 5e7a9630ee160a0134b0750e8accf661

Keys: time_period 

                                                     type  count                 mean                  min                  25%                  50%                  75%                  max std
time_period                                datetime64[ns]      1  2023-01-01 00:00:00  2023-01-01 00:00:00  2023-01-01 00:00:00  2023-01-01 00:00:00  2023-01-01 00:00:00  2023-01-01 00:00:00    
avg_members_per_problem                           float64      1             1.321429             1.321429             1.321429             1.321429             1.321429             1.321429    
pct_members_multiple                              float64      1             0.285714             0.285714             0.285714             0.285714             0.285714             0.285714    
proj_hhi_discussion_comment                       float64      1              0.22314              0.22314              0.22314              0.22314              0.22314              0.22314    
proj_hhi_issue_closed                             float64      1                  0.5                  0.5                  0.5                  0.5                  0.5                  0.5    
proj_hhi_issue_comment                            float64      1             0.289256             0.289256             0.289256             0.289256             0.289256             0.289256    
proj_hhi_issue_opened                             float64      1                  0.5                  0.5                  0.5                  0.5                  0.5                  0.5    
proj_hhi_pull_request_closed                      float64      1                  0.5                  0.5                  0.5                  0.5                  0.5                  0.5    
proj_hhi_pull_request_comment                     float64      1             0.254015             0.254015             0.254015             0.254015             0.254015             0.254015    
proj_hhi_pull_request_merged                      float64      1              0.50173              0.50173              0.50173              0.50173              0.50173              0.50173    
proj_hhi_pull_request_opened                      float64      1             0.458678             0.458678             0.458678             0.458678             0.458678             0.458678    
proj_hhi_pull_request_review                      float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_hhi_pull_request_review_comment              float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_prob_hhi_discussion_comment                  float64      1              0.51745              0.51745              0.51745              0.51745              0.51745              0.51745    
proj_prob_hhi_issue_comment                       float64      1             0.519481             0.519481             0.519481             0.519481             0.519481             0.519481    
proj_prob_hhi_pull_request_comment                float64      1              0.49414              0.49414              0.49414              0.49414              0.49414              0.49414    
proj_prob_hhi_pull_request_review                 float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_prob_hhi_pull_request_review_comment         float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
num_active_members                                  Int64      1                  7.0                  7.0                  7.0                  7.0                  7.0                  7.0    

