File: drive/output/derived/org_outcomes_practices/repo_collaboration/all/rolling5/xaptum___xtt-python.parquet

MD5 hash: 808d4f65c4b9d0c59172ca7d2a7176da

Keys: time_period 

                                                     type  count                 mean                  min                  25%                  50%                  75%                  max std
time_period                                datetime64[ns]      1  2018-07-01 00:00:00  2018-07-01 00:00:00  2018-07-01 00:00:00  2018-07-01 00:00:00  2018-07-01 00:00:00  2018-07-01 00:00:00    
avg_members_per_problem                           float64      1                  1.5                  1.5                  1.5                  1.5                  1.5                  1.5    
pct_members_multiple                              float64      1                  0.5                  0.5                  0.5                  0.5                  0.5                  0.5    
proj_hhi_discussion_comment                       float64      1             0.510204             0.510204             0.510204             0.510204             0.510204             0.510204    
proj_hhi_pull_request_comment                     float64      1             0.555556             0.555556             0.555556             0.555556             0.555556             0.555556    
proj_hhi_pull_request_merged                      float64      1                  0.5                  0.5                  0.5                  0.5                  0.5                  0.5    
proj_hhi_pull_request_opened                      float64      1                  0.5                  0.5                  0.5                  0.5                  0.5                  0.5    
proj_hhi_pull_request_review_comment              float64      1                0.625                0.625                0.625                0.625                0.625                0.625    
proj_prob_hhi_discussion_comment                  float64      1             0.542857             0.542857             0.542857             0.542857             0.542857             0.542857    
proj_prob_hhi_pull_request_comment                float64      1                  0.6                  0.6                  0.6                  0.6                  0.6                  0.6    
proj_prob_hhi_pull_request_review_comment         float64      1                 0.75                 0.75                 0.75                 0.75                 0.75                 0.75    
num_active_members                                  Int64      1                  2.0                  2.0                  2.0                  2.0                  2.0                  2.0    

