outcome,repo_name,repo_id,att,att_group,event_time-5,event_time-4,event_time-3,event_time-2,event_time0,event_time1,event_time2,event_time3,event_time4,event_time5
pull_request_merged,007gzs/django_restframework_apiview,1,-0.0672771548147649,high,0.10848221918565804,0.2637754021135447,0.1575442160659958,0.36912939568295705,0.8541993231567407,-0.9894009759733087,0.28432067152212087,-0.24026531908581028,-0.20395911045272563,-0.3114361335000423
pull_request_merged,0b01001001/spectree,3,-0.1809800612038906,high,0.28038749160012494,0.2251016564497902,0.1638808141605899,0.24047902717906483,0.7503575642848778,0.31250032715139364,-0.817208572153864,-0.6486210442052132,-0.19608467232033788,-0.78470601786683
pull_request_merged,0cyn/ktool,5,-0.34370162919482516,low,0.11481646607899235,0.11863406380079257,0.08855506353369307,0.25682287171980606,-0.07386846583015724,-0.41604490684748285,-0.3317835498327692,-0.42560006282905805,-0.5150609539284332,-0.49408896057426416
pull_request_merged,0xSpaceShard/starknet-devnet,10,-0.4074733613157819,low,0.14054515403975146,0.08264835653730285,0.13661077554078846,0.3407460672743628,-0.018744918716816023,-0.9495587931094505,-0.5281145748866233,-0.07235383704758688,-0.7900785726134327,-0.35969171185466414
pull_request_merged,0xangelo/raylab,12,-0.2233112593403637,high,0.10257027407672295,0.16180935188447806,0.13536453243909827,0.33693730342068445,0.020207366370407306,-0.3841335647631412,-0.06752475050101876,-0.3872128401211308,-0.342816700740197,-0.35319813977246867
pull_request_merged,10sr/flake8-no-implicit-concat,18,-0.3038671065646101,high,0.06235703820363206,0.0777173980420435,0.07902668685033304,0.27701110588684075,0.04141837937846981,-0.42480709305163034,-0.3551789950098443,-0.4160391242700104,-0.47594180484300547,-0.3358000462250343
pull_request_merged,11craft/louie,19,-3.885062968910311,low,0.44975939830413886,-0.1430484168361248,0.5122376790074457,0.11815037564775359,-14.581369344825886,-0.311755964615918,-2.766998537490094,-0.5836892700153432,0.22620340904336236,-1.2975548271821125
pull_request_merged,1313e/CMasher,20,-0.26321820021012493,high,-0.022815150174303588,0.13102529917671538,0.06299863332344889,0.2361143579607121,0.3904129433090585,-0.6017891944265389,-0.3384611997453979,-0.308914285282051,-0.4954946645124719,-0.35055877382606326
pull_request_merged,15five/scim2-filter-parser,24,-0.05423889547443006,high,0.5241387561728416,0.6368537946068288,0.19084159620769903,-0.3254777802330917,-1.9009247621987018,1.4851259425498216,-0.6877498777321793,-0.39783033381664534,0.462280609491194,0.6045104739417709
pull_request_merged,17451k/clade,25,-0.22203785591064182,high,0.001698503732583458,1.0978273892861556,-0.19263363334798161,0.3136968045015648,1.308801366345925,-0.3589364695422019,0.5095689422824851,-1.3388965380934248,-2.4150631044620456,0.19054174525503417
pull_request_merged,1EdTech/openbadges-validator-core,26,-0.3256827523078488,high,0.20845739436886704,0.16583074857551616,0.11902082405470941,0.2223104166049594,0.13689643109311583,-0.6193514150743626,-0.10639824895909725,-0.6087261691746051,-0.6257813212672566,-0.43371038177409965
pull_request_merged,1Password/connect-sdk-python,27,0.3040189655890951,high,0.19355028661843887,0.37487382251280105,-0.12420645257777035,0.30070311373230935,3.5479733260115127,-0.16778587070405201,-0.7414949007915229,-0.07508094099454084,-1.4576753380056253,-0.0016268373319895182
pull_request_merged,1adrianb/face-alignment,28,-0.3360584138959816,low,0.27380658414477,0.18684317168786785,0.16816953960321057,0.20040759566185715,-0.07836227261492526,-0.39278941701098713,-0.40460258646257735,-0.35620687627626724,-0.579417377828615,-0.2873889476489284
pull_request_merged,1adrianb/pytorch-estimate-flops,29,-0.28405532255305427,high,0.1248196294024403,0.4561169693449422,-0.022039003358902954,0.3526699647007612,-0.30450221869790467,-0.1804204503601239,-0.7242210271090115,-0.10800190690319028,-0.3849324780295676,-0.22582955570970958
