outcome,repo_name,repo_id,att,att_group,event_time-5,event_time-4,event_time-3,event_time-2,event_time0,event_time1,event_time2,event_time3,event_time4,event_time5
pull_request_merged,3YOURMIND/django-deprecate-fields,43,-0.176691739166406,high,0.04094801328443553,0.13485564842621992,0.046039761143049765,0.27685547636687535,0.24534287093582566,-0.35944842355286805,-0.22891264062376185,-0.15110120756947323,-0.2870558015564053,-0.2861206245624733
pull_request_merged,3YOURMIND/django-migration-linter,44,-0.248330410075215,high,0.09278988944740571,0.16407024130732406,0.17990444516260976,0.3450753798814177,0.2515136937183718,-0.31158262813994625,-0.3606348026343919,-0.3415080562042084,-0.6076897861344167,-0.5013865395863963
pull_request_merged,3ll3d00d/ezbeq,46,-0.35879373065605463,low,0.01719673845301304,0.14926811685074268,0.16527016508054393,0.31637693630887437,0.14396352515923824,-0.3805790401759511,-0.4240452150932108,-0.5550227391341508,-0.7269621086161189,-0.6730643593818124
pull_request_merged,4Catalyzer/flask-resty,52,-0.36173999378939037,low,0.07430531327509855,0.17125979769929323,0.22852191226751728,0.4202664465360613,0.19218765033480978,-0.40454698304427805,-0.45829716644346263,-0.4986737013776547,-0.7581168480739865,-0.6548097524832295
pull_request_merged,4Catalyzer/flask-resty-tenants,53,-0.19213919663744733,high,-0.04783456452335997,0.10857814389426429,0.11439594053216721,0.41588236524843636,0.2495195035259407,-0.35484038630582143,-0.2173383947824032,-0.24256780146935064,-0.3693578866199241,-0.2343979788791136
pull_request_merged,4DNucleome/PartSeg,55,-0.2324277023854248,high,-0.021136911877070758,0.09384503129851185,0.1234492918235357,0.2520918419837883,0.15241500433404884,-0.3397347372964805,-0.18046541236558525,-0.22277012971029014,-0.4706556430267618,-0.521804753105262
pull_request_merged,4DNucleome/PartSegCore-compiled-backend,56,-0.23193805574976217,high,-0.1455470820528139,0.021633246726990078,-0.06797186025016681,0.15574329608473023,0.33654580520823996,-0.3895413638716162,-0.0794874197716829,-0.3863980276232454,-0.48169814041048187,-0.5740440647142557
pull_request_merged,4dn-dcic/Submit4DN,57,-0.20797882155700523,high,0.057429745585839666,0.07411352483747075,0.08413109624902325,0.32215760978884395,0.28676753965383367,-0.35875906944871333,-0.19179216437651248,-0.19975950540158746,-0.5947992798470921,-0.4051612437734684
pull_request_merged,4dn-dcic/snovault,58,-0.2550411318592365,high,0.15683909029930226,0.21904909849460302,0.29751133133517416,0.4761139456337849,0.2912082516422057,-0.40233820314387597,-0.1662858223469319,-0.34606957178685127,-0.6898504100054612,-0.6089558731169815
pull_request_merged,4n4nd/prometheus-api-client-python,60,-0.32387354806288254,high,-0.05049175291841068,0.11713717481483694,0.06805591640101862,0.3064938523704279,0.17106264536858243,-0.4173021853845453,-0.46669805200889053,-0.40381107586391196,-0.6512756890188671,-0.41425663948283686
pull_request_merged,4teamwork/docxcompose,61,-0.3887541196610476,low,-0.2195855095469249,-0.06029762684888658,-0.11326085289901598,0.15606049284802131,0.20982065918430545,-0.5100934736206995,-0.2744007251707167,-0.5842518633589515,-0.737998538704541,-0.798373771081415
pull_request_merged,4teamwork/ftw.simplelayout,62,-0.38011138329053956,low,0.05797835195289197,0.17687703445570552,0.20305399149559894,0.5035761039737982,0.2639149134063879,-0.4204148040976905,-0.3821177917706068,-0.505007468354173,-0.8400683044855598,-0.755454127775773
pull_request_merged,4teamwork/ftw.testbrowser,63,-0.34156526992581565,low,-0.046814284461044235,0.09931408328506242,0.137006382406332,0.49043703154933627,0.33665560446435866,-0.40033062901360505,-0.43457063070901963,-0.48033161676439884,-0.7959965065723928,-0.7362642093039775
pull_request_merged,4teamwork/ftw.upgrade,64,-0.2467823937103197,high,0.13779603521556338,0.20643548793265784,0.2587424510508878,0.5941935283333376,0.3725674545986185,-0.30100410351836093,-0.3254800622174995,-0.31966484161402037,-0.6268452961836626,-0.5857556868160966
pull_request_merged,5monkeys/django-enumfield,69,-0.2567460694855599,high,0.04133705097723393,0.09266676445771174,0.040832256146717864,0.1696807905734272,0.17916209275659645,-0.3632445793298885,-0.2923746143456909,-0.381394344492218,-0.4191662512729568,-0.5342650660648274
pull_request_merged,5yutan5/PyQtDarkTheme,70,-0.32885648090254654,high,-0.0894816808233819,0.08472130647408307,0.08313442890126299,0.2105568110842214,0.05715581932375095,-0.43886012768389887,-0.3405148460642223,-0.3094765293263442,-0.39785275297657563,-0.7052538310629247
pull_request_merged,8080labs/ppscore,73,-0.31367477508785335,high,-0.16136993634980024,0.050772191540741043,-0.12777668015910174,0.1393504201250718,0.24689693870504087,-0.4090893134692425,-0.42069474505983334,-0.3573615598560777,-0.5042631213803792,-0.5796801962336071
pull_request_merged,8080labs/pyforest,74,-0.1759510985326786,high,-0.15154375117792668,0.06780998053441732,-0.001366333210167792,0.3187906258658372,0.289895599959172,-0.33155746345128695,-0.3849328293521457,-0.29362607306088734,-0.4188502911707212,0.16788072930762019
pull_request_merged,AMYPAD/miutil,83,-0.22120805219107986,high,0.06088486089551671,0.20669055163412936,0.22553739070554152,0.39382550227591523,0.2856094309124441,-0.3047749976550349,-0.11389755814838122,-0.36163764859251557,-0.6108523396994083,-0.5940685788077317
pull_request_merged,APSL/django-kaio,86,-0.20668157082401864,high,0.02794072480535937,0.13887048446335357,0.26751193003480883,0.47429231296519636,0.33069459294393194,-0.3259349200500692,-0.10214122683705,-0.34484326128918313,-0.5293364382120965,-0.41942048572322665
pull_request_merged,ARM-DOE/ACT,87,-0.3406309192440445,low,0.007321791508003786,0.13511626894825848,0.13111317224654764,0.3672261182227804,0.2688136099217593,-0.43055072872991446,-0.2618018874521567,-0.4934676622089571,-0.8119837723240537,-0.8213965229155928
pull_request_merged,ARM-DOE/pyart,88,-0.4868487588341386,low,-0.027341086911193923,0.08619125617284923,0.007796906373385516,0.15739390341646017,0.005905684728388571,-0.5292580607518682,-0.5549291743778361,-0.5544945697146195,-0.8120072270633685,-0.8570973491595717
pull_request_merged,ARM-software/CMSIS-DSP,89,-0.38720775661788254,low,-0.011024283137220012,0.13302062517380564,0.1758975741886033,0.3300217155552595,0.09454536752192755,-0.43736535939606425,-0.3196993797331127,-0.540436446424443,-0.8140114574676984,-0.7537722928030981
pull_request_merged,ARMmbed/mbed-os-tools,92,-0.43580995064605943,low,0.0182568325544106,0.08292636559530728,0.06258736224679612,0.2392702578706041,0.018061644199087387,-0.4674350996560891,-0.4842716035823629,-0.503908963211788,-0.772616042674652,-0.7827818773355104
pull_request_merged,ARMmbed/mbed-tools,95,-0.43497470133035177,low,0.034510599207863604,0.15199781073331461,0.14604148006731052,0.3311359088764973,0.0567794440499429,-0.4661843011237501,-0.49805589296258673,-0.5358320766914477,-0.7767575908510607,-0.762430581123371
pull_request_merged,AaronDavidSchneider/fritzprofiles,105,-0.3788112964973622,low,0.030737536709950754,0.15331474986494625,0.1674591562087013,0.3251662691521615,0.11342066553897263,-0.42195429212843155,-0.4515565135960624,-0.5139655873147917,-0.7415889167098352,-0.6567860779245362
pull_request_merged,AcademySoftwareFoundation/OpenTimelineIO,110,-0.46994536032482087,low,0.02773492554885358,0.12740423743209556,0.09739608912145387,0.28046711387126555,-0.007408392682832245,-0.5087002093101056,-0.513835648200131,-0.5444722099953432,-0.8261361234557713,-0.7967618504435703
pull_request_merged,AcademySoftwareFoundation/rez,111,-0.46890144901592,low,-0.018328659968420254,0.0842431233059838,0.074565445391408,0.21816957106743706,-0.0032241388694331727,-0.4837092033306487,-0.5481392650188012,-0.5807315241526484,-0.8031383026113099,-0.7659947230742763
pull_request_merged,AccentDesign/wagtailstreamforms,112,-0.39577566233545125,low,0.031078752731151342,0.15299787091951958,0.1706871169276855,0.32881990580357556,0.14546543452095506,-0.42934016987440593,-0.4793263810563471,-0.5828894961288688,-0.7522549986474852,-0.697803959175159
pull_request_merged,Accern/accern-python,113,-0.21358956185328906,high,0.0048046195251795695,0.09296032607427215,0.195322307199256,0.30977017325429296,0.2668658714366945,-0.36746968427794907,-0.1578124288948586,-0.33978304447448054,-0.4984617060109023,-0.5111671953034795
pull_request_merged,Accern/accern-xyme,114,-0.3379735736719278,low,-0.09304725465421898,0.02316355150977227,0.12673576812874382,0.43811796472470194,0.3651873748742144,-0.44412320240386416,-0.35307702613359737,-0.4678440482788878,-0.8688055832613466,-0.8173127024538769
pull_request_merged,Acellera/moleculekit,116,-0.28855402612112746,high,0.025764716871003134,0.1500274045026114,0.13717494635843708,0.2759071178927024,0.16405551133994342,-0.3918701275121955,-0.24627332814224295,-0.41077841270689786,-0.5751535629986656,-0.5271265698472527
pull_request_merged,AdityaSavara/PEUQSE,123,-0.16611347522862813,high,0.1784004644947816,0.2343424473370941,0.2860299018203676,0.4748076370333276,0.2908275688311063,-0.22955799024909992,-0.08265786355155376,-0.2872321956472187,-0.48454008719295627,-0.4820079459673397
pull_request_merged,Affirm/shparkley,129,-0.3949565803876859,low,0.008095958493860498,0.13062337711868846,0.1740122200223129,0.331060837510136,0.14065182195793063,-0.4468659016231805,-0.46912705968731244,-0.5554640090539542,-0.7698789278253224,-0.7004451899189357
pull_request_merged,AgnostiqHQ/covalent,133,-0.3918741376891138,low,0.09127824263594222,0.24010032107225449,0.15246175654659333,0.41779036591348523,0.23983284551615727,-0.4863410629792901,-0.39334653167630257,-0.39355382761482544,-0.6902103447203252,-0.7509300298154074
pull_request_merged,Aider-AI/aider,135,-0.39125593879198034,low,-0.10504564782693855,0.09293736495168117,-0.0965960813268764,0.15078559128588107,0.1386229205085963,-0.4124710637980058,-0.4622089689508903,-0.49776937667697274,-0.6165793920336,-0.7623732087873126
pull_request_merged,AirtestProject/Airtest,137,-0.2763436148421806,high,0.01834268246944109,0.18712635347403783,0.04747159489903399,0.2235410715869546,0.2081781252632908,-0.357799678702377,-0.23557942594955708,-0.40252145807280276,-0.5421273221738345,-0.5496684945021477
pull_request_merged,AlaBouali/bane,141,-0.24180701052977097,high,-0.06836438327822773,9.530861183177928e-4,-0.057231154673524846,0.15355676623449596,0.4033207801494166,-0.32423642264449953,-0.23664399786456133,-0.4791102819863104,-0.5883698251778271,-0.6896911253233546
pull_request_merged,Aleph-Alpha/aleph-alpha-client,145,-0.3892856267407055,low,-0.05395464901669445,0.11973287752580127,0.16803947324278531,0.44920858530903557,0.24109115341394188,-0.4806847425297156,-0.43640342829402123,-0.49715375735297124,-0.7841091798593113,-0.8343081539804165
pull_request_merged,AlexandreDecan/portion,148,-0.17706170559169557,high,-0.14529257024516964,0.08035690936279279,-0.055924917708662834,0.19066689580763016,0.3105295460633514,-0.2737733722683385,-0.3236418553709627,-0.22105793510807176,-0.34165851346140685,-0.3120725826345044
pull_request_merged,AlexandreDecan/sismic,149,-0.35775569753010517,low,-0.0316433513900268,0.023936073344376245,-0.1336165637814371,0.10481480129790674,0.029091085817031667,-0.5304574874095231,-0.5039009348603019,-0.26948752910532986,-0.5278245908261376,-0.5582545902135427
pull_request_merged,AllenCellModeling/aicsimageio,164,-0.3863963060933831,low,-0.05724191552673804,0.0907061577144383,0.1489082216779276,0.473501434954242,0.24610256766017077,-0.44264850103685177,-0.3862970423133344,-0.5795553549479716,-0.7961479081339604,-0.8442696261459643
pull_request_merged,AllenCellModeling/aicspylibczi,165,-0.5923038541651714,low,-0.15824019850401783,-0.0014811989489937616,-0.06307163783223245,0.14669208841137607,-0.07636087247843436,-0.6175491577097577,-0.6516670509723211,-0.5917020549734562,-0.9474452628057686,-1.0303172841748711
pull_request_merged,AllenDowney/empiricaldist,166,-0.3777542976325329,low,0.01270445433344101,0.10936333768565142,0.14910436194619553,0.32950954628676465,0.1756300451969427,-0.40707607755625685,-0.4703297003991517,-0.5305511855362456,-0.7599790151156239,-0.7578313880447702
pull_request_merged,AllenInstitute/argschema,168,-0.32578407654305896,high,0.038730697466352736,0.1795479233339297,0.22273325242039282,0.38253841649849657,0.18502803858416564,-0.370318876722547,-0.39090202115187944,-0.45200671069764986,-0.691768445724466,-0.6215123264034036
pull_request_merged,AlliedToasters/circle-fit,170,-0.29486074211965724,high,0.03700038620805486,0.1445598225467451,0.1830195116943346,0.3604498358225066,0.2067244306034668,-0.37094807051604434,-0.40786231638536197,-0.45040136815575765,-0.6920123871463393,-0.3673115222492437
pull_request_merged,Alonreznik/dynamodb-json,173,-0.17398815543146018,high,0.006429314176985095,0.09930740092824195,-0.004526105789491375,0.14549666180220536,0.3916476332097772,-0.30167883301735987,-0.21858949735189276,-0.23582202886409637,-0.38900850896067773,-0.4305302171190183
pull_request_merged,AmbitionEng/django-pgactivity,176,-0.2764045499800028,high,0.10591108908884497,0.1785051396656297,0.23899401301332052,0.39181682746134017,0.24374984012462728,-0.36167977990589334,-0.32554406636861705,-0.42264907370060123,-0.6445905943822692,-0.52749230147005155
pull_request_merged,AmbitionEng/django-pgbulk,177,-0.15488908512612057,high,0.08498766592417283,0.18513111304693108,0.2425886396083961,0.45487390404117023,0.352442839570764,-0.23665783985907457,-0.13714276152912588,-0.269200074662455,-0.5408945940581019,-0.3396547331836314
pull_request_merged,AmbitionEng/django-pghistory,178,-0.22103176161911112,high,-0.11145848053843085,-0.017079442836306948,-0.11035385304879987,0.08032650826314262,0.38071425841269085,-0.3551685525094135,-0.2631553054842111,-0.418197163549751,-0.4081075986684165,-0.5517909367251974
pull_request_merged,AmbitionEng/django-pglock,179,-0.299557960131435,high,-0.25422944836754946,-0.11195794748330981,-0.21063762987491444,-0.012498944948537963,0.32874820791542286,-0.42626258510648873,-0.37970121709745225,-0.41944342725514683,-0.4751988322745192,-0.6835239752316725
pull_request_merged,AmbitionEng/django-pgtrigger,180,-0.3631009527044924,low,0.031113205200839163,0.12304465163692249,0.15398850749088827,0.33071789595708817,0.16017501859331973,-0.3858058748584218,-0.43923881563701145,-0.49799613499366957,-0.758954732442429,-0.726729166921424
pull_request_merged,AmenRa/ranx,181,-0.2991189897077265,high,0.019293696468070907,0.07697992896339757,-0.00642106960475633,0.2593203833636956,0.155647395398382,-0.44632076205150506,-0.40051221879959287,-0.33102293283877826,-0.620419479165259,-0.49915448367565607
pull_request_merged,Amertz08/drf_ujson2,182,-0.20981254217894782,high,0.03543808352451304,0.167729051468558,0.1863868642299193,0.47544372380041183,0.2733045224255459,-0.29001755105625276,-0.25613984431200104,-0.22981902142343952,-0.4582528673761698,-0.4831004187180892
pull_request_merged,Amourspirit/python_ooo_dev_tools,183,-0.2122039514385331,high,-0.04606728748250591,0.09838538970000969,0.0959437023319991,0.3071048726832034,0.2193774143961129,-0.28809792277708485,-0.1335340778245654,-0.27158843042849967,-0.4676607111108273,-0.5740878569859336
pull_request_merged,AmpelProject/Ampel-core,184,-0.17002088073298907,high,-0.05969996166724057,0.10952135269114885,0.14660906608472515,0.4539627271960856,0.41186440124341217,-0.35580629584317097,-0.369286359652158,-0.3200890541109253,-0.4286660091823272,0.043211293144954324
pull_request_merged,Amyantis/python-vt2geojson,186,-0.30186022339969226,high,0.008977874326741811,0.12720835366150404,0.1881191485690144,0.366585404708052,0.20609615051602384,-0.37655438543330966,-0.38052242231881434,-0.3929179709074635,-0.6645074801963848,-0.5372144978360772
pull_request_merged,An0nimia/deezloader,187,-0.29027647254118155,high,-0.1642175659464157,-0.07213164382552326,-0.19297958207957872,-0.07187894197392453,0.17846059867162134,-0.3953199045528638,-0.3531006516391453,-0.30818156269644026,-0.44550120012038175,-0.6733690680030864
pull_request_merged,AnalyzerREST/python-tradingview-ta,188,-0.31089381498701163,high,0.043448502177932384,0.17262422038664751,0.11329807558256748,0.3165824167215323,0.2282114549342817,-0.40843955534728005,-0.462851410053268,-0.37046002500322184,-0.5504434623561499,-0.5040277362925982
pull_request_merged,And3rsL/Deebotozmo,189,-0.3101038891370074,high,-0.017860483982086155,0.060775508513003625,0.045108118887200996,0.17735068883966293,0.07660130379857114,-0.4248726412312103,-0.46650228597543913,-0.3029942638475818,-0.3775807287759248,-0.4448311871685363
pull_request_merged,AndrewIngram/django-extra-views,197,-0.44318167437581135,low,-0.004260964999609675,0.10910534626730048,0.0499298663674587,0.2375376343390952,0.02906916701371964,-0.5175750914852589,-0.4969328175659551,-0.564158661335301,-0.7885737901839325,-0.6274305370385309
pull_request_merged,Anexen/pyxirr,200,-0.15919422789425458,high,-0.12636605128339887,0.03694464746477611,-0.0024776062894382145,0.2638737792941731,0.3068495448844479,-0.343500254548284,-0.49352139049497296,-0.29198702076102756,-0.3188911554127257,0.42106578852684645
pull_request_merged,AngelLiang/celery-sqlalchemy-scheduler,201,-0.24363788566519395,high,-0.034387251344767174,0.05651189752988571,-0.04234798887074609,0.2069075157616418,0.20424426052743513,-0.44001173303969315,-0.4204004264631962,-0.23213532336289766,-0.35092897741036355,-0.3440712558194476
pull_request_merged,AngellusMortis/django_microsoft_auth,202,-0.31435154649073155,high,0.004572003178154553,0.1434968499806693,0.0822964906171588,0.26245067262954264,0.18399902507759439,-0.38778762752366414,-0.34939182735917723,-0.4406421482766338,-0.6207281622133608,-0.6033693252425413
pull_request_merged,Ankit404butfound/PyWhatKit,203,-0.35035459245072403,low,-0.08156808889345087,0.05423080681787507,-0.046389056499183054,0.06636791102459219,0.06946956159400638,-0.4108347128996927,-0.399855004256976,-0.34123426479863916,-0.49147277443224735,-0.7543928123050055
pull_request_merged,AnnMarieW/dash-bootstrap-templates,205,-0.13854291396679097,high,-0.05225446426606303,0.1235687712571174,0.00786219120605125,0.29102434717516423,0.3859249049546552,-0.3041352011058177,-0.344003256444618,-0.3279126731266383,-0.28495245449764683,0.2161893017796218
pull_request_merged,AnotherSamWilson/miceforest,210,-0.3286481285050416,high,0.02015732513533236,0.14459140176590127,0.1244236806811238,0.27422626028409175,0.2261444199275938,-0.3987556678384351,-0.3999927906125596,-0.4516915246646803,-0.6322621904939892,-0.6914782527458099
pull_request_merged,AnswerDotAI/execnb,211,-0.4066083093508999,low,0.060773942920104976,0.14975248903301056,0.20768189169259618,0.3687891015529925,0.1024915955526978,-0.41708451932220114,-0.4564386786732137,-0.5891838166546529,-0.7835761086076332,-0.7108162113428191
pull_request_merged,AnswerDotAI/fastcore,212,-0.3905130283934667,low,-0.12783021658898502,0.02010667327791978,-0.008115104989895426,0.25746937188336594,0.17959310869003337,-0.5132683168242868,-0.540221300811096,-0.5421553266381873,-0.743039801042414,-0.37147355275604227
pull_request_merged,AnswerDotAI/fastprogress,213,-0.396874690824699,low,-0.01862051782630069,0.12719194504530112,0.08210064687503484,0.2482954445479311,0.12582981050030706,-0.42795472593106454,-0.4777170251050438,-0.5335503381449719,-0.7455628404985575,-0.7966033981109716
pull_request_merged,AnswerDotAI/ghapi,214,-0.11423677071133702,high,0.03863368595956808,0.10611501460690875,0.037545868535034145,0.21040081400271146,0.45691986722079103,-0.2505405908612594,-0.12308533327156305,-0.2329775804446519,-0.35078105321374387,-0.3849824139550597
pull_request_merged,AnthonyBloomer/ezflix,218,-0.0359748472564538,high,-0.10328792296825089,0.04319319509687797,-0.0666769695976755,0.3772772773346773,0.5094287150767516,-0.2598649008045578,-0.3891819738673451,-0.16873207910451948,-0.1417961104504904,0.6348934354170616
pull_request_merged,AntoineAugusti/vacances-scolaires-france,220,-0.28507743133134256,high,0.05739614426823673,0.17555200490674455,0.12355754649750651,0.34609743565461504,0.27973482369094255,-0.41484007201227446,-0.2711447972480402,-0.433740644135441,-0.6160944816931352,-0.49903572056701023
pull_request_merged,AntonKueltz/fastecdsa,222,-0.2290734581331323,high,0.04338221532935156,0.1965129313644984,0.11885639958014985,0.27860592058540123,0.22474757064871098,-0.36921702489749153,-0.2968236242575929,-0.33596862612248585,-0.27592429069665264,-0.4898827683414191
pull_request_merged,AntonOsika/gpt-engineer,224,-0.5000454543483214,low,0.027879591639270212,0.10822816145080527,0.04742092651919804,0.2250665475042761,-0.07463503070637016,-0.5483770765493853,-0.5614856629296419,-0.5200485091498362,-0.8671459858822712,-0.8017890763338618
pull_request_merged,AnyBody-Research-Group/AnyPyTools,225,-0.21130952419571614,high,0.09881172841766621,0.16494280323932012,0.22574779211879062,0.43221334769726405,0.35194294279294613,-0.26922930435008385,-0.298763863233313,-0.37456778674036845,-0.5261612193478626,-0.5689545992301086
pull_request_merged,ApeWorX/ape,227,-0.4826938658399734,low,-0.0029388108702401595,0.14783034719502994,0.18162809414425105,0.33268226639776294,0.05634031288278772,-0.5298346906723855,-0.49962896672873186,-0.6293215547029062,-0.8725639880104984,-0.8357225286948723
pull_request_merged,ApeWorX/eip712,228,-0.3815016461191936,low,-0.12054947315001083,0.026015978900073,0.1039901663506719,0.4330669450473612,0.3124994299589685,-0.4761025760263773,-0.44034519369527336,-0.528808855187463,-0.8597071370881135,-0.8404646952683483
pull_request_merged,ApeWorX/ethpm-types,229,-0.3430182198015672,low,0.030395698340284466,0.14947068635948202,0.18993303226982322,0.5523020163280341,0.3458874689828166,-0.43792969580283736,-0.39445072763002453,-0.4650125386033508,-0.7221583513641436,-0.650994916485359
pull_request_merged,ApeWorX/evm-trace,230,-0.4057129205102278,low,-0.08481841939022577,0.08442814602690818,0.14738882241014672,0.448324376642866,0.18133363416005854,-0.467072776298362,-0.3850107066177285,-0.5681491830577197,-0.806193954523081,-0.7585883215274816
pull_request_merged,Apipie/apypie,234,-0.10314279085241163,high,0.07704308629782855,0.14920604413389432,0.21401548497520426,0.47719442254636024,0.31476333066069234,-0.23199649872107875,0.056184264111045726,-0.1664228166126684,-0.5052081213267419,-0.34070997372124895
pull_request_merged,Apkawa/xlsx2html,236,-0.26248857650237256,high,-0.018764124611077945,0.05373463484204613,0.03537309379493919,0.21797830843868815,0.31132996464524926,-0.35847593635929215,-0.2889740383239042,-0.4512444778402884,-0.6112098620053303,-0.5808367068419578
