event_time,estimate,sd,ci_low,ci_high,dataset,rolling,category,outcome,normalize,method,covar,split_value,estimation_type,split_estimate,has_pc
8,0.07074888836487433,0.38074584378657567,-0.6755129654568139,0.8170107421865627,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_opened,TRUE,sa,att_dr_group,high,observed,att_dr_group,TRUE
9,0.07088424475481712,0.33352472282045015,-0.5828242119732652,0.7245927014828994,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_opened,TRUE,sa,att_dr_group,high,observed,att_dr_group,TRUE
10,0.7218076265201253,1.0278041078209528,-1.2926884248089423,2.7363036778491927,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_opened,TRUE,sa,att_dr_group,high,observed,att_dr_group,TRUE
11,0.7583664717031748,0.9458303642449023,-1.0954610422168336,2.6121939856231835,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_opened,TRUE,sa,att_dr_group,high,observed,att_dr_group,TRUE
12,1.660429730454847,1.915174821236216,-2.0933129191681363,5.41417238007783,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_opened,TRUE,sa,att_dr_group,high,observed,att_dr_group,TRUE
13,-0.031991805547731275,0.21144040101020803,-0.446414991527739,0.3824313804322764,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_opened,TRUE,sa,att_dr_group,high,observed,att_dr_group,TRUE
-14,-1.3442013110412672,0.63167178339383,-2.582278006493174,-0.10612461558936026,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_opened,TRUE,sa,att_dr_group,low,observed,att_dr_group,TRUE
-13,0.281554143607074,0.4858354070819554,-0.6706832542735586,1.2337915414877065,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_opened,TRUE,sa,att_dr_group,low,observed,att_dr_group,TRUE
-12,-1.107225825009652,0.41492700251305464,-1.920482749935239,-0.29396890008406495,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_opened,TRUE,sa,att_dr_group,low,observed,att_dr_group,TRUE
-11,-0.9534033303682274,0.8595535317128725,-2.6381282525254575,0.7313215917890026,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_opened,TRUE,sa,att_dr_group,low,observed,att_dr_group,TRUE
-10,-0.2350072313566986,0.606873253664568,-1.424478808539252,0.9544643458258546,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_opened,TRUE,sa,att_dr_group,low,observed,att_dr_group,TRUE
-9,-0.30980772005772167,0.45207796789696,-1.1958805371357633,0.5762650970203198,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_opened,TRUE,sa,att_dr_group,low,observed,att_dr_group,TRUE
-8,0.029253244081008406,0.34529795203286723,-0.6475307419034114,0.7060372300654282,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_opened,TRUE,sa,att_dr_group,low,observed,att_dr_group,TRUE
-7,0.39669723185069944,0.3286159132826753,-0.24738995818334414,1.040784421884743,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_opened,TRUE,sa,att_dr_group,low,observed,att_dr_group,TRUE
-6,-0.08199257563122878,0.24594233192016457,-0.5640395461947513,0.4000543949322938,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_opened,TRUE,sa,att_dr_group,low,observed,att_dr_group,TRUE
-5,0.03534132425429382,0.19472743224628586,-0.34632444294842646,0.4170070914570141,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_opened,TRUE,sa,att_dr_group,low,observed,att_dr_group,TRUE
-4,1.2314690176223192e-4,0.17512610181122962,-0.3431240126482478,0.3433703064517723,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_opened,TRUE,sa,att_dr_group,low,observed,att_dr_group,TRUE
-3,-0.01635663415842141,0.17019730550404813,-0.34994335294635576,0.3172300846295129,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_opened,TRUE,sa,att_dr_group,low,observed,att_dr_group,TRUE
-2,-0.13181600522504494,0.14359510522309965,-0.41326241146232023,0.14963040101223035,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_opened,TRUE,sa,att_dr_group,low,observed,att_dr_group,TRUE
-1,0,0,0,0,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_opened,TRUE,sa,att_dr_group,low,observed,att_dr_group,TRUE
0,-0.4577933981296614,0.28369324101401766,-1.013832150517136,0.09824535425781317,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_opened,TRUE,sa,att_dr_group,low,observed,att_dr_group,TRUE
1,-1.229516177481499,0.27364053794388654,-1.7658516318515167,-0.6931807231114815,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_opened,TRUE,sa,att_dr_group,low,observed,att_dr_group,TRUE
2,-1.4514573661992065,0.2895523849980346,-2.018980040795354,-0.8839346916030587,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_opened,TRUE,sa,att_dr_group,low,observed,att_dr_group,TRUE
3,-1.8195672855024854,0.21166418951335114,-2.2344290969486535,-1.4047054740563172,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_opened,TRUE,sa,att_dr_group,low,observed,att_dr_group,TRUE
4,-2.171509647638925,0.2146652934969894,-2.592253622893024,-1.750765672384826,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_opened,TRUE,sa,att_dr_group,low,observed,att_dr_group,TRUE
5,-2.119576519678727,0.2200357155661288,-2.5508465221883396,-1.6883065171691145,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_opened,TRUE,sa,att_dr_group,low,observed,att_dr_group,TRUE
6,-1.8989150242395243,0.2925178705940962,-2.472250050603953,-1.3255799978750957,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_opened,TRUE,sa,att_dr_group,low,observed,att_dr_group,TRUE
7,-1.96656885378588,0.45030651641788166,-2.849169625964928,-1.083968081606832,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_opened,TRUE,sa,att_dr_group,low,observed,att_dr_group,TRUE
8,-2.726556289178659,0.3461337755251381,-3.40497848920793,-2.0481340891493884,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_opened,TRUE,sa,att_dr_group,low,observed,att_dr_group,TRUE
9,-2.3185598151765765,0.2905074880772061,-2.8879544918079003,-1.7491651385452527,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_opened,TRUE,sa,att_dr_group,low,observed,att_dr_group,TRUE
10,-3.0008920926272546,0.314877682162443,-3.6180523496656427,-2.3837318355888666,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_opened,TRUE,sa,att_dr_group,low,observed,att_dr_group,TRUE
11,-2.27803246746799,0.35439554205231477,-2.972647729890527,-1.5834172050454534,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_opened,TRUE,sa,att_dr_group,low,observed,att_dr_group,TRUE
12,-2.6951956327641176,0.35067740388094093,-3.3825233443707616,-2.0078679211574735,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_opened,TRUE,sa,att_dr_group,low,observed,att_dr_group,TRUE
13,-2.8031878175107425,0.304192177546498,-3.399404485501879,-2.2069711495196063,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_opened,TRUE,sa,att_dr_group,low,observed,att_dr_group,TRUE
-14,-0.6961278423176532,0.8001361122905469,-2.264394622407125,0.8721389377718186,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_merged,TRUE,sa,att_dr_group,high,observed,att_dr_group,TRUE
-13,0.5332850751689391,0.717237086574855,-0.8724996145177766,1.9390697648556547,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_merged,TRUE,sa,att_dr_group,high,observed,att_dr_group,TRUE
-12,0.6428538631720605,0.6226666165529514,-0.5775727052717242,1.8632804316158453,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_merged,TRUE,sa,att_dr_group,high,observed,att_dr_group,TRUE
-11,1.0630262320880235,0.5509155613655453,-0.016768268188445346,2.142820732364492,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_merged,TRUE,sa,att_dr_group,high,observed,att_dr_group,TRUE
-10,1.5747538127111493,0.6518159529021685,0.297194545022899,2.8523130803993997,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_merged,TRUE,sa,att_dr_group,high,observed,att_dr_group,TRUE
-9,0.7433961015980287,0.3908234135673624,-0.022617788994001575,1.509409992190059,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_merged,TRUE,sa,att_dr_group,high,observed,att_dr_group,TRUE
-8,0.7802788520963138,0.339658202690088,0.11454877482374126,1.4460089293688863,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_merged,TRUE,sa,att_dr_group,high,observed,att_dr_group,TRUE
-7,0.7814405527787128,0.3093257423402788,0.1751620977917664,1.3877190077656594,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_merged,TRUE,sa,att_dr_group,high,observed,att_dr_group,TRUE
-6,1.2109028584789892,0.31786349871205904,0.5878904010033534,1.8339153159546249,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_merged,TRUE,sa,att_dr_group,high,observed,att_dr_group,TRUE
-5,0.4657816530326617,0.15738939994695872,0.15729842913662262,0.7742648769287008,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_merged,TRUE,sa,att_dr_group,high,observed,att_dr_group,TRUE
-4,0.47417757161431207,0.15777061159453476,0.16494717288902394,0.7834079703396002,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_merged,TRUE,sa,att_dr_group,high,observed,att_dr_group,TRUE
-3,0.3867321225858113,0.12273622051650432,0.14616913037346285,0.6272951147981598,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_merged,TRUE,sa,att_dr_group,high,observed,att_dr_group,TRUE
-2,0.32826289479128207,0.11455554201067143,0.10373403245036605,0.5527917571321981,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_merged,TRUE,sa,att_dr_group,high,observed,att_dr_group,TRUE
-1,0,0,0,0,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_merged,TRUE,sa,att_dr_group,high,observed,att_dr_group,TRUE
0,0.8530670255727136,0.3404896347377732,0.1857073414866781,1.5204267096587492,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_merged,TRUE,sa,att_dr_group,high,observed,att_dr_group,TRUE
1,0.10722483637568248,0.1255828046106402,-0.1389174606611723,0.3533671334125372,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_merged,TRUE,sa,att_dr_group,high,observed,att_dr_group,TRUE
2,0.05101964472757284,0.1104797682431712,-0.1655207010290427,0.2675599904841884,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_merged,TRUE,sa,att_dr_group,high,observed,att_dr_group,TRUE
3,0.42517907414709866,0.177463385851597,0.07735083787796859,0.7730073104162287,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_merged,TRUE,sa,att_dr_group,high,observed,att_dr_group,TRUE
4,0.37510168837661984,0.25389629749254033,-0.1225350547087592,0.8727384314619988,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_merged,TRUE,sa,att_dr_group,high,observed,att_dr_group,TRUE
5,0.24783206186206347,0.16321271479622057,-0.07206485913852884,0.5677289828626557,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_merged,TRUE,sa,att_dr_group,high,observed,att_dr_group,TRUE
6,0.16538654251596996,0.18840369768775128,-0.20388470495202254,0.5346577899839624,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_merged,TRUE,sa,att_dr_group,high,observed,att_dr_group,TRUE
7,0.12111548535307329,0.2602401130996225,-0.3889551363221869,0.6311861070283334,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_merged,TRUE,sa,att_dr_group,high,observed,att_dr_group,TRUE
8,0.15090294165516824,0.19953204760770799,-0.24017987165593943,0.5419857549662759,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_merged,TRUE,sa,att_dr_group,high,observed,att_dr_group,TRUE
9,0.38015100205335517,0.2945555295700241,-0.19717783590389215,0.9574798400106025,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_merged,TRUE,sa,att_dr_group,high,observed,att_dr_group,TRUE
10,0.54230509263609,0.9135779128880621,-1.2483076166245117,2.3329178018966914,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_merged,TRUE,sa,att_dr_group,high,observed,att_dr_group,TRUE
11,0.7538659349039076,0.7815137782205193,-0.77790107040831,2.285632940216125,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_merged,TRUE,sa,att_dr_group,high,observed,att_dr_group,TRUE
12,0.4142730768173572,0.7260870560317815,-1.0088575530049344,1.837403706639649,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_merged,TRUE,sa,att_dr_group,high,observed,att_dr_group,TRUE
13,-0.0066904187305664,0.18787324427671478,-0.3749219775129274,0.36154114005179455,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_merged,TRUE,sa,att_dr_group,high,observed,att_dr_group,TRUE
-14,-1.438629435961267,0.5360028572404587,-2.489195036152566,-0.38806383576996795,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_merged,TRUE,sa,att_dr_group,low,observed,att_dr_group,TRUE
-13,0.7981192005596676,0.3977065943439824,0.01861427564546203,1.5776241254738732,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_merged,TRUE,sa,att_dr_group,low,observed,att_dr_group,TRUE
-12,-1.0068556936371478,0.4612715271313149,-1.910947886814525,-0.10276350045977056,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_merged,TRUE,sa,att_dr_group,low,observed,att_dr_group,TRUE
-11,-1.1089583033044765,0.5214061111727584,-2.130914281203083,-0.08700232540587005,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_merged,TRUE,sa,att_dr_group,low,observed,att_dr_group,TRUE
-10,0.15180355307962412,0.7549510861695651,-1.3279005758127234,1.6315076819719718,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_merged,TRUE,sa,att_dr_group,low,observed,att_dr_group,TRUE
-9,-0.190595518245889,0.48389603734407177,-1.1390317514402697,0.7578407149484916,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_merged,TRUE,sa,att_dr_group,low,observed,att_dr_group,TRUE
-8,0.16203619489937315,0.4288120179100715,-0.678435360204367,1.0025077500031134,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_merged,TRUE,sa,att_dr_group,low,observed,att_dr_group,TRUE
-7,0.6066586383481668,0.41771258097563607,-0.21205802036407984,1.4253752970604134,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_merged,TRUE,sa,att_dr_group,low,observed,att_dr_group,TRUE
-6,-0.16450219206670644,0.2468764418575837,-0.6483800181075705,0.3193756339741576,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_merged,TRUE,sa,att_dr_group,low,observed,att_dr_group,TRUE
-5,-0.03730441706467667,0.1813776490685444,-0.3928046092390237,0.31819577510967034,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_merged,TRUE,sa,att_dr_group,low,observed,att_dr_group,TRUE
-4,-0.015258724874626137,0.17682713746433285,-0.3618399143047185,0.3313224645554662,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_merged,TRUE,sa,att_dr_group,low,observed,att_dr_group,TRUE
-3,-0.1250260708556052,0.17209161868336895,-0.4623256434750083,0.21227350176379794,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_merged,TRUE,sa,att_dr_group,low,observed,att_dr_group,TRUE
-2,-0.2931883045256224,0.14782282061737184,-0.5829210329356712,-0.0034555761155735665,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_merged,TRUE,sa,att_dr_group,low,observed,att_dr_group,TRUE
-1,0,0,0,0,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_merged,TRUE,sa,att_dr_group,low,observed,att_dr_group,TRUE
0,-0.8175618769318789,0.18490417780879337,-1.1799740654371138,-0.4551496884266439,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_merged,TRUE,sa,att_dr_group,low,observed,att_dr_group,TRUE
1,-1.5826088239628364,0.13186745373488615,-1.8410690332832131,-1.3241486146424597,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_merged,TRUE,sa,att_dr_group,low,observed,att_dr_group,TRUE
2,-1.8318422758636648,0.1538011051055614,-2.133292441870565,-1.5303921098567645,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_merged,TRUE,sa,att_dr_group,low,observed,att_dr_group,TRUE
3,-1.8352515533322813,0.16822571629572197,-2.1649739572718962,-1.5055291493926664,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_merged,TRUE,sa,att_dr_group,low,observed,att_dr_group,TRUE
4,-2.1444521991474015,0.18788100467941043,-2.5126989683190457,-1.776205429975757,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_merged,TRUE,sa,att_dr_group,low,observed,att_dr_group,TRUE
5,-2.1809610028989463,0.18921322621448175,-2.5518189262793305,-1.8101030795185622,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_merged,TRUE,sa,att_dr_group,low,observed,att_dr_group,TRUE
6,-1.9275267395441154,0.28259355950236026,-2.4814101161687416,-1.3736433629194893,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_merged,TRUE,sa,att_dr_group,low,observed,att_dr_group,TRUE
7,-1.6339476625852396,0.7533424160319241,-3.1104987980078107,-0.1573965271626685,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_merged,TRUE,sa,att_dr_group,low,observed,att_dr_group,TRUE
8,-2.5021197616924367,0.3101051284893124,-3.109925813531489,-1.8943137098533844,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_merged,TRUE,sa,att_dr_group,low,observed,att_dr_group,TRUE
9,-2.251419952734866,0.28459602748052304,-2.809228166596691,-1.6936117388730407,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_merged,TRUE,sa,att_dr_group,low,observed,att_dr_group,TRUE
10,-2.9296692895563665,0.31543896738782357,-3.5479296656365005,-2.3114089134762326,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_merged,TRUE,sa,att_dr_group,low,observed,att_dr_group,TRUE
11,-2.4184424837394665,0.3341018621669544,-3.073282133586697,-1.7636028338922358,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_merged,TRUE,sa,att_dr_group,low,observed,att_dr_group,TRUE
12,-2.4736467313812764,0.38782441370515813,-3.2337825822433865,-1.7135108805191666,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_merged,TRUE,sa,att_dr_group,low,observed,att_dr_group,TRUE
13,-2.815084055253021,0.31321765779625227,-3.4289906645336754,-2.2011774459723665,important_topk_exact1,rolling5_pc,github_outcomes,pull_request_merged,TRUE,sa,att_dr_group,low,observed,att_dr_group,TRUE
-14,-0.9512383585889819,0.840611686900269,-2.598837264913509,0.6963605477355452,important_topk_exact1,rolling5_pc,github_outcomes,issue_opened,TRUE,sa,att_dr_group,high,observed,att_dr_group,TRUE
-13,0.7446616572072885,1.320401298865865,-1.843324888569807,3.332648202984384,important_topk_exact1,rolling5_pc,github_outcomes,issue_opened,TRUE,sa,att_dr_group,high,observed,att_dr_group,TRUE
-12,0.16592301641211682,0.6248693796014574,-1.0588209676067397,1.3906670004309734,important_topk_exact1,rolling5_pc,github_outcomes,issue_opened,TRUE,sa,att_dr_group,high,observed,att_dr_group,TRUE
-11,0.4061213761645221,0.5027481646133923,-0.5792650264777268,1.3915077788067711,important_topk_exact1,rolling5_pc,github_outcomes,issue_opened,TRUE,sa,att_dr_group,high,observed,att_dr_group,TRUE
-10,0.14301623652244283,0.42501344687531445,-0.6900101193531736,0.9760425923980591,important_topk_exact1,rolling5_pc,github_outcomes,issue_opened,TRUE,sa,att_dr_group,high,observed,att_dr_group,TRUE
-9,0.49280653076525893,0.5360221526489706,-0.5577968884267235,1.5434099499572413,important_topk_exact1,rolling5_pc,github_outcomes,issue_opened,TRUE,sa,att_dr_group,high,observed,att_dr_group,TRUE
-8,0.7412193116940005,0.562238869617546,-0.3607688727563896,1.8432074961443905,important_topk_exact1,rolling5_pc,github_outcomes,issue_opened,TRUE,sa,att_dr_group,high,observed,att_dr_group,TRUE
-7,0.11080536373962524,0.2874114156610028,-0.4525210109559402,0.6741317384351907,important_topk_exact1,rolling5_pc,github_outcomes,issue_opened,TRUE,sa,att_dr_group,high,observed,att_dr_group,TRUE
-6,0.22187456972996927,0.35696266896839035,-0.4777722614480758,0.9215214009080144,important_topk_exact1,rolling5_pc,github_outcomes,issue_opened,TRUE,sa,att_dr_group,high,observed,att_dr_group,TRUE
-5,-0.037497129283640386,0.1803945453752567,-0.39107043821914356,0.31607617965186274,important_topk_exact1,rolling5_pc,github_outcomes,issue_opened,TRUE,sa,att_dr_group,high,observed,att_dr_group,TRUE
-4,0.11994708527657158,0.17266956969502903,-0.21848527132568532,0.4583794418788285,important_topk_exact1,rolling5_pc,github_outcomes,issue_opened,TRUE,sa,att_dr_group,high,observed,att_dr_group,TRUE
-3,-0.07373681841433355,0.1463696133709191,-0.360621260621335,0.21314762379266788,important_topk_exact1,rolling5_pc,github_outcomes,issue_opened,TRUE,sa,att_dr_group,high,observed,att_dr_group,TRUE
-2,0.12777210638195927,0.1418287307076788,-0.15021220580509118,0.4057564185690097,important_topk_exact1,rolling5_pc,github_outcomes,issue_opened,TRUE,sa,att_dr_group,high,observed,att_dr_group,TRUE
-1,0,0,0,0,important_topk_exact1,rolling5_pc,github_outcomes,issue_opened,TRUE,sa,att_dr_group,high,observed,att_dr_group,TRUE
0,0.1452248446487442,0.21042033840899255,-0.2671990186328812,0.5576487079303696,important_topk_exact1,rolling5_pc,github_outcomes,issue_opened,TRUE,sa,att_dr_group,high,observed,att_dr_group,TRUE
1,-0.2870481837866424,0.2033902808299817,-0.6856931342134065,0.11159676664012175,important_topk_exact1,rolling5_pc,github_outcomes,issue_opened,TRUE,sa,att_dr_group,high,observed,att_dr_group,TRUE
2,-0.21211336259777044,0.20493931380023483,-0.6137944176462307,0.1895676924506898,important_topk_exact1,rolling5_pc,github_outcomes,issue_opened,TRUE,sa,att_dr_group,high,observed,att_dr_group,TRUE
3,-0.15476837525368625,0.2050225115041845,-0.5566124978018878,0.24707574729451537,important_topk_exact1,rolling5_pc,github_outcomes,issue_opened,TRUE,sa,att_dr_group,high,observed,att_dr_group,TRUE
4,-0.05704511176378033,0.2545013000075798,-0.5558676597786367,0.44177743625107607,important_topk_exact1,rolling5_pc,github_outcomes,issue_opened,TRUE,sa,att_dr_group,high,observed,att_dr_group,TRUE
5,-0.07862673142113902,0.24428953697263608,-0.5574342238875057,0.4001807610452277,important_topk_exact1,rolling5_pc,github_outcomes,issue_opened,TRUE,sa,att_dr_group,high,observed,att_dr_group,TRUE
6,0.030878201054828552,0.27589945055286047,-0.509884722028778,0.571641124138435,important_topk_exact1,rolling5_pc,github_outcomes,issue_opened,TRUE,sa,att_dr_group,high,observed,att_dr_group,TRUE
7,-0.03003552908428861,0.28421883616953253,-0.5871044479765724,0.5270333898079951,important_topk_exact1,rolling5_pc,github_outcomes,issue_opened,TRUE,sa,att_dr_group,high,observed,att_dr_group,TRUE
8,0.14872070313321764,0.36996047073940963,-0.5764018195160252,0.8738432257824604,important_topk_exact1,rolling5_pc,github_outcomes,issue_opened,TRUE,sa,att_dr_group,high,observed,att_dr_group,TRUE
