outcome,repo_name,repo_id,att,att_group,event_time-5,event_time-4,event_time-3,event_time-2,event_time0,event_time1,event_time2,event_time3,event_time4,event_time5
pull_request_merged,007gzs/django_restframework_apiview,1,1.3076369181526601,high,-0.3812605251399617,-0.5072677932915536,-0.08998451153726911,0.1451036064025587,4.6267002990620965,1.7994603249737255,0.840203993056753,-1.6002121684478088,1.6872321107798296,-0.05935926039406712
pull_request_merged,0b01001001/spectree,3,-0.7147715842954928,low,-0.1304338456450321,-0.04699161400413638,-0.12027136941750446,-0.07382647844545812,-0.9132846279998686,-0.4064326911498613,-0.6285629172404464,-0.5938970834677663,-1.1937770046634895,-0.8416315621510309
pull_request_merged,0cyn/ktool,5,-0.5893768306954088,low,-0.24360617008394653,-0.1106014457735118,-0.20830437360437856,0.014303269058795236,-0.221181990526545,-0.6556887580206601,-0.6494793848316244,-0.6387518219049082,-0.8407033794919541,-0.694329731207489
pull_request_merged,0xSpaceShard/starknet-devnet,10,-0.6944471715610487,low,-0.023742966190760932,0.1349503381369633,0.13059044354181804,0.0371063888185168,0.18793250388979835,-0.8233081331729428,-0.5305185552503374,-1.337557502791466,-0.8813214529277927,-0.9845356912636588
pull_request_merged,0xangelo/raylab,12,-0.4315035481670756,high,-0.17582956684733392,-0.17926016454841767,-0.15020705213556299,0.044356456954334204,0.07048333926402,-0.6259158248227329,-0.5215394133886069,-0.5730409631800929,-0.5910754411343895,-0.5132227087434176
pull_request_merged,10sr/flake8-no-implicit-concat,18,-0.5336144287316223,high,-0.19477501395610125,-0.1298685984417315,-0.16693527822369092,0.028514472765787394,-0.2341015604511333,-0.6400576998169059,-0.6244016438726122,-0.5593128216114821,-0.7009510231580023,-0.511896238310307
pull_request_merged,11craft/louie,19,-0.8162467003746647,low,-1.1778899563759921,-0.5817813126005789,0.29588296092820154,-0.3885448456533528,-1.7304952286396562,-0.08971388736762581,0.5049831503617912,-0.7735765702220732,-0.9370713293405097,-0.4889946105627424
pull_request_merged,1313e/CMasher,20,-0.9647581629753637,low,0.1533746220132178,-0.021151473519874817,-0.10649085699596447,0.01988064364057922,-0.5382098181185311,-1.7582138993615737,-0.9039877958183448,-0.2258432164149316,-2.0445397758958856,-1.241297272799384
pull_request_merged,15five/scim2-filter-parser,24,-0.5618156708745227,low,-0.21541058031639787,0.23440307969405888,-0.3529436403162673,0.5078870605276312,4.6755594673823495,-1.256225737344048,0.06267291310484072,-2.223969762150531,-5.801192942283627,-0.5449042316112982
pull_request_merged,17451k/clade,25,-0.6656427990548961,low,-0.11728774301710146,-0.06006859600869055,-0.22577955841324443,-0.0575324375538985,0.08260701208848706,-0.8364799372326167,-0.7066300275396933,-0.9469526080532891,-0.9945881880640202,-1.0392309805716082
pull_request_merged,1EdTech/openbadges-validator-core,26,-0.46730198615084423,high,-0.1021503497317892,-0.0824835778017245,-0.12984849128947945,0.01679333434272618,0.10798404061098123,-0.6179118224755912,-0.5180660757925496,-0.6811285032539576,-0.7090862413080268,-0.6090983041831666
pull_request_merged,1Password/connect-sdk-python,27,-0.5946110362631786,low,-0.13113154937739482,-0.07015147527281795,-0.13725678175972944,0.027073009677287777,-0.20012097298010442,-0.6711856442609975,-0.6761288836916031,-0.7004971018513607,-0.8674122229552846,-0.6969620807471789
pull_request_merged,1adrianb/face-alignment,28,-0.36794451627720276,high,0.04078664015181777,-0.09256594139405055,-0.06794909770457298,0.02388484668679567,0.25175910153224745,-0.7314336595158433,-0.6508943350621857,-0.1484459374956056,-0.4912825852249654,-0.5464304480974317
pull_request_merged,1adrianb/pytorch-estimate-flops,29,-0.342634698091887,high,-0.014980022944219448,0.10184010777890763,-0.1070158392851128,0.09280633725042566,1.4340080243088176,-1.2049992785886126,-0.4713688224727622,-0.946502096009882,-0.8823875459127528,-0.8412314518980234
pull_request_merged,1e0ng/simhash,31,-0.4757173254018593,high,-0.08275157390469426,0.045098410300337614,-0.1632952435948846,0.031615782626290695,0.2150243859034372,-0.9264065374772417,-0.4327524268245196,-0.8030951206812168,-0.7618234903944626,-0.605474005390536
pull_request_merged,1kbgz/temporal-cache,32,-0.5959673166925492,low,-0.01874350214705889,0.06477905091143714,0.07057275391325726,0.059230238300420346,-0.08004060495241691,-0.9829796893615054,-0.6424490554748472,-0.651479228849839,-0.5028978230819519,-0.680590374910814
pull_request_merged,23andMe/Yamale,33,-0.4416762993066219,high,-0.35255119680004343,-0.14951729825422264,-0.1518929564614602,0.0959106547531246,0.3502361963975292,-0.7011791871577501,-0.21003725032284964,-1.0647638386640026,-0.8055025697702054,-0.3560735978250533
pull_request_merged,2Fake/devolo_home_control_api,34,-0.5568134525073878,low,-0.18681890842172058,-0.19298482864591052,-0.10052828890136441,0.037744416481656884,-0.1341536169176532,-0.6407893381137338,-0.5300167779344921,-0.8136640013424012,-0.7086478110041008,-0.6570469331209852
pull_request_merged,2captcha/2captcha-python,35,-0.5129200109988067,high,-0.026016226689720458,-0.019257143297668117,-0.11814097447845952,0.02093360356532352,-0.02764654551838319,-0.6372368211815757,-0.48455194263179685,-0.6977210651096499,-0.6974210302713715,-0.6846478176740813
pull_request_merged,3-manifolds/PLink,37,0.44924755861975957,high,0.8305516836977241,-0.22515050824648594,-0.7014964815093646,0.21875150632523388,3.5252481504358277,1.2856471739996305,-0.7865544433689764,1.8924546932131479,-2.2678700800846197,-0.33396534638101844
pull_request_merged,3-manifolds/Spherogram,38,-0.6383580602427137,low,0.008453303863968288,-0.0062930426868367095,-0.15885947191750488,0.03145452588054749,-0.5067690351926892,-0.3221611125429797,-0.9484460164102174,-0.7082876214695782,-0.7244210487781415,-0.7948479848725484
pull_request_merged,3-manifolds/knot_floer_homology,39,-0.527149398170327,high,-0.19315334219008018,-0.1433383773334532,-0.1581680276056745,0.06745340229494176,-0.001714896906473043,-0.6574136694764615,-0.5072709137023971,-0.7350149956789644,-0.7123446292257816,-0.7335758204883901
