dataset,rolling,category,outcome,normalize,method,covar,split_value,event_time,estimate,sd,ci_low,ci_high
important_topk,rolling5,github_outcomes,pull_request_opened,TRUE,cs,"","",-4,0.00423954811013498,0.0306307662839949,-0.0859775131155064,0.0944566093357763
important_topk,rolling5,github_outcomes,pull_request_opened,TRUE,cs,"","",-3,-0.0218769543711328,0.0293959074298963,-0.108456975118833,0.0647030663765676
important_topk,rolling5,github_outcomes,pull_request_opened,TRUE,cs,"","",-2,0.182548617050813,0.0290068466551126,0.0971145003726917,0.267982733728934
important_topk,rolling5,github_outcomes,pull_request_opened,TRUE,cs,"","",-1,-0.107458159367131,0.0303347171866001,-0.19680326462217,-0.0181130541120924
important_topk,rolling5,github_outcomes,pull_request_opened,TRUE,cs,"","",0,0.0589991302039783,0.0462588427654277,-0.0772474400353221,0.195245700443279
important_topk,rolling5,github_outcomes,pull_request_opened,TRUE,cs,"","",1,-0.280752577104425,0.0443551454836387,-0.411392171251979,-0.150112982956871
important_topk,rolling5,github_outcomes,pull_request_opened,TRUE,cs,"","",2,-0.242428022080282,0.0667841117724053,-0.439127844892726,-0.0457281992678384
important_topk,rolling5,github_outcomes,pull_request_opened,TRUE,cs,"","",3,-0.334465176705879,0.0902458421462304,-0.600267037187582,-0.0686633162241769
important_topk,rolling5,github_outcomes,pull_request_opened,TRUE,cs,"","",4,-0.318038200176874,0.186865271275223,-0.86841410208148,0.232337701727731
important_topk,rolling5,github_outcomes,pull_request_opened,TRUE,cs,"","",5,-0.345017838551591,0.145750671929208,-0.774298554913768,0.0842628778105867
important_topk,rolling5,github_outcomes,pull_request_opened,TRUE,cs,"","",6,-0.311196755205387,0.257606046088283,-1.06992607384426,0.447532563433486
important_topk,rolling5,github_outcomes,pull_request_opened,TRUE,cs,"","",7,-0.416040415368211,0.149697644145239,-0.856946183182516,0.0248653524460947
important_topk,rolling5,github_outcomes,pull_request_opened,TRUE,cs,"","",8,-0.616018541887428,0.127601519273003,-0.991844401743652,-0.240192682031204
important_topk,rolling5,github_outcomes,pull_request_opened,TRUE,cs,"","",9,-0.564155841486147,0.289581739663818,-1.41706344735069,0.288751764378395
important_topk,rolling5,github_outcomes,pull_request_opened,TRUE,cs,"","",10,-0.533814293266806,0.413771782944112,-1.75249990919986,0.68487132266625
important_topk,rolling5,github_outcomes,pull_request_opened,TRUE,cs,"","",11,-0.588303963622616,0.274150697666669,-1.39576238784655,0.219154460601321
important_topk,rolling5,github_outcomes,pull_request_opened,TRUE,cs,"","",12,-0.830613677859556,0.299704259784457,-1.71333522990535,0.0521078741862361
important_topk,rolling5,github_outcomes,pull_request_opened,TRUE,cs,"","",13,-1.46318725023526,0.170169563740347,-1.96438914013788,-0.961985360332648
important_topk,rolling5,github_outcomes,pull_request_opened,TRUE,sa,"","",-18,-0.103397186136212,0.182661755518263,-0.461414226952008,0.254619854679584
important_topk,rolling5,github_outcomes,pull_request_opened,TRUE,sa,"","",-17,0.215317141094895,0.200734580569961,-0.178122636822228,0.608756919012018
important_topk,rolling5,github_outcomes,pull_request_opened,TRUE,sa,"","",-16,0.172207821821508,0.184044796927347,-0.188519980156091,0.532935623799108
important_topk,rolling5,github_outcomes,pull_request_opened,TRUE,sa,"","",-15,0.116285386363738,0.142249918525757,-0.162524453946745,0.395095226674222
important_topk,rolling5,github_outcomes,pull_request_opened,TRUE,sa,"","",-14,0.062879918097066,0.118853720409921,-0.170073373906379,0.295833210100511
important_topk,rolling5,github_outcomes,pull_request_opened,TRUE,sa,"","",-13,0.239383584330445,0.117280596307212,0.00951361556830973,0.46925355309258
important_topk,rolling5,github_outcomes,pull_request_opened,TRUE,sa,"","",-12,0.406094922876297,0.125250628913652,0.160603690205539,0.651586155547056
important_topk,rolling5,github_outcomes,pull_request_opened,TRUE,sa,"","",-11,0.260464154772816,0.090274424417818,0.0835262829138921,0.437402026631739
important_topk,rolling5,github_outcomes,pull_request_opened,TRUE,sa,"","",-10,0.308082346783665,0.0967633276387416,0.118426224611731,0.497738468955598
important_topk,rolling5,github_outcomes,pull_request_opened,TRUE,sa,"","",-9,0.292576264697254,0.101942483946794,0.0927689961615374,0.492383533232972
important_topk,rolling5,github_outcomes,pull_request_opened,TRUE,sa,"","",-8,0.209956908249903,0.0811983109684657,0.0508082187517103,0.369105597748096
important_topk,rolling5,github_outcomes,pull_request_opened,TRUE,sa,"","",-7,0.177616910170837,0.0694968696349617,0.0414030456863122,0.313830774655362
important_topk,rolling5,github_outcomes,pull_request_opened,TRUE,sa,"","",-6,0.0769508720408363,0.0573774843082145,-0.035508997203264,0.189410741284937
important_topk,rolling5,github_outcomes,pull_request_opened,TRUE,sa,"","",-5,-0.0341347801105937,0.0459935934174349,-0.124282223208766,0.0560126629875787
important_topk,rolling5,github_outcomes,pull_request_opened,TRUE,sa,"","",-4,-0.0374831500461994,0.0392162188160478,-0.114346938925653,0.0393806388332543
important_topk,rolling5,github_outcomes,pull_request_opened,TRUE,sa,"","",-3,-0.0661511545712453,0.0339982344590371,-0.132787694110958,0.000485384968467312
important_topk,rolling5,github_outcomes,pull_request_opened,TRUE,sa,"","",-2,0.110976458026043,0.0290947460635953,0.0539507557413957,0.168002160310689
important_topk,rolling5,github_outcomes,pull_request_opened,TRUE,sa,"","",-1,0,0,0,0
important_topk,rolling5,github_outcomes,pull_request_opened,TRUE,sa,"","",0,0.0558181783791629,0.0457217236188502,-0.0337963999137834,0.145432756672109
important_topk,rolling5,github_outcomes,pull_request_opened,TRUE,sa,"","",1,-0.286799447522619,0.0448177791031439,-0.374642294564781,-0.198956600480457
important_topk,rolling5,github_outcomes,pull_request_opened,TRUE,sa,"","",2,-0.253342246393808,0.0685033892146094,-0.387608889254443,-0.119075603533174
important_topk,rolling5,github_outcomes,pull_request_opened,TRUE,sa,"","",3,-0.351625261523424,0.0838444098729712,-0.515960304874447,-0.1872902181724
important_topk,rolling5,github_outcomes,pull_request_opened,TRUE,sa,"","",4,-0.341517650693859,0.147599060898609,-0.630811810055132,-0.0522234913325862
important_topk,rolling5,github_outcomes,pull_request_opened,TRUE,sa,"","",5,-0.373287305533332,0.140727667766761,-0.649113534356183,-0.0974610767104816
important_topk,rolling5,github_outcomes,pull_request_opened,TRUE,sa,"","",6,-0.34392457557236,0.196199728990543,-0.728476044393825,0.0406268932491052
important_topk,rolling5,github_outcomes,pull_request_opened,TRUE,sa,"","",7,-0.452247604186162,0.137757843220297,-0.722252976897945,-0.182242231474379
important_topk,rolling5,github_outcomes,pull_request_opened,TRUE,sa,"","",8,-0.656875223023817,0.132659322493429,-0.916887495110938,-0.396862950936696
important_topk,rolling5,github_outcomes,pull_request_opened,TRUE,sa,"","",9,-0.607737172400407,0.237112100806962,-1.07247688998205,-0.142997454818761
important_topk,rolling5,github_outcomes,pull_request_opened,TRUE,sa,"","",10,-0.57573193093725,0.328665574078694,-1.21991645613149,0.0684525942569901
important_topk,rolling5,github_outcomes,pull_request_opened,TRUE,sa,"","",11,-0.621740692743882,0.255465172366639,-1.12245243058249,-0.12102895490527
important_topk,rolling5,github_outcomes,pull_request_opened,TRUE,sa,"","",12,-0.859459448576819,0.282376095125675,-1.41291659502314,-0.306002302130497
important_topk,rolling5,github_outcomes,pull_request_opened,TRUE,sa,"","",13,-1.50643963747205,0.160649795685513,-1.82131323701565,-1.19156603792844
important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,cs,"","",-17,0.364708266318446,0.313144523701589,-0.544678447570994,1.27409498020789
important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,cs,"","",-16,-0.0534749128027448,0.255434653904693,-0.795269397285681,0.688319571680191
important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,cs,"","",-15,0.00803976070128636,0.188221322789221,-0.538563986961009,0.554643508363582
important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,cs,"","",-14,-0.0411628245605248,0.150468497169449,-0.478130556160404,0.395804907039354
important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,cs,"","",-13,0.0588806535981608,0.127237606693872,-0.310623458007383,0.428384765203705
important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,cs,"","",-12,0.228020122338617,0.17136393754091,-0.269628970155133,0.725669214832368
important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,cs,"","",-11,-0.207895132698407,0.137006331050156,-0.605768088300465,0.18997782290365
important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,cs,"","",-10,0.14424698465961,0.112295584939227,-0.181864779215562,0.470358748534782
important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,cs,"","",-9,-0.0662851041431058,0.123405400289326,-0.424660304573769,0.292090096287558
important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,cs,"","",-8,-0.140486024684672,0.170801409264121,-0.636501508086199,0.355529458716856
important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,cs,"","",-7,0.0181816455076587,0.0759004261994924,-0.20223683203257,0.238600123047888
important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,cs,"","",-6,-0.0369649141705403,0.0755498801280848,-0.256365389108725,0.182435560767644
important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,cs,"","",-5,-0.206446969372211,0.064285922365262,-0.393136370796351,-0.01975756794807
important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,cs,"","",-4,0.0138107753241873,0.0334758538838268,-0.0834047097119377,0.111026260360312
important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,cs,"","",-3,-0.0466745340599854,0.0346500709672406,-0.147300001816728,0.0539509336967574
important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,cs,"","",-2,0.169381568327487,0.0328087819902025,0.0741032920603368,0.264659844594638
important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,cs,"","",-1,-0.11820845623741,0.0365788909645761,-0.224435309764298,-0.0119816027105211
important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,cs,"","",0,0.111795996696076,0.0558860992369687,-0.0504999155442319,0.274091908936384
important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,cs,"","",1,-0.336235749289654,0.0542772462445516,-0.493859475286336,-0.178612023292972
important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,cs,"","",2,-0.321404124153592,0.0837929528559585,-0.564742877595718,-0.0780653707114661
important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,cs,"","",3,-0.391383319474524,0.0936173080497661,-0.663252471533147,-0.119514167415902
important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,cs,"","",4,-0.409754334286946,0.145606188553199,-0.832601688489895,0.0130930199160041
important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,cs,"","",5,-0.378892112400743,0.15028332533166,-0.81532209610364,0.0575378713021549
important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,cs,"","",6,-0.404089076073194,0.211652017660891,-1.01873668527784,0.210558533131447
important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,cs,"","",7,-0.526337915086144,0.155621717191505,-0.978270844756267,-0.0744049854160202
important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,cs,"","",8,-0.651151281325215,0.211298504498168,-1.26477227135234,-0.0375302912980879
important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,cs,"","",9,-0.409315621667595,0.623355537944501,-2.21956999730002,1.40093875396483
important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,cs,"","",10,-0.41047960752916,0.859564135734829,-2.90669507868973,2.08573586363141
important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,cs,"","",11,-0.916399522672665,0.280612418360255,-1.73131144255149,-0.101487602793844
important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,cs,"","",12,-1.10946407941474,0.25811417444144,-1.85904002003464,-0.359888138794851
important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,cs,"","",13,-1.37129753578264,0.283780890960354,-2.19541085203842,-0.547184219526858
important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,sa,"","",-18,-0.0767157311889025,0.266703794409475,-0.599455168231474,0.446023705853669
important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,sa,"","",-17,0.298539320303121,0.245187425299205,-0.182028033283321,0.779106673889564
important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,sa,"","",-16,0.210943958014321,0.233280015557546,-0.24628487247847,0.668172788507112
important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,sa,"","",-15,0.208086309311074,0.19696373753579,-0.177962616259075,0.594135234881223
important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,sa,"","",-14,0.190972882878402,0.177822155128016,-0.15755854117251,0.539504306929315
important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,sa,"","",-13,0.328383773515983,0.161468941191781,0.0119046487800934,0.644862898251873
important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,sa,"","",-12,0.611144549804834,0.173460790786189,0.271161399863904,0.951127699745764
important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,sa,"","",-11,0.379662253479092,0.123954163959343,0.13671209211878,0.622612414839405
important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,sa,"","",-10,0.575451670668328,0.162721326753657,0.256517870231161,0.894385471105496
important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,sa,"","",-9,0.535109165788553,0.163211651572717,0.215214328706029,0.855004002871077
important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,sa,"","",-8,0.315363188969489,0.108067756372785,0.103550386478831,0.527175991460147
important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,sa,"","",-7,0.305645658711052,0.0930539012416375,0.123260012277442,0.488031305144661
important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,sa,"","",-6,0.262792334530766,0.0881475468604974,0.090023142684191,0.435561526377341
important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,sa,"","",-5,0.0389869499192943,0.0666104705768984,-0.0915695724114264,0.169543472250015
important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,sa,"","",-4,0.0301563134301032,0.0540351037454985,-0.0757524899110739,0.13606511677128
important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,sa,"","",-3,-0.0333774220886626,0.044827396118012,-0.121239118479966,0.0544842743026409
important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,sa,"","",-2,0.125920488318525,0.0361899432244046,0.0549881995986917,0.196852777038358
important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,sa,"","",-1,0,0,0,0
important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,sa,"","",0,0.10522166748196,0.0575468314803564,-0.00757012221953837,0.218013457183459
important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,sa,"","",1,-0.348474270966167,0.052864318901614,-0.45208833601333,-0.244860205919003
important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,sa,"","",2,-0.341896323841953,0.0895175688898426,-0.517350758866045,-0.166441888817862
important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,sa,"","",3,-0.421275226839527,0.100765593368453,-0.618775789841695,-0.223774663837359
important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,sa,"","",4,-0.449111562119507,0.143878549019551,-0.731113518197826,-0.167109606041188
important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,sa,"","",5,-0.426220346391424,0.166241190357873,-0.752053079492854,-0.100387613289993
important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,sa,"","",6,-0.459655821137019,0.19397663787897,-0.8398500313798,-0.0794616108942381
important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,sa,"","",7,-0.588460531469509,0.158565918241882,-0.899249731223598,-0.27767133171542
important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,sa,"","",8,-0.724517938787536,0.208173920968981,-1.13253882388674,-0.316497053688333
important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,sa,"","",9,-0.493019794434128,0.460021272263636,-1.39466148807085,0.408621899202599
important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,sa,"","",10,-0.500678651009919,0.61013024881016,-1.69653393867783,0.695176636657996
important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,sa,"","",11,-1.00558723012358,0.269445439635209,-1.53370029180859,-0.477474168438571
important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,sa,"","",12,-1.20510546812923,0.265344563406566,-1.7251808124061,-0.685030123852359
important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,sa,"","",13,-1.48517969305281,0.284793075818515,-2.0433741216571,-0.926985264448519
important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,"","",-17,0,0,0,0
important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,"","",-16,0,0,0,0
important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,"","",-15,0,0,0,0
important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,"","",-14,0,0,0,0
important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,"","",-13,-0.0376403917154712,0.126733870473945,-0.406376723045431,0.331095939614489
important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,"","",-12,0.000589375609978335,0.116268053631918,-0.337696320130076,0.338875071350033
important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,"","",-11,0.187937410016089,0.165282620290849,-0.292957766709221,0.668832586741399
important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,"","",-10,0.193972914323186,0.225000940881935,-0.460674664704636,0.848620493351008
important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,"","",-9,0.0596557059141221,0.162664500912904,-0.413621967054719,0.532933378882963
important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,"","",-8,-0.0547328669193538,0.126232570253448,-0.422010648900905,0.312544915062197
important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,"","",-7,-0.10886489518348,0.091847651172617,-0.376098633157476,0.158368842790517
important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,"","",-6,-0.108595518226497,0.243333934922498,-0.816583541600658,0.599392505147664
important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,"","",-5,-0.310552858254191,0.0711241033033557,-0.517490757516127,-0.103614958992255
important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,"","",-4,-0.0484394327421151,0.039908170987006,-0.164553558388287,0.0676746929040568
important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,"","",-3,0.017544825081092,0.0382147450255885,-0.0936422224757195,0.128731872637904
important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,"","",-2,0.180336336765377,0.0404000121658136,0.0627911831612303,0.297881490369523
important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,"","",-1,0.0895571172539787,0.041930159169622,-0.0324400489847525,0.21155428349271
important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,"","",0,0.168317614820905,0.0659306341210018,-0.0235097163978175,0.360144946039627
important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,"","",1,-0.341075951388457,0.0507680948098161,-0.488787379744398,-0.193364523032517
important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,"","",2,-0.329836317918543,0.0947017747713376,-0.605374221629914,-0.0542984142071725
important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,"","",3,-0.418769386247772,0.0752470975076165,-0.637703271675745,-0.199835500819799
important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,"","",4,-0.517531722880479,0.0878077207128127,-0.773011151363212,-0.262052294397745
important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,"","",5,-0.0841953591128304,0.600265090488957,-1.83068622587642,1.66229550765076
important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,"","",6,-0.385247280305366,0.302388062950564,-1.26505521604806,0.494560655437331
important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,"","",7,-0.472325324047224,0.131215418678249,-0.854100866105567,-0.0905497819888804
important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,"","",8,-0.678884187201118,0.160131513127411,-1.14479204955948,-0.212976324842761
important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,"","",9,-0.704534926991009,0.20216535372511,-1.2927416200861,-0.116328233895919
important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,"","",10,-1.08265830275199,0.25651267442936,-1.82899029872906,-0.336326306774922
important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,"","",11,-1.36725163227421,0.288358056052337,-2.20623880516291,-0.52826445938551
important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,"","",12,-2.12196511189049,0.285155638557147,-2.95163474658559,-1.29229547719539
important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,"","",13,-2.92029652243975,0.308043824158007,-3.81656007995673,-2.02403296492276
important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,"","",-18,0.909124067588538,0.363468898627791,0.196725026278067,1.62152310889901
important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,"","",-17,0.736960456446273,0.256130713908453,0.234944257185705,1.23897665570684
important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,"","",-16,0.653627816054031,0.213869065802513,0.234444447081105,1.07281118502696
important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,"","",-15,0.547809175377547,0.184127605828234,0.186919067954208,0.908699282800886
important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,"","",-14,0.466846208971491,0.165103890207238,0.143242584165305,0.790449833777676
important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,"","",-13,0.363934158352065,0.197199104158361,-0.0225760857983227,0.750444402502453
important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,"","",-12,0.354208522338408,0.158853023655403,0.042856595973819,0.665560448702997
important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,"","",-11,0.423622172205563,0.165635230302403,0.0989771208128536,0.748267223598273
important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,"","",-10,0.646383903962984,0.314594596449674,0.0297784949216221,1.26298931300435
important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,"","",-9,0.626986073150194,0.305460341869871,0.0282838030852471,1.22568834321514
important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,"","",-8,0.560612312843421,0.256886859073698,0.0571140690589733,1.06411055662787
important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,"","",-7,0.36896473692313,0.23040979217237,-0.082638455734714,0.820567929580975
important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,"","",-6,0.189926328150004,0.0890638604008317,0.0153611617643738,0.364491494535634
important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,"","",-5,-0.182154472905207,0.0518643084530079,-0.283808517473102,-0.0805004283373111
important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,"","",-4,-0.241635018176964,0.0463445203845711,-0.332470278130723,-0.150799758223205
important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,"","",-3,-0.240998335987278,0.044634228698731,-0.328481424236791,-0.153515247737765
important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,"","",-2,-0.0822019347498233,0.0431999508548451,-0.16687383842532,0.00246996892567312
important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,"","",-1,0,0,0,0
important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,"","",0,0.16274228054661,0.0690900624896949,0.0273257580668076,0.298158803026412
important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,"","",1,-0.350530432975199,0.0509712471243403,-0.450434077338906,-0.250626788611492
important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,"","",2,-0.343142705347693,0.0906896446616117,-0.520894408884452,-0.165391001810934
important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,"","",3,-0.43539789950106,0.0711453822832378,-0.574842848776207,-0.295952950225914
important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,"","",4,-0.537207348806575,0.0858259164589272,-0.705426145066072,-0.368988552547077
important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,"","",5,-0.106464119249253,0.418621952113981,-0.926963145392657,0.714034906894151
important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,"","",6,-0.41348120958674,0.22899218657422,-0.862305895272212,0.0353434760987322
important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,"","",7,-0.505758751808709,0.123118045312873,-0.747070120621941,-0.264447382995477
important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,"","",8,-0.724333584033032,0.152884936988295,-1.02398806053009,-0.424679107535974
important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,"","",9,-0.767466854218815,0.192589381713503,-1.14494204237728,-0.389991666060348
important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,"","",10,-1.16431698173309,0.228489748241386,-1.61215688828621,-0.716477075179972
important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,"","",11,-1.46352341502859,0.260074473778288,-1.97326938363404,-0.953777446423149
important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,"","",12,-2.23539599856186,0.252182568703553,-2.72967383322082,-1.7411181639029
important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,"","",13,-3.06638172054626,0.324523736098089,-3.70244824329852,-2.43031519779401
important_topk,rolling5,downstream_outcomes,major_minor_release_count,TRUE,cs,"","",-17,0,0,0,0
