repo_name,time_period,prs_opened,commits,commit_additions,commit_deletions,commit_changes_total,commit_files_changed_count,pr_commits,pr_commit_additions,pr_commit_deletions,pr_commit_changes_total,pr_commit_files_changed_count,push_commits,push_commit_additions,push_commit_deletions,push_commit_changes_total,push_commit_files_changed_count,commits_lt100,commit_additions_lt100,commit_deletions_lt100,commit_changes_total_lt100,commit_files_changed_count_lt100,push_commits_lt100,push_commit_additions_lt100,push_commit_deletions_lt100,push_commit_changes_total_lt100,push_commit_files_changed_count_lt100,pr_commits_lt100,pr_commit_additions_lt100,pr_commit_deletions_lt100,pr_commit_changes_total_lt100,pr_commit_files_changed_count_lt100,comments,issue_comments,pr_comments,own_issue_comments,helping_issue_comments,own_pr_comments,helping_pr_comments,linked_pr_issue_comments,issues_opened,issues_opened_with_linked_pr,pr_reviews,pr_review_comments,prs_merged,issues_closed,first_period,final_period,closed_issue,closed_in_30_days,closed_in_60_days,closed_in_90_days,closed_in_180_days,closed_in_360_days,prs_closed_unmerged,p_prs_closed_unmerged,p_prs_merged,p_review_state_commented,p_review_state_approved,p_review_state_changes_requested,p_prs_merged_30d,p_prs_merged_60d,p_prs_merged_90d,p_prs_merged_180d,p_prs_merged_360d,prs_closed,p_prs_closed,mean_pr_reviews,time_index,departed_actor_id,last_pre_period,treatment_period,abandoned_date,treated_project,treatment,treatment_group,total_important,total_nodes,mean_cluster_overlap,avg_clusters_per_node,pct_nodes_one_cluster,HHI_normalized_degree,HHI_individual_coverage,HHI_individual_coverage_cluster,normalized_degree,imp_to_other_avg_edge_weight,important,imp_to_other_perc_10,imp_to_other_perc_25,imp_to_other_perc_50,imp_to_other_perc_75,imp_to_other_perc_90,imp_to_imp_avg_edge_weight,imp_to_imp_perc_10,imp_to_imp_perc_25,imp_to_imp_perc_50,imp_to_imp_perc_75,imp_to_imp_perc_90,individual_node_coverage,individual_coverage_cluster,overall_overlap,weighted_overall_overlap,prop_important,total_downloads,total_downloads_one_project,total_downloads_period,total_downloads_one_project_period
aws/chalice,2017-07-01,53,176,16285,3900,20185,536,74,11482,2245,13727,273,102,4803,1655,6458,263,176,16285,3900,20185,536,102,4803,1655,6458,263,74,11482,2245,13727,273,524,358,166,110,248,43,123,232,266,178,0,137,60,74,2017-07-01T00:00:00Z,2023-07-01,0.723214285714286,0.5625,0.598214285714286,0.625,0.633928571428571,0.678571428571429,20,0.232558139534884,0.697674418604651,0,0,0,0.674418604651163,0.686046511627907,0.686046511627907,0.697674418604651,0.697674418604651,80,0.930232558139535,,6,1935727,2018-07-01,2019-01-01,,1,0,9,6,120,48.8721804511278,1.39,74,0.181976004012191,0.186170488069976,0.186170488069976,0.226890756302521,1.82608695652174,TRUE,1,1,1,2,2.8,5.5,2.5,4.75,6,6.75,8.1,20,24,34.7826086956522,40.4761904761905,0.05,,,,
aws/chalice,2018-01-01,45,178,35463,17654,53117,718,116,12730,7790,20520,408,62,22733,9864,32597,310,132,29885,15930,45815,538,62,22733,9864,32597,310,70,7152,6066,13218,228,578,411,167,89,322,57,110,279,335,207,0,132,55,93,2017-07-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,7,1935727,2018-07-01,2019-01-01,,1,0,9,7,152,49.0196078431373,1.41592920353982,75.2212389380531,0.184177374653565,0.19546875,0.19546875,0.105960264900662,1.33333333333333,TRUE,1,1,1,1.25,2,2.5,1,1,1.5,3,4.8,8.55263157894737,11.5044247787611,50,62.5,0.0460526315789474,,,,
aws/chalice,2018-07-01,27,78,7924,3088,11012,321,35,2119,974,3093,97,43,5805,2114,7919,224,78,7924,3088,11012,321,43,5805,2114,7919,224,35,2119,974,3093,97,419,299,120,81,218,15,105,170,237,126,0,65,32,55,2017-07-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,8,1935727,2018-07-01,2019-01-01,,1,0,9,5,118,45.5445544554455,1.325,75,0.246380905303298,0.255784976860093,0.255784976860093,0.0512820512820513,2,FALSE,1.2,1.5,2,2.5,2.8,3.75,1.3,1.75,4,6,6,,,,,0.0423728813559322,,,,
aws/chalice,2019-01-01,37,120,10804,1190,11994,297,74,3806,448,4254,151,46,6998,742,7740,146,120,10804,1190,11994,297,46,6998,742,7740,146,74,3806,448,4254,151,456,326,130,72,254,32,98,193,250,146,0,60,41,51,2017-07-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,9,1935727,2018-07-01,2019-01-01,,1,1,9,4,119,61.1650485436893,1.52857142857143,62.8571428571429,0.254291115311909,0.25495676478295,0.254956764782951,0.076271186440678,1.44444444444444,FALSE,1,1,1,2,2.2,0,0,0,0,0,0,,,,,0.0336134453781513,194807,194807,12574058189,12144150087
aws/chalice,2019-07-01,37,101,10002,3450,13452,333,58,7248,2842,10090,239,43,2754,608,3362,94,101,10002,3450,13452,333,43,2754,608,3362,94,58,7248,2842,10090,239,493,329,164,105,224,50,114,215,257,163,0,142,39,62,2017-07-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,10,1935727,2018-07-01,2019-01-01,,1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,251148,251148,17417408741,16836557216
aws/chalice,2020-01-01,27,106,16190,5708,21898,329,39,5272,1668,6940,137,67,10918,4040,14958,192,106,16190,5708,21898,329,67,10918,4040,14958,192,39,5272,1668,6940,137,459,329,130,73,256,49,81,209,246,134,0,24,29,74,2017-07-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,11,1935727,2018-07-01,2019-01-01,,1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,364627,364627,22357107133,21565249938
aws/chalice,2020-07-01,37,154,73732,50731,124463,1218,51,7243,1185,8428,199,103,66489,49546,116035,1019,152,35090,12099,47189,736,101,27847,10914,38761,537,51,7243,1185,8428,199,403,352,51,92,260,13,38,185,271,139,34,16,53,91,2017-07-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,12,1935727,2018-07-01,2019-01-01,,1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,517192,517192,30584657165,29729975178
aws/chalice,2021-01-01,16,79,3072,551,3623,248,23,2191,222,2413,104,56,881,329,1210,144,79,3072,551,3623,248,56,881,329,1210,144,23,2191,222,2413,104,257,225,32,51,174,16,16,84,181,62,31,6,38,32,2017-07-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,13,1935727,2018-07-01,2019-01-01,,1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,758962,758962,41287849980,40133044925
aws/chalice,2021-07-01,13,70,987,362,1349,146,18,425,163,588,47,52,562,199,761,99,70,987,362,1349,146,52,562,199,761,99,18,425,163,588,47,201,158,43,21,137,15,28,70,141,48,18,1,23,25,2017-07-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,14,1935727,2018-07-01,2019-01-01,,1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1080795,1080795,55083339709,53314796393
aws/chalice,2022-01-01,10,43,5710,1327,7037,63,17,4920,221,5141,24,26,790,1106,1896,39,43,5710,1327,7037,63,26,790,1106,1896,39,17,4920,221,5141,24,160,126,34,21,105,16,18,40,111,37,19,7,16,16,2017-07-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,15,1935727,2018-07-01,2019-01-01,,1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1265504,1265504,65259184370,63320115084
