repo_name,time_period,prs_opened,commits,commit_additions,commit_deletions,commit_changes_total,commit_files_changed_count,pr_commits,pr_commit_additions,pr_commit_deletions,pr_commit_changes_total,pr_commit_files_changed_count,push_commits,push_commit_additions,push_commit_deletions,push_commit_changes_total,push_commit_files_changed_count,commits_lt100,commit_additions_lt100,commit_deletions_lt100,commit_changes_total_lt100,commit_files_changed_count_lt100,push_commits_lt100,push_commit_additions_lt100,push_commit_deletions_lt100,push_commit_changes_total_lt100,push_commit_files_changed_count_lt100,pr_commits_lt100,pr_commit_additions_lt100,pr_commit_deletions_lt100,pr_commit_changes_total_lt100,pr_commit_files_changed_count_lt100,comments,issue_comments,pr_comments,own_issue_comments,helping_issue_comments,own_pr_comments,helping_pr_comments,linked_pr_issue_comments,issues_opened,issues_opened_with_linked_pr,pr_reviews,pr_review_comments,prs_merged,issues_closed,first_period,final_period,closed_issue,closed_in_30_days,closed_in_60_days,closed_in_90_days,closed_in_180_days,closed_in_360_days,prs_closed_unmerged,p_prs_closed_unmerged,p_prs_merged,p_review_state_commented,p_review_state_approved,p_review_state_changes_requested,p_prs_merged_30d,p_prs_merged_60d,p_prs_merged_90d,p_prs_merged_180d,p_prs_merged_360d,prs_closed,p_prs_closed,mean_pr_reviews,time_index,departed_actor_id,last_pre_period,treatment_period,abandoned_date,treated_project,treatment,treatment_group,total_important,total_nodes,mean_cluster_overlap,avg_clusters_per_node,pct_nodes_one_cluster,HHI_normalized_degree,HHI_individual_coverage,HHI_individual_coverage_cluster,normalized_degree,imp_to_other_avg_edge_weight,important,imp_to_other_perc_10,imp_to_other_perc_25,imp_to_other_perc_50,imp_to_other_perc_75,imp_to_other_perc_90,imp_to_imp_avg_edge_weight,imp_to_imp_perc_10,imp_to_imp_perc_25,imp_to_imp_perc_50,imp_to_imp_perc_75,imp_to_imp_perc_90,individual_node_coverage,individual_coverage_cluster,overall_overlap,weighted_overall_overlap,prop_important,total_downloads,total_downloads_one_project,total_downloads_period,total_downloads_one_project_period
RedHatQE/widgetastic.patternfly,2017-01-01,7,19,2099,29,2128,33,10,226,23,249,13,9,1873,6,1879,20,19,2099,29,2128,33,9,1873,6,1879,20,10,226,23,249,13,47,0,47,0,0,3,44,26,0,3,0,8,7,0,2017-01-01T00:00:00Z,2023-01-01,,,,,,,,,,,,,,,,,,,,,5,2163040,2018-01-01,2018-07-01,2022-07-01,1,0,8,1,7,0,1,100,,,,0.666666666666667,2.66666666666667,FALSE,2,2,2,3,3.6,20,20,20,20,20,20,,,,,0.142857142857143,,,,
RedHatQE/widgetastic.patternfly,2017-07-01,17,44,599,194,793,28,19,356,122,478,20,25,243,72,315,8,44,599,194,793,28,25,243,72,315,8,19,356,122,478,20,84,0,84,0,0,4,80,34,0,14,0,24,22,0,2017-01-01T00:00:00Z,2023-01-01,,,,,,,,,,,,,,,,,,,,,6,2163040,2018-01-01,2018-07-01,2022-07-01,1,0,8,2,15,70,1.46666666666667,53.3333333333333,0.504132231404959,0.504132231404959,0.504132231404959,0.714285714285714,1.77777777777778,TRUE,1,1,2,2,3,39,39,39,39,39,39,66.6666666666667,66.6666666666667,77.7777777777778,81.25,0.133333333333333,,,,
RedHatQE/widgetastic.patternfly,2018-01-01,10,24,554,66,620,33,11,175,32,207,14,13,379,34,413,19,24,554,66,620,33,13,379,34,413,19,11,175,32,207,14,49,14,35,5,9,5,30,30,9,17,0,67,12,4,2017-01-01T00:00:00Z,2023-01-01,,,,,,,,,,,,,,,,,,,,,7,2163040,2018-01-01,2018-07-01,2022-07-01,1,0,8,1,14,0,1,100,,,,0.384615384615385,3,FALSE,1.6,2.5,3.5,4,4,10,10,10,10,10,10,,,,,0.0714285714285714,,,,
RedHatQE/widgetastic.patternfly,2018-07-01,14,31,1236,293,1529,46,18,867,244,1111,34,13,369,49,418,12,31,1236,293,1529,46,13,369,49,418,12,18,867,244,1111,34,32,2,30,0,2,7,23,12,2,8,0,18,13,0,2017-01-01T00:00:00Z,2023-01-01,0.2,0,0,0.2,0.2,0.2,0,0,1,0,0,0,0.769230769230769,0.923076923076923,1,1,1,13,1,,8,2163040,2018-01-01,2018-07-01,2022-07-01,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RedHatQE/widgetastic.patternfly,2019-01-01,14,33,1612,167,1779,47,18,1243,89,1332,32,15,369,78,447,15,33,1612,167,1779,47,15,369,78,447,15,18,1243,89,1332,32,39,4,35,2,2,4,31,18,4,11,0,78,16,3,2017-01-01T00:00:00Z,2023-01-01,,,,,,,,,,,,,,,,,,,,,9,2163040,2018-01-01,2018-07-01,2022-07-01,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,55938,55938,12574058189,12144150087
RedHatQE/widgetastic.patternfly,2019-07-01,18,39,366,161,527,51,21,332,137,469,41,18,34,24,58,10,39,366,161,527,51,18,34,24,58,10,21,332,137,469,41,31,1,30,0,1,4,26,20,1,15,0,34,19,0,2017-01-01T00:00:00Z,2023-01-01,,,,,,,1,0.05,0.95,0,0,0,0.85,0.85,0.95,0.95,0.95,20,1,,10,2163040,2018-01-01,2018-07-01,2022-07-01,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,44360,44360,17417408741,16836557216
RedHatQE/widgetastic.patternfly,2020-01-01,2,7,254,208,462,8,2,220,197,417,4,5,34,11,45,4,7,254,208,462,8,5,34,11,45,4,2,220,197,417,4,13,0,13,0,0,2,11,13,0,9,0,29,5,0,2017-01-01T00:00:00Z,2023-01-01,,,,,,,,,,,,,,,,,,,,,11,2163040,2018-01-01,2018-07-01,2022-07-01,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,77866,77866,22357107133,21565249938
RedHatQE/widgetastic.patternfly,2020-07-01,1,2,36,2,38,2,1,36,2,38,2,1,0,0,0,0,2,36,2,38,2,1,0,0,0,0,1,36,2,38,2,6,0,6,0,0,5,1,2,0,2,5,1,1,0,2017-01-01T00:00:00Z,2023-01-01,,,,,,,,,,,,,,,,,,,,,12,2163040,2018-01-01,2018-07-01,2022-07-01,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,45707,45707,30584657165,29729975178
RedHatQE/widgetastic.patternfly,2021-01-01,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,3,0,0,2,1,3,0,2,3,1,2,0,2017-01-01T00:00:00Z,2023-01-01,,,,,,,0,0,1,0.5,1,0,1,1,1,1,1,2,1,1.5,13,2163040,2018-01-01,2018-07-01,2022-07-01,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,24551,24551,41287849980,40133044925
RedHatQE/widgetastic.patternfly,2021-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-01-01T00:00:00Z,2023-01-01,,,,,,,,,,,,,,,,,,,,,14,2163040,2018-01-01,2018-07-01,2022-07-01,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,18466,18466,55083339709,53314796393
