event_time,estimate,sd,ci_low,ci_high,dataset,rolling,category,outcome,normalize,method,covar,split_value
-17,-0.7795994932527045,0.3850393739246456,-1.53427666614501,-0.024922320360399097,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
-16,-0.8003242356052187,0.3898360887736489,-1.5644029696015704,-0.03624550160886686,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
-15,-0.6207883731037448,0.3469707829880884,-1.3008511077603981,0.05927436155290855,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
-14,-0.4423785952141284,0.4236312140948748,-1.2726957748400831,0.3879385844118262,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
-13,-0.057897367871980215,0.33639799968863704,-0.7172374472617088,0.6014427115177484,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
-12,0.8028415285024357,0.6454143285338206,-0.46217055542385266,2.067853612428724,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
-11,0.5788936140065275,0.27991301771130417,0.030264099292371394,1.1275231287206835,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
-10,0.6858707454053669,0.3357242216208396,0.02785127102852125,1.3438902197822125,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
-9,0.47763965576562695,0.28064247858913194,-0.07241960226907163,1.0276989138003256,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
-8,0.8349785334848738,0.36983078255302126,0.11011019968095215,1.5598468672887955,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
-7,0.862423639602486,0.28812406679441593,0.29770046868543076,1.4271468105195413,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
-6,0.6036187837039996,0.21776413256311966,0.17680108388028504,1.0304364835277142,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
-5,0.3918420879918313,0.15516284041848735,0.0877229207715961,0.6959612552120664,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
-4,0.4223896284670107,0.14127980622454195,0.14548120826690852,0.699298048667113,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
-3,0.2168012201311367,0.11959054251391658,-0.01759624319613981,0.4511986834584132,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
-2,0.21020995873823914,0.09830881922408073,0.0175246730590409,0.4028952444174374,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
-1,0,0,0,0,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
0,-0.4949151721562839,0.12480086124369925,-0.7395248601939344,-0.25030548411863335,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
1,-1.0368055092513357,0.1482972562655505,-1.3274681315318146,-0.7461428869708568,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
2,-0.9749048052025897,0.17373360304497346,-1.3154226671707376,-0.6343869432344418,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
3,-1.0272140848085736,0.19585153990989812,-1.411083103031974,-0.6433450665851732,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
4,-1.4497828621992024,0.21880607403733562,-1.8786427673123802,-1.0209229570860245,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
5,-1.5170363381320668,0.21340498295351026,-1.9353101047209469,-1.0987625715431868,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
6,-1.531574257805484,0.24899977476138763,-2.0196138163378037,-1.0435346992731644,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
7,-1.5029261768053646,0.2815838463826825,-2.0548305157154223,-0.9510218378953068,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
8,-1.0262140062550889,0.6598228409504272,-2.319466774517926,0.26703876200774834,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
9,-1.8697642146048308,0.3886933107481039,-2.6316031036711145,-1.107925325538547,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
10,-1.0653533670342712,0.5880854119416977,-2.2180007744399988,0.08729404037145638,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
11,-1.6021265762219712,0.3321415836813252,-2.2531240802373684,-0.9511290722065738,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
12,-1.342836723527778,0.5068320910998776,-2.336227622083538,-0.34944582497201804,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
13,-2.3438441332705495,0.7242262450313489,-3.7633275735319933,-0.9243606930091057,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
-18,-0.07190955808008866,0.4788234834500838,-1.0104035856422529,0.8665844694820756,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
-17,-0.13495260297873019,0.4708768534394519,-1.057871235720056,0.7879660297625954,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
-16,-0.36708380195278134,0.3755982746369264,-1.103256420241157,0.3690888163355944,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
-15,0.328411177057363,0.49224628192893816,-0.6363915355233558,1.2932138896380818,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
-14,0.10592711353608969,0.41540313422244907,-0.7082630295399104,0.9201172566120899,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
-13,0.572123427386448,0.4500898231167719,-0.310052625922425,1.454299480695321,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
-12,0.6029827807043749,0.44860559591611543,-0.2762841872912113,1.482249748699961,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
-11,0.5579331514144494,0.3645300705224526,-0.15654578680955766,1.2724120896384565,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
-10,0.13522965190879133,0.2657359474123318,-0.385612805019379,0.6560721088369617,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
-9,0.28090717295737927,0.27112437482807017,-0.2504966017056382,0.8123109476203967,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
-8,-0.23427692328126049,0.41833339162047656,-1.0542103708573944,0.5856565242948736,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
-7,0.4844291311196425,0.3537738165106161,-0.20896754924116512,1.17782581148045,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
-6,0.18335988014333154,0.2587630887404165,-0.3238157737878848,0.6905355340745478,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
-5,0.27801242275600146,0.15593571773373732,-0.027621584002123667,0.5836464295141266,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
-4,0.38510091887952247,0.13967133916570001,0.11134509411475046,0.6588567436442945,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
-3,0.1722003337786629,0.11385858448232208,-0.05096249180668838,0.39536315936401417,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
-2,0.23646791618784085,0.10801343859794281,0.024761576535872964,0.44817425583980874,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
-1,0,0,0,0,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
0,0.09851555796507894,0.193483406011315,-0.2807119178170985,0.47774303374725635,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
1,-0.6994782126657082,0.1396073584195789,-0.9731086351680829,-0.4258477901633336,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
2,-0.7334738584721756,0.19923761487493796,-1.123979583627054,-0.3429681333172972,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
3,-0.5437317649198414,0.23692903400475404,-1.0081126715691593,-0.07935085827052352,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
4,-0.5499339362086294,0.28654220215858445,-1.111556652439455,0.011688780022196088,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
5,-0.5346886747201484,0.41472637464876866,-1.3475523690317348,0.2781750195914382,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
6,-0.14864182236538043,0.5746449884724021,-1.2749459997712886,0.9776623550405277,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
7,0.37842729372642175,1.033265087313091,-1.6467722774072366,2.40362686486008,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
8,-0.12809798597066682,0.8180345667872568,-1.7314457368736902,1.4752497649323566,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
9,-0.3163348690662033,1.269470302629263,-2.804496662219559,2.1718269240871524,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
10,0.9730253392541014,2.6707017460365723,-4.26155008297758,6.207600761485782,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
11,2.3412315945351345,3.938281884031855,-5.377800898167301,10.06026408723757,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
12,-2.179316463789146,0.48513226997493253,-3.1301757129400136,-1.228457214638278,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
-18,0.18950719629842577,0.34917814709678024,-0.49488197201126355,0.873896364608115,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
-17,0.5207055782056077,0.22809219108033021,0.07364488368816047,0.9677662727230549,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
-16,0.2319516966631443,0.42052896487028013,-0.5922850744826047,1.0561884678088933,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
-15,0.15768815285560953,0.33242884873013423,-0.4938723906554535,0.8092486963666726,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
-14,0.08976221379296612,0.3354781520955737,-0.5677749643143583,0.7472993919002905,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
-13,-0.06328515700747706,0.24163778781774414,-0.5368952211302556,0.41032490711530145,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
-12,0.7168845389169842,0.3835284177664713,-0.0348311599052995,1.468600237739268,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
-11,0.42594365211823226,0.283819756947748,-0.13034307149935387,0.9822303757358184,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
-10,-0.031995806068840615,0.22761155780812237,-0.4781144593727604,0.4141228472350792,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
-9,0.5022206583280124,0.4667331459745666,-0.41257630778213805,1.417017624438163,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
-8,0.362076523774,0.27001259705009056,-0.16714816644417752,0.8913012139921775,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
-7,0.5358320142698731,0.32137654876782945,-0.09406602131507258,1.1657300498548189,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
-6,0.4428381121682312,0.23842520171579815,-0.024475283194733133,0.9101515075311956,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
-5,0.07149805369911869,0.12971856364491258,-0.18275033104490998,0.3257464384431473,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
-4,-0.038842546041948645,0.12024546575509104,-0.2745236589219271,0.1968385668380298,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
-3,0.008076074368456192,0.11060010492232236,-0.20870013127929563,0.22485228001620802,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
-2,0.08770560162246334,0.09650107251417869,-0.10143650050532689,0.2768477037502536,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
-1,0,0,0,0,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
0,-0.06268355694368158,0.12968324950306245,-0.316862725969684,0.19149561208232083,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
1,-0.5694215006116174,0.10281894711071518,-0.7709466369486192,-0.3678963642746157,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
2,-0.3389095355625743,0.14735041341767424,-0.6277163458612158,-0.05010272526393278,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
3,-0.4292104653113701,0.17147080642521648,-0.7652932459047943,-0.0931276847179458,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
4,-0.6230342908755077,0.17573496264618263,-0.9674748176620256,-0.2785937640889897,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
5,-0.6554268084999598,0.20499316659774838,-1.0572134150315466,-0.253640201968373,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
6,-0.6462967034628075,0.1979680095610026,-1.0343140022023727,-0.25827940472324246,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
7,-0.1055486808464632,0.5713757418802179,-1.2254451349316902,1.0143477732387638,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
8,-0.15799191266541657,0.6177566347885497,-1.3687949168509739,1.0528110915201407,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
9,0.297697879889268,0.921615459362011,-1.5086684204602734,2.1040641802388094,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
10,-0.8250706447120695,0.22572047477966015,-1.2674827752802034,-0.3826585141439356,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
11,-0.9099447923271315,0.2357274813814229,-1.3719706558347204,-0.44791892881954265,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
12,-0.9616112371584262,0.32007021722777756,-1.5889488629248703,-0.3342736113919822,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
13,-1.2937569904428776,0.1940195500608365,-1.6740353085621171,-0.9134786723236381,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
-18,0.5679397415975465,0.2930555651525263,-0.006449166101405113,1.142328649296498,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,low
-17,0.48553609427354744,0.25986712569904186,-0.023803472096574574,0.9948756606436695,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,low
-16,-0.8838703692808889,0.24192216447900325,-1.3580378116597354,-0.4097029269020426,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,low
-15,-0.6379165524020961,0.7392832463600258,-2.0869117152677465,0.8110786104635545,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,low
-14,-0.5336394141742038,0.6708736293398686,-1.8485517276803463,0.7812728993319387,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,low
-13,0.10397561875274525,0.5717871391795023,-1.0167271740390793,1.2246784115445697,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,low
-12,-0.45467727573592354,0.4911228809925517,-1.4172781224813247,0.5079235710094777,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,low
-11,0.2001767909558099,0.31932673552476615,-0.42570361067273177,0.8260571925843515,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,low
-10,0.27326128578359843,0.25308749880942494,-0.22279021188287446,0.7693127834500713,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,low
-9,0.36528570297989854,0.25836770824111366,-0.14111500517268422,0.8716864111324814,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,low
-8,0.10003742947542783,0.23610533432740363,-0.3627290258062833,0.5628038847571389,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,low
-7,0.09908501056834967,0.26994627676358507,-0.43000969188827703,0.6281797130249764,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,low
-6,0.2847237118237585,0.18940939155315897,-0.08651869562043307,0.65596611926795,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,low
-5,0.31847757285110767,0.14125382319036434,0.04162007939799356,0.5953350663042218,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,low
-4,0.11888476191595967,0.12405164665219573,-0.12425646552234396,0.36202598935426333,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,low
-3,0.08499958150544447,0.10958696142514222,-0.1297908628878343,0.2997900258987232,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,low
