File: drive/output/derived/org_outcomes_practices/repo_collaboration/important_degree_top3/rolling5/pywbem___nocasedict.parquet

MD5 hash: b98883d1f0a2b57cdb830e5af415ecd3

Keys: time_period 

                                                     type  count                 mean                  min                  25%                  50%                  75%                  max std
time_period                                datetime64[ns]      1  2020-07-01 00:00:00  2020-07-01 00:00:00  2020-07-01 00:00:00  2020-07-01 00:00:00  2020-07-01 00:00:00  2020-07-01 00:00:00    
avg_members_per_problem                           float64      1               2.1875               2.1875               2.1875               2.1875               2.1875               2.1875    
pct_members_multiple                              float64      1               0.9375               0.9375               0.9375               0.9375               0.9375               0.9375    
proj_hhi_discussion_comment                       float64      1             0.368084             0.368084             0.368084             0.368084             0.368084             0.368084    
proj_hhi_pull_request_closed                      float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_hhi_pull_request_comment                     float64      1             0.653889             0.653889             0.653889             0.653889             0.653889             0.653889    
proj_hhi_pull_request_merged                      float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_hhi_pull_request_opened                      float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_hhi_pull_request_review                      float64      1             0.722222             0.722222             0.722222             0.722222             0.722222             0.722222    
proj_hhi_pull_request_review_comment              float64      1              0.50676              0.50676              0.50676              0.50676              0.50676              0.50676    
proj_prob_hhi_discussion_comment                  float64      1             0.629773             0.629773             0.629773             0.629773             0.629773             0.629773    
proj_prob_hhi_pull_request_comment                float64      1             0.834444             0.834444             0.834444             0.834444             0.834444             0.834444    
proj_prob_hhi_pull_request_review                 float64      1             0.777778             0.777778             0.777778             0.777778             0.777778             0.777778    
proj_prob_hhi_pull_request_review_comment         float64      1             0.517165             0.517165             0.517165             0.517165             0.517165             0.517165    
num_active_members                                  Int64      1                  3.0                  3.0                  3.0                  3.0                  3.0                  3.0    

