File: drive/output/derived/org_outcomes_practices/repo_collaboration/important_degree_top3/rolling5/goinnn___django-tables2-reports.parquet

MD5 hash: 7fe8b3855107e674c6c9157945321e63

Keys: time_period 

                                              type  count                 mean                  min                  25%                  50%                  75%                  max std
time_period                         datetime64[ns]      1  2017-01-01 00:00:00  2017-01-01 00:00:00  2017-01-01 00:00:00  2017-01-01 00:00:00  2017-01-01 00:00:00  2017-01-01 00:00:00    
avg_members_per_problem                    float64      1             1.285714             1.285714             1.285714             1.285714             1.285714             1.285714    
pct_members_multiple                       float64      1             0.285714             0.285714             0.285714             0.285714             0.285714             0.285714    
proj_hhi_discussion_comment                float64      1             0.802469             0.802469             0.802469             0.802469             0.802469             0.802469    
proj_hhi_pull_request_closed               float64      1             0.722222             0.722222             0.722222             0.722222             0.722222             0.722222    
proj_hhi_pull_request_comment              float64      1             0.802469             0.802469             0.802469             0.802469             0.802469             0.802469    
proj_hhi_pull_request_merged               float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_hhi_pull_request_opened               float64      1             0.555556             0.555556             0.555556             0.555556             0.555556             0.555556    
proj_prob_hhi_discussion_comment           float64      1             0.851852             0.851852             0.851852             0.851852             0.851852             0.851852    
proj_prob_hhi_pull_request_comment         float64      1             0.851852             0.851852             0.851852             0.851852             0.851852             0.851852    
num_active_members                           Int64      1                  3.0                  3.0                  3.0                  3.0                  3.0                  3.0    

