File: drive/output/derived/org_outcomes_practices/repo_collaboration/important_degree_top3/rolling5/netfoundry___python-netfoundry.parquet

MD5 hash: 7bdd3aea76f581f502d74c477a0876b6

Keys: time_period 

                                                     type  count                 mean                  min                  25%                  50%                  75%                  max std
time_period                                datetime64[ns]      1  2022-01-01 00:00:00  2022-01-01 00:00:00  2022-01-01 00:00:00  2022-01-01 00:00:00  2022-01-01 00:00:00  2022-01-01 00:00:00    
avg_members_per_problem                           float64      1             1.268293             1.268293             1.268293             1.268293             1.268293             1.268293    
pct_members_multiple                              float64      1             0.268293             0.268293             0.268293             0.268293             0.268293             0.268293    
proj_hhi_discussion_comment                       float64      1               0.4528               0.4528               0.4528               0.4528               0.4528               0.4528    
proj_hhi_issue_closed                             float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_hhi_issue_comment                            float64      1                 0.82                 0.82                 0.82                 0.82                 0.82                 0.82    
proj_hhi_issue_opened                             float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_hhi_pull_request_closed                      float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_hhi_pull_request_comment                     float64      1             0.512465             0.512465             0.512465             0.512465             0.512465             0.512465    
proj_hhi_pull_request_merged                      float64      1             0.811634             0.811634             0.811634             0.811634             0.811634             0.811634    
proj_hhi_pull_request_opened                      float64      1             0.847222             0.847222             0.847222             0.847222             0.847222             0.847222    
proj_hhi_pull_request_review                      float64      1             0.358317             0.358317             0.358317             0.358317             0.358317             0.358317    
proj_hhi_pull_request_review_comment              float64      1             0.405896             0.405896             0.405896             0.405896             0.405896             0.405896    
proj_prob_hhi_discussion_comment                  float64      1             0.767873             0.767873             0.767873             0.767873             0.767873             0.767873    
proj_prob_hhi_issue_comment                       float64      1                  0.9                  0.9                  0.9                  0.9                  0.9                  0.9    
proj_prob_hhi_pull_request_comment                float64      1             0.609023             0.609023             0.609023             0.609023             0.609023             0.609023    
proj_prob_hhi_pull_request_review                 float64      1              0.76816              0.76816              0.76816              0.76816              0.76816              0.76816    
proj_prob_hhi_pull_request_review_comment         float64      1             0.885714             0.885714             0.885714             0.885714             0.885714             0.885714    
num_active_members                                  Int64      1                  4.0                  4.0                  4.0                  4.0                  4.0                  4.0    

