File: drive/output/derived/org_outcomes_practices/repo_collaboration/important_degree_top3/rolling5/lucidrains___e2-tts-pytorch.parquet

MD5 hash: 3906b11b612f174fced4b8deea161c79

Keys: time_period 

                                                     type  count                 mean                  min                  25%                  50%                  75%                  max std
time_period                                datetime64[ns]      1  2024-07-01 00:00:00  2024-07-01 00:00:00  2024-07-01 00:00:00  2024-07-01 00:00:00  2024-07-01 00:00:00  2024-07-01 00:00:00    
avg_members_per_problem                           float64      1             1.428571             1.428571             1.428571             1.428571             1.428571             1.428571    
pct_members_multiple                              float64      1             0.321429             0.321429             0.321429             0.321429             0.321429             0.321429    
proj_hhi_discussion_comment                       float64      1             0.495276             0.495276             0.495276             0.495276             0.495276             0.495276    
proj_hhi_issue_closed                             float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_hhi_issue_comment                            float64      1             0.505593             0.505593             0.505593             0.505593             0.505593             0.505593    
proj_hhi_issue_opened                             float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_hhi_pull_request_closed                      float64      1                  0.5                  0.5                  0.5                  0.5                  0.5                  0.5    
proj_hhi_pull_request_comment                     float64      1             0.405896             0.405896             0.405896             0.405896             0.405896             0.405896    
proj_hhi_pull_request_merged                      float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_hhi_pull_request_opened                      float64      1             0.722222             0.722222             0.722222             0.722222             0.722222             0.722222    
proj_hhi_pull_request_review                      float64      1              0.78125              0.78125              0.78125              0.78125              0.78125              0.78125    
proj_hhi_pull_request_review_comment              float64      1                 0.82                 0.82                 0.82                 0.82                 0.82                 0.82    
proj_prob_hhi_discussion_comment                  float64      1             0.596609             0.596609             0.596609             0.596609             0.596609             0.596609    
proj_prob_hhi_issue_comment                       float64      1             0.600062             0.600062             0.600062             0.600062             0.600062             0.600062    
proj_prob_hhi_pull_request_comment                float64      1             0.598846             0.598846             0.598846             0.598846             0.598846             0.598846    
proj_prob_hhi_pull_request_review                 float64      1             0.785714             0.785714             0.785714             0.785714             0.785714             0.785714    
proj_prob_hhi_pull_request_review_comment         float64      1             0.822222             0.822222             0.822222             0.822222             0.822222             0.822222    
num_active_members                                  Int64      1                  4.0                  4.0                  4.0                  4.0                  4.0                  4.0    

