File: drive/output/derived/org_outcomes_practices/repo_collaboration/important_degree_top3/rolling5/jkobject___scprint.parquet

MD5 hash: 62b5b051c6ee74fb78cd8272aa7606b1

Keys: time_period 

                                            type  count                 mean                  min                  25%                  50%                  75%                  max std
time_period                       datetime64[ns]      1  2024-07-01 00:00:00  2024-07-01 00:00:00  2024-07-01 00:00:00  2024-07-01 00:00:00  2024-07-01 00:00:00  2024-07-01 00:00:00    
avg_members_per_problem                  float64      1                 1.75                 1.75                 1.75                 1.75                 1.75                 1.75    
pct_members_multiple                     float64      1                  0.5                  0.5                  0.5                  0.5                  0.5                  0.5    
proj_hhi_discussion_comment              float64      1             0.517857             0.517857             0.517857             0.517857             0.517857             0.517857    
proj_hhi_issue_closed                    float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_hhi_issue_comment                   float64      1             0.517857             0.517857             0.517857             0.517857             0.517857             0.517857    
proj_hhi_issue_opened                    float64      1                  0.5                  0.5                  0.5                  0.5                  0.5                  0.5    
proj_prob_hhi_discussion_comment         float64      1             0.547619             0.547619             0.547619             0.547619             0.547619             0.547619    
proj_prob_hhi_issue_comment              float64      1             0.547619             0.547619             0.547619             0.547619             0.547619             0.547619    
num_active_members                         Int64      1                  3.0                  3.0                  3.0                  3.0                  3.0                  3.0    

