File: drive/output/derived/org_outcomes_practices/repo_collaboration/important_degree_top3/rolling5/robotpy___robotpy-cscore.parquet

MD5 hash: 7eb902f3180d4fa8c7fb499f1465e7ea

Keys: time_period 

                                                     type  count                 mean                  min                  25%                  50%                  75%                  max std
time_period                                datetime64[ns]      1  2018-07-01 00:00:00  2018-07-01 00:00:00  2018-07-01 00:00:00  2018-07-01 00:00:00  2018-07-01 00:00:00  2018-07-01 00:00:00    
avg_members_per_problem                           float64      1                  1.5                  1.5                  1.5                  1.5                  1.5                  1.5    
pct_members_multiple                              float64      1                  0.5                  0.5                  0.5                  0.5                  0.5                  0.5    
proj_hhi_discussion_comment                       float64      1             0.475556             0.475556             0.475556             0.475556             0.475556             0.475556    
proj_hhi_pull_request_comment                     float64      1              0.53719              0.53719              0.53719              0.53719              0.53719              0.53719    
proj_hhi_pull_request_merged                      float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_hhi_pull_request_opened                      float64      1                 0.46                 0.46                 0.46                 0.46                 0.46                 0.46    
proj_hhi_pull_request_review_comment              float64      1                0.375                0.375                0.375                0.375                0.375                0.375    
proj_prob_hhi_discussion_comment                  float64      1             0.644444             0.644444             0.644444             0.644444             0.644444             0.644444    
proj_prob_hhi_pull_request_comment                float64      1             0.636364             0.636364             0.636364             0.636364             0.636364             0.636364    
proj_prob_hhi_pull_request_review_comment         float64      1             0.666667             0.666667             0.666667             0.666667             0.666667             0.666667    
num_active_members                                  Int64      1                  3.0                  3.0                  3.0                  3.0                  3.0                  3.0    

