File: drive/output/derived/org_outcomes_practices/repo_collaboration/important_degree_top3/rolling5/tcmetzger___sphinx-favicon.parquet

MD5 hash: 42a0995551d98ab1682635c787c6efa6

Keys: time_period 

                                                     type  count                 mean                  min                  25%                  50%                  75%                  max std
time_period                                datetime64[ns]      1  2021-07-01 00:00:00  2021-07-01 00:00:00  2021-07-01 00:00:00  2021-07-01 00:00:00  2021-07-01 00:00:00  2021-07-01 00:00:00    
avg_members_per_problem                           float64      1                 1.75                 1.75                 1.75                 1.75                 1.75                 1.75    
pct_members_multiple                              float64      1                  0.5                  0.5                  0.5                  0.5                  0.5                  0.5    
proj_hhi_discussion_comment                       float64      1             0.458678             0.458678             0.458678             0.458678             0.458678             0.458678    
proj_hhi_pull_request_comment                     float64      1             0.507812             0.507812             0.507812             0.507812             0.507812             0.507812    
proj_hhi_pull_request_merged                      float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_hhi_pull_request_opened                      float64      1                0.625                0.625                0.625                0.625                0.625                0.625    
proj_hhi_pull_request_review                      float64      1             0.487603             0.487603             0.487603             0.487603             0.487603             0.487603    
proj_hhi_pull_request_review_comment              float64      1             0.388889             0.388889             0.388889             0.388889             0.388889             0.388889    
proj_prob_hhi_discussion_comment                  float64      1              0.46571              0.46571              0.46571              0.46571              0.46571              0.46571    
proj_prob_hhi_pull_request_comment                float64      1             0.507812             0.507812             0.507812             0.507812             0.507812             0.507812    
proj_prob_hhi_pull_request_review                 float64      1             0.492424             0.492424             0.492424             0.492424             0.492424             0.492424    
proj_prob_hhi_pull_request_review_comment         float64      1             0.555556             0.555556             0.555556             0.555556             0.555556             0.555556    
num_active_members                                  Int64      1                  3.0                  3.0                  3.0                  3.0                  3.0                  3.0    

