File: drive/output/derived/org_outcomes_practices/repo_collaboration/important_degree_top3/rolling5/jrenaud90___tidalpy.parquet

MD5 hash: 5aa2a394c9de4f67d98f79eb3ab840d4

Keys: time_period 

                                              type  count                 mean                  min                  25%                  50%                  75%                  max std
time_period                         datetime64[ns]      1  2024-01-01 00:00:00  2024-01-01 00:00:00  2024-01-01 00:00:00  2024-01-01 00:00:00  2024-01-01 00:00:00  2024-01-01 00:00:00    
avg_members_per_problem                    float64      1             1.222222             1.222222             1.222222             1.222222             1.222222             1.222222    
pct_members_multiple                       float64      1             0.222222             0.222222             0.222222             0.222222             0.222222             0.222222    
proj_hhi_discussion_comment                float64      1             0.482639             0.482639             0.482639             0.482639             0.482639             0.482639    
proj_hhi_issue_closed                      float64      1             0.722222             0.722222             0.722222             0.722222             0.722222             0.722222    
proj_hhi_issue_comment                     float64      1                0.505                0.505                0.505                0.505                0.505                0.505    
proj_hhi_issue_opened                      float64      1                 0.58                 0.58                 0.58                 0.58                 0.58                 0.58    
proj_hhi_pull_request_comment              float64      1                0.625                0.625                0.625                0.625                0.625                0.625    
proj_hhi_pull_request_merged               float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_hhi_pull_request_opened               float64      1             0.663265             0.663265             0.663265             0.663265             0.663265             0.663265    
proj_hhi_pull_request_review               float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_prob_hhi_discussion_comment           float64      1             0.677083             0.677083             0.677083             0.677083             0.677083             0.677083    
proj_prob_hhi_issue_comment                float64      1             0.679167             0.679167             0.679167             0.679167             0.679167             0.679167    
proj_prob_hhi_pull_request_comment         float64      1             0.666667             0.666667             0.666667             0.666667             0.666667             0.666667    
proj_prob_hhi_pull_request_review          float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
num_active_members                           Int64      1                  3.0                  3.0                  3.0                  3.0                  3.0                  3.0    

