File: drive/output/derived/org_outcomes_practices/repo_collaboration/important_degree_top3/rolling5/aloetesting___aloe_webdriver.parquet

MD5 hash: b686e1390e3a9e9d5a10c7b72e6d03e7

Keys: time_period 

                                                     type  count                 mean                  min                  25%                  50%                  75%                  max std
time_period                                datetime64[ns]      1  2016-01-01 00:00:00  2016-01-01 00:00:00  2016-01-01 00:00:00  2016-01-01 00:00:00  2016-01-01 00:00:00  2016-01-01 00:00:00    
avg_members_per_problem                           float64      1             1.928571             1.928571             1.928571             1.928571             1.928571             1.928571    
pct_members_multiple                              float64      1             0.857143             0.857143             0.857143             0.857143             0.857143             0.857143    
proj_hhi_discussion_comment                       float64      1             0.322222             0.322222             0.322222             0.322222             0.322222             0.322222    
proj_hhi_pull_request_closed                      float64      1                  0.5                  0.5                  0.5                  0.5                  0.5                  0.5    
proj_hhi_pull_request_comment                     float64      1             0.315193             0.315193             0.315193             0.315193             0.315193             0.315193    
proj_hhi_pull_request_merged                      float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_hhi_pull_request_opened                      float64      1             0.459184             0.459184             0.459184             0.459184             0.459184             0.459184    
proj_hhi_pull_request_review_comment              float64      1             0.407407             0.407407             0.407407             0.407407             0.407407             0.407407    
proj_prob_hhi_discussion_comment                  float64      1             0.589048             0.589048             0.589048             0.589048             0.589048             0.589048    
proj_prob_hhi_pull_request_comment                float64      1             0.626984             0.626984             0.626984             0.626984             0.626984             0.626984    
proj_prob_hhi_pull_request_review_comment         float64      1             0.507937             0.507937             0.507937             0.507937             0.507937             0.507937    
num_active_members                                  Int64      1                  5.0                  5.0                  5.0                  5.0                  5.0                  5.0    

