File: drive/output/derived/org_outcomes_practices/repo_collaboration/important_degree_top3/rolling5/denehoffman___laddu.parquet

MD5 hash: f399f0b424028e247c455b1403a4a4ce

Keys: time_period 

                                              type  count                 mean                  min                  25%                  50%                  75%                  max std
time_period                         datetime64[ns]      1  2024-07-01 00:00:00  2024-07-01 00:00:00  2024-07-01 00:00:00  2024-07-01 00:00:00  2024-07-01 00:00:00  2024-07-01 00:00:00    
avg_members_per_problem                    float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
pct_members_multiple                       float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0    
proj_hhi_discussion_comment                float64      1              0.29248              0.29248              0.29248              0.29248              0.29248              0.29248    
proj_hhi_issue_closed                      float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_hhi_issue_comment                     float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_hhi_issue_opened                      float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_hhi_pull_request_comment              float64      1             0.306452             0.306452             0.306452             0.306452             0.306452             0.306452    
proj_hhi_pull_request_merged               float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_hhi_pull_request_opened               float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_prob_hhi_discussion_comment           float64      1             0.580128             0.580128             0.580128             0.580128             0.580128             0.580128    
proj_prob_hhi_issue_comment                float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_prob_hhi_pull_request_comment         float64      1             0.566584             0.566584             0.566584             0.566584             0.566584             0.566584    
num_active_members                           Int64      1                  4.0                  4.0                  4.0                  4.0                  4.0                  4.0    

