File: drive/output/derived/org_outcomes_practices/repo_collaboration/important_degree_top3/rolling5/ravn-tech___hypertag.parquet

MD5 hash: e5c21583ff2c2f27039c68de5b3efd48

Keys: time_period 

                                              type  count                 mean                  min                  25%                  50%                  75%                  max std
time_period                         datetime64[ns]      1  2021-01-01 00:00:00  2021-01-01 00:00:00  2021-01-01 00:00:00  2021-01-01 00:00:00  2021-01-01 00:00:00  2021-01-01 00:00:00    
avg_members_per_problem                    float64      1             1.066667             1.066667             1.066667             1.066667             1.066667             1.066667    
pct_members_multiple                       float64      1             0.066667             0.066667             0.066667             0.066667             0.066667             0.066667    
proj_hhi_discussion_comment                float64      1             0.871581             0.871581             0.871581             0.871581             0.871581             0.871581    
proj_hhi_issue_closed                      float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_hhi_issue_comment                     float64      1               0.9232               0.9232               0.9232               0.9232               0.9232               0.9232    
proj_hhi_issue_opened                      float64      1             0.945602             0.945602             0.945602             0.945602             0.945602             0.945602    
proj_hhi_pull_request_comment              float64      1                0.625                0.625                0.625                0.625                0.625                0.625    
proj_hhi_pull_request_merged               float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_hhi_pull_request_opened               float64      1             0.555556             0.555556             0.555556             0.555556             0.555556             0.555556    
proj_hhi_pull_request_review               float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_prob_hhi_discussion_comment           float64      1             0.948276             0.948276             0.948276             0.948276             0.948276             0.948276    
proj_prob_hhi_issue_comment                float64      1                 0.94                 0.94                 0.94                 0.94                 0.94                 0.94    
proj_prob_hhi_pull_request_comment         float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_prob_hhi_pull_request_review          float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
num_active_members                           Int64      1                  4.0                  4.0                  4.0                  4.0                  4.0                  4.0    

