File: drive/output/derived/org_outcomes_practices/repo_collaboration/important_degree_top3/rolling5/radiantlogicinc___fastworkflow.parquet

MD5 hash: 97074421ca07d0de31e41c06ac1e5d3b

Keys: time_period 

                                                     type  count                 mean                  min                  25%                  50%                  75%                  max std
time_period                                datetime64[ns]      1  2025-01-01 00:00:00  2025-01-01 00:00:00  2025-01-01 00:00:00  2025-01-01 00:00:00  2025-01-01 00:00:00  2025-01-01 00:00:00    
avg_members_per_problem                           float64      1             1.823529             1.823529             1.823529             1.823529             1.823529             1.823529    
pct_members_multiple                              float64      1             0.823529             0.823529             0.823529             0.823529             0.823529             0.823529    
proj_hhi_discussion_comment                       float64      1             0.613505             0.613505             0.613505             0.613505             0.613505             0.613505    
proj_hhi_pull_request_closed                      float64      1                  0.5                  0.5                  0.5                  0.5                  0.5                  0.5    
proj_hhi_pull_request_comment                     float64      1             0.875556             0.875556             0.875556             0.875556             0.875556             0.875556    
proj_hhi_pull_request_merged                      float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_hhi_pull_request_opened                      float64      1             0.474048             0.474048             0.474048             0.474048             0.474048             0.474048    
proj_hhi_pull_request_review                      float64      1              0.47553              0.47553              0.47553              0.47553              0.47553              0.47553    
proj_hhi_pull_request_review_comment              float64      1              0.55816              0.55816              0.55816              0.55816              0.55816              0.55816    
proj_prob_hhi_discussion_comment                  float64      1             0.730327             0.730327             0.730327             0.730327             0.730327             0.730327    
proj_prob_hhi_pull_request_comment                float64      1             0.933333             0.933333             0.933333             0.933333             0.933333             0.933333    
proj_prob_hhi_pull_request_review                 float64      1             0.687688             0.687688             0.687688             0.687688             0.687688             0.687688    
proj_prob_hhi_pull_request_review_comment         float64      1              0.68569              0.68569              0.68569              0.68569              0.68569              0.68569    
num_active_members                                  Int64      1                  4.0                  4.0                  4.0                  4.0                  4.0                  4.0    

