File: drive/output/derived/org_outcomes_practices/repo_collaboration/important_degree_top3/rolling5/cosminbasca___surfrdf.parquet

MD5 hash: c439824cb11da8a7c1be450f115182bf

Keys: time_period 

                                              type  count                 mean                  min                  25%                  50%                  75%                  max std
time_period                         datetime64[ns]      1  2016-01-01 00:00:00  2016-01-01 00:00:00  2016-01-01 00:00:00  2016-01-01 00:00:00  2016-01-01 00:00:00  2016-01-01 00:00:00    
avg_members_per_problem                    float64      1                 2.25                 2.25                 2.25                 2.25                 2.25                 2.25    
pct_members_multiple                       float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_hhi_discussion_comment                float64      1             0.486111             0.486111             0.486111             0.486111             0.486111             0.486111    
proj_hhi_pull_request_closed               float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_hhi_pull_request_comment              float64      1             0.486111             0.486111             0.486111             0.486111             0.486111             0.486111    
proj_hhi_pull_request_merged               float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_hhi_pull_request_opened               float64      1                0.375                0.375                0.375                0.375                0.375                0.375    
proj_prob_hhi_discussion_comment           float64      1             0.569444             0.569444             0.569444             0.569444             0.569444             0.569444    
proj_prob_hhi_pull_request_comment         float64      1             0.569444             0.569444             0.569444             0.569444             0.569444             0.569444    
num_active_members                           Int64      1                  4.0                  4.0                  4.0                  4.0                  4.0                  4.0    

