File: drive/output/derived/org_outcomes_practices/repo_collaboration/important_degree_top3/rolling5/absadiki___pyllamacpp.parquet

MD5 hash: f4128dd2f702741077ab00c4f5ff8ba0

Keys: time_period 

                                                     type  count                 mean                  min                  25%                  50%                  75%                  max std
time_period                                datetime64[ns]      1  2023-01-01 00:00:00  2023-01-01 00:00:00  2023-01-01 00:00:00  2023-01-01 00:00:00  2023-01-01 00:00:00  2023-01-01 00:00:00    
avg_members_per_problem                           float64      1             1.833333             1.833333             1.833333             1.833333             1.833333             1.833333    
pct_members_multiple                              float64      1             0.666667             0.666667             0.666667             0.666667             0.666667             0.666667    
proj_hhi_discussion_comment                       float64      1              0.65097              0.65097              0.65097              0.65097              0.65097              0.65097    
proj_hhi_pull_request_closed                      float64      1             0.555556             0.555556             0.555556             0.555556             0.555556             0.555556    
proj_hhi_pull_request_comment                     float64      1                 0.54                 0.54                 0.54                 0.54                 0.54                 0.54    
proj_hhi_pull_request_merged                      float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_hhi_pull_request_opened                      float64      1                0.375                0.375                0.375                0.375                0.375                0.375    
proj_hhi_pull_request_review                      float64      1             0.722222             0.722222             0.722222             0.722222             0.722222             0.722222    
proj_hhi_pull_request_review_comment              float64      1             0.802469             0.802469             0.802469             0.802469             0.802469             0.802469    
proj_prob_hhi_discussion_comment                  float64      1             0.659443             0.659443             0.659443             0.659443             0.659443             0.659443    
proj_prob_hhi_pull_request_comment                float64      1                0.575                0.575                0.575                0.575                0.575                0.575    
proj_prob_hhi_pull_request_review                 float64      1             0.777778             0.777778             0.777778             0.777778             0.777778             0.777778    
proj_prob_hhi_pull_request_review_comment         float64      1             0.802469             0.802469             0.802469             0.802469             0.802469             0.802469    
num_active_members                                  Int64      1                  5.0                  5.0                  5.0                  5.0                  5.0                  5.0    

