File: drive/output/derived/org_outcomes_practices/repo_collaboration/important_degree_top3/rolling5/patrick-kidger___torchcde.parquet

MD5 hash: 26ce5741bffb1992d253de5458f24fbd

Keys: time_period 

                                                     type  count                 mean                  min                  25%                  50%                  75%                  max std
time_period                                datetime64[ns]      1  2021-07-01 00:00:00  2021-07-01 00:00:00  2021-07-01 00:00:00  2021-07-01 00:00:00  2021-07-01 00:00:00  2021-07-01 00:00:00    
avg_members_per_problem                           float64      1                  1.5                  1.5                  1.5                  1.5                  1.5                  1.5    
pct_members_multiple                              float64      1                  0.5                  0.5                  0.5                  0.5                  0.5                  0.5    
proj_hhi_discussion_comment                       float64      1             0.482449             0.482449             0.482449             0.482449             0.482449             0.482449    
proj_hhi_pull_request_closed                      float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_hhi_pull_request_comment                     float64      1             0.371901             0.371901             0.371901             0.371901             0.371901             0.371901    
proj_hhi_pull_request_merged                      float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_hhi_pull_request_opened                      float64      1             0.428571             0.428571             0.428571             0.428571             0.428571             0.428571    
proj_hhi_pull_request_review                      float64      1                0.375                0.375                0.375                0.375                0.375                0.375    
proj_hhi_pull_request_review_comment              float64      1             0.552083             0.552083             0.552083             0.552083             0.552083             0.552083    
proj_prob_hhi_discussion_comment                  float64      1             0.562857             0.562857             0.562857             0.562857             0.562857             0.562857    
proj_prob_hhi_pull_request_comment                float64      1                  0.6                  0.6                  0.6                  0.6                  0.6                  0.6    
proj_prob_hhi_pull_request_review                 float64      1             0.520833             0.520833             0.520833             0.520833             0.520833             0.520833    
proj_prob_hhi_pull_request_review_comment         float64      1             0.592593             0.592593             0.592593             0.592593             0.592593             0.592593    
num_active_members                                  Int64      1                  4.0                  4.0                  4.0                  4.0                  4.0                  4.0    

