File: drive/output/derived/org_outcomes_practices/repo_collaboration/important_degree_top3/rolling5/mnubo___kubernetes-py.parquet

MD5 hash: baf0817935df586a8fd7e9a73cc1f02f

Keys: time_period 

                                              type  count                 mean                  min                  25%                  50%                  75%                  max std
time_period                         datetime64[ns]      1  2017-01-01 00:00:00  2017-01-01 00:00:00  2017-01-01 00:00:00  2017-01-01 00:00:00  2017-01-01 00:00:00  2017-01-01 00:00:00    
avg_members_per_problem                    float64      1             1.061224             1.061224             1.061224             1.061224             1.061224             1.061224    
pct_members_multiple                       float64      1             0.061224             0.061224             0.061224             0.061224             0.061224             0.061224    
proj_hhi_discussion_comment                float64      1             0.555556             0.555556             0.555556             0.555556             0.555556             0.555556    
proj_hhi_pull_request_closed               float64      1                  0.5                  0.5                  0.5                  0.5                  0.5                  0.5    
proj_hhi_pull_request_comment              float64      1             0.555556             0.555556             0.555556             0.555556             0.555556             0.555556    
proj_hhi_pull_request_merged               float64      1             0.534026             0.534026             0.534026             0.534026             0.534026             0.534026    
proj_hhi_pull_request_opened               float64      1             0.486646             0.486646             0.486646             0.486646             0.486646             0.486646    
proj_prob_hhi_discussion_comment           float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_prob_hhi_pull_request_comment         float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
num_active_members                           Int64      1                  4.0                  4.0                  4.0                  4.0                  4.0                  4.0    

