File: drive/output/derived/org_outcomes_practices/repo_collaboration/important_degree_top3/rolling5/gridsmartercities___aws-lambda-decorators.parquet

MD5 hash: 975533400cd761dad53ffb09e00f101a

Keys: time_period 

                                             type  count                 mean                  min                  25%                  50%                  75%                  max std
time_period                        datetime64[ns]      1  2021-01-01 00:00:00  2021-01-01 00:00:00  2021-01-01 00:00:00  2021-01-01 00:00:00  2021-01-01 00:00:00  2021-01-01 00:00:00    
avg_members_per_problem                   float64      1             1.666667             1.666667             1.666667             1.666667             1.666667             1.666667    
pct_members_multiple                      float64      1             0.666667             0.666667             0.666667             0.666667             0.666667             0.666667    
proj_hhi_pull_request_closed              float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_hhi_pull_request_merged              float64      1             0.265306             0.265306             0.265306             0.265306             0.265306             0.265306    
proj_hhi_pull_request_opened              float64      1              0.40625              0.40625              0.40625              0.40625              0.40625              0.40625    
proj_hhi_pull_request_review              float64      1             0.283951             0.283951             0.283951             0.283951             0.283951             0.283951    
proj_prob_hhi_pull_request_review         float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
num_active_members                          Int64      1                  4.0                  4.0                  4.0                  4.0                  4.0                  4.0    

