File: drive/output/derived/org_outcomes_practices/repo_collaboration/important_degree_top3/rolling5/snjoetw___py-canary.parquet

MD5 hash: 69e024ef3b943caaed094561e9411eab

Keys: time_period 

                                              type  count                 mean                  min                  25%                  50%                  75%                  max std
time_period                         datetime64[ns]      1  2020-07-01 00:00:00  2020-07-01 00:00:00  2020-07-01 00:00:00  2020-07-01 00:00:00  2020-07-01 00:00:00  2020-07-01 00:00:00    
avg_members_per_problem                    float64      1             1.571429             1.571429             1.571429             1.571429             1.571429             1.571429    
pct_members_multiple                       float64      1             0.285714             0.285714             0.285714             0.285714             0.285714             0.285714    
proj_hhi_discussion_comment                float64      1                 0.36                 0.36                 0.36                 0.36                 0.36                 0.36    
proj_hhi_issue_closed                      float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_hhi_pull_request_comment              float64      1                 0.36                 0.36                 0.36                 0.36                 0.36                 0.36    
proj_hhi_pull_request_merged               float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_hhi_pull_request_opened               float64      1                  0.5                  0.5                  0.5                  0.5                  0.5                  0.5    
proj_prob_hhi_discussion_comment           float64      1                  0.4                  0.4                  0.4                  0.4                  0.4                  0.4    
proj_prob_hhi_pull_request_comment         float64      1                  0.4                  0.4                  0.4                  0.4                  0.4                  0.4    
num_active_members                           Int64      1                  4.0                  4.0                  4.0                  4.0                  4.0                  4.0    

