File: drive/output/derived/org_outcomes_practices/repo_collaboration/important_degree_top3/rolling5/dcbaker___jsonstreams.parquet

MD5 hash: 4be8f08f3c78097cddfc91374243bcbf

Keys: time_period 

                                                     type  count                 mean                  min                  25%                  50%                  75%                  max std
time_period                                datetime64[ns]      1  2020-07-01 00:00:00  2020-07-01 00:00:00  2020-07-01 00:00:00  2020-07-01 00:00:00  2020-07-01 00:00:00  2020-07-01 00:00:00    
avg_members_per_problem                           float64      1                1.625                1.625                1.625                1.625                1.625                1.625    
pct_members_multiple                              float64      1                0.625                0.625                0.625                0.625                0.625                0.625    
proj_hhi_discussion_comment                       float64      1             0.438017             0.438017             0.438017             0.438017             0.438017             0.438017    
proj_hhi_pull_request_comment                     float64      1             0.506173             0.506173             0.506173             0.506173             0.506173             0.506173    
proj_hhi_pull_request_merged                      float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_hhi_pull_request_opened                      float64      1              0.40625              0.40625              0.40625              0.40625              0.40625              0.40625    
proj_hhi_pull_request_review                      float64      1             0.654321             0.654321             0.654321             0.654321             0.654321             0.654321    
proj_hhi_pull_request_review_comment              float64      1             0.502959             0.502959             0.502959             0.502959             0.502959             0.502959    
proj_prob_hhi_discussion_comment                  float64      1             0.539627             0.539627             0.539627             0.539627             0.539627             0.539627    
proj_prob_hhi_pull_request_comment                float64      1              0.62963              0.62963              0.62963              0.62963              0.62963              0.62963    
proj_prob_hhi_pull_request_review                 float64      1             0.805556             0.805556             0.805556             0.805556             0.805556             0.805556    
proj_prob_hhi_pull_request_review_comment         float64      1             0.551282             0.551282             0.551282             0.551282             0.551282             0.551282    
num_active_members                                  Int64      1                  3.0                  3.0                  3.0                  3.0                  3.0                  3.0    

