File: drive/output/derived/org_outcomes_practices/repo_collaboration/important_degree_top3/rolling5/pinak-datta___wiz-craft.parquet

MD5 hash: 20183c11425e684b4318f4ac8dadd32c

Keys: time_period 

                                                     type  count                 mean                  min                  25%                  50%                  75%                  max std
time_period                                datetime64[ns]      1  2023-07-01 00:00:00  2023-07-01 00:00:00  2023-07-01 00:00:00  2023-07-01 00:00:00  2023-07-01 00:00:00  2023-07-01 00:00:00    
avg_members_per_problem                           float64      1             1.909091             1.909091             1.909091             1.909091             1.909091             1.909091    
pct_members_multiple                              float64      1             0.727273             0.727273             0.727273             0.727273             0.727273             0.727273    
proj_hhi_discussion_comment                       float64      1             0.350569             0.350569             0.350569             0.350569             0.350569             0.350569    
proj_hhi_issue_closed                             float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_hhi_issue_comment                            float64      1             0.384083             0.384083             0.384083             0.384083             0.384083             0.384083    
proj_hhi_issue_opened                             float64      1                 0.36                 0.36                 0.36                 0.36                 0.36                 0.36    
proj_hhi_pull_request_closed                      float64      1                0.625                0.625                0.625                0.625                0.625                0.625    
proj_hhi_pull_request_comment                     float64      1             0.315556             0.315556             0.315556             0.315556             0.315556             0.315556    
proj_hhi_pull_request_merged                      float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_hhi_pull_request_opened                      float64      1                 0.44                 0.44                 0.44                 0.44                 0.44                 0.44    
proj_hhi_pull_request_review                      float64      1                  0.5                  0.5                  0.5                  0.5                  0.5                  0.5    
proj_hhi_pull_request_review_comment              float64      1                  0.5                  0.5                  0.5                  0.5                  0.5                  0.5    
proj_prob_hhi_discussion_comment                  float64      1             0.496394             0.496394             0.496394             0.496394             0.496394             0.496394    
proj_prob_hhi_issue_comment                       float64      1              0.57451              0.57451              0.57451              0.57451              0.57451              0.57451    
proj_prob_hhi_pull_request_comment                float64      1             0.448333             0.448333             0.448333             0.448333             0.448333             0.448333    
proj_prob_hhi_pull_request_review                 float64      1             0.546296             0.546296             0.546296             0.546296             0.546296             0.546296    
proj_prob_hhi_pull_request_review_comment         float64      1                0.625                0.625                0.625                0.625                0.625                0.625    
num_active_members                                  Int64      1                  5.0                  5.0                  5.0                  5.0                  5.0                  5.0    

