File: drive/output/derived/org_outcomes_practices/repo_collaboration/important_degree_top3/rolling5/seguid___seguid-python.parquet

MD5 hash: 3a105ee095329136e0334a9be6d4a3d2

Keys: time_period 

                                            type  count                 mean                  min                  25%                  50%                  75%                  max std
time_period                       datetime64[ns]      1  2024-01-01 00:00:00  2024-01-01 00:00:00  2024-01-01 00:00:00  2024-01-01 00:00:00  2024-01-01 00:00:00  2024-01-01 00:00:00    
avg_members_per_problem                  float64      1                 1.75                 1.75                 1.75                 1.75                 1.75                 1.75    
pct_members_multiple                     float64      1                 0.75                 0.75                 0.75                 0.75                 0.75                 0.75    
proj_hhi_discussion_comment              float64      1             0.474785             0.474785             0.474785             0.474785             0.474785             0.474785    
proj_hhi_issue_closed                    float64      1             0.473333             0.473333             0.473333             0.473333             0.473333             0.473333    
proj_hhi_issue_comment                   float64      1             0.474785             0.474785             0.474785             0.474785             0.474785             0.474785    
proj_hhi_issue_opened                    float64      1             0.742347             0.742347             0.742347             0.742347             0.742347             0.742347    
proj_prob_hhi_discussion_comment         float64      1             0.684818             0.684818             0.684818             0.684818             0.684818             0.684818    
proj_prob_hhi_issue_comment              float64      1             0.684818             0.684818             0.684818             0.684818             0.684818             0.684818    
num_active_members                         Int64      1                  5.0                  5.0                  5.0                  5.0                  5.0                  5.0    

