File: drive/output/derived/org_outcomes_practices/repo_collaboration/important_degree_top3/rolling5/textualize___textual-plotext.parquet

MD5 hash: 1252a61c1af5373829155fcd8f227489

Keys: time_period 

                                              type  count                 mean                  min                  25%                  50%                  75%                  max std
time_period                         datetime64[ns]      1  2023-07-01 00:00:00  2023-07-01 00:00:00  2023-07-01 00:00:00  2023-07-01 00:00:00  2023-07-01 00:00:00  2023-07-01 00:00:00    
avg_members_per_problem                    float64      1                1.375                1.375                1.375                1.375                1.375                1.375    
pct_members_multiple                       float64      1                0.375                0.375                0.375                0.375                0.375                0.375    
proj_hhi_discussion_comment                float64      1             0.695502             0.695502             0.695502             0.695502             0.695502             0.695502    
proj_hhi_issue_closed                      float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_hhi_issue_comment                     float64      1             0.679688             0.679688             0.679688             0.679688             0.679688             0.679688    
proj_hhi_issue_opened                      float64      1                 0.36                 0.36                 0.36                 0.36                 0.36                 0.36    
proj_hhi_pull_request_comment              float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_hhi_pull_request_merged               float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_hhi_pull_request_opened               float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_prob_hhi_discussion_comment           float64      1             0.764706             0.764706             0.764706             0.764706             0.764706             0.764706    
proj_prob_hhi_issue_comment                float64      1                 0.75                 0.75                 0.75                 0.75                 0.75                 0.75    
proj_prob_hhi_pull_request_comment         float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
num_active_members                           Int64      1                  4.0                  4.0                  4.0                  4.0                  4.0                  4.0    

