File: drive/output/derived/org_outcomes_practices/repo_collaboration/important_degree_top3/rolling5/allure-framework___allure-nose.parquet

MD5 hash: 075ad05a91259b7cb31e1692b9ad469f

Keys: time_period 

                                              type  count                 mean                  min                  25%                  50%                  75%                  max std
time_period                         datetime64[ns]      1  2015-07-01 00:00:00  2015-07-01 00:00:00  2015-07-01 00:00:00  2015-07-01 00:00:00  2015-07-01 00:00:00  2015-07-01 00:00:00    
avg_members_per_problem                    float64      1                  2.0                  2.0                  2.0                  2.0                  2.0                  2.0    
pct_members_multiple                       float64      1             0.666667             0.666667             0.666667             0.666667             0.666667             0.666667    
proj_hhi_discussion_comment                float64      1             0.360947             0.360947             0.360947             0.360947             0.360947             0.360947    
proj_hhi_pull_request_comment              float64      1             0.360947             0.360947             0.360947             0.360947             0.360947             0.360947    
proj_hhi_pull_request_merged               float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_hhi_pull_request_opened               float64      1             0.555556             0.555556             0.555556             0.555556             0.555556             0.555556    
proj_prob_hhi_discussion_comment           float64      1             0.584615             0.584615             0.584615             0.584615             0.584615             0.584615    
proj_prob_hhi_pull_request_comment         float64      1             0.584615             0.584615             0.584615             0.584615             0.584615             0.584615    
num_active_members                           Int64      1                  3.0                  3.0                  3.0                  3.0                  3.0                  3.0    

