File: drive/output/derived/org_outcomes_practices/repo_collaboration/important_degree_top3/rolling5/sowoi___nextcloud-talk-bot.parquet

MD5 hash: 3a4ee5353a89ec9e660fc7cb07535b76

Keys: time_period 

                                                     type  count                 mean                  min                  25%                  50%                  75%                  max std
time_period                                datetime64[ns]      1  2023-01-01 00:00:00  2023-01-01 00:00:00  2023-01-01 00:00:00  2023-01-01 00:00:00  2023-01-01 00:00:00  2023-01-01 00:00:00    
avg_members_per_problem                           float64      1             1.033898             1.033898             1.033898             1.033898             1.033898             1.033898    
pct_members_multiple                              float64      1             0.033898             0.033898             0.033898             0.033898             0.033898             0.033898    
proj_hhi_discussion_comment                       float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_hhi_pull_request_closed                      float64      1             0.889273             0.889273             0.889273             0.889273             0.889273             0.889273    
proj_hhi_pull_request_merged                      float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_hhi_pull_request_opened                      float64      1             0.783133             0.783133             0.783133             0.783133             0.783133             0.783133    
proj_hhi_pull_request_review                      float64      1             0.909297             0.909297             0.909297             0.909297             0.909297             0.909297    
proj_hhi_pull_request_review_comment              float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_prob_hhi_discussion_comment                  float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_prob_hhi_pull_request_review                 float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_prob_hhi_pull_request_review_comment         float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
num_active_members                                  Int64      1                  5.0                  5.0                  5.0                  5.0                  5.0                  5.0    

