File: drive/output/derived/org_outcomes_practices/repo_collaboration/important_degree_top3/rolling5/vinci1it2000___schedula.parquet

MD5 hash: ea02e19d88c0c419f3c63ef6da6d66bc

Keys: time_period 

                                              type  count                 mean                  min                  25%                  50%                  75%                  max std
time_period                         datetime64[ns]      1  2017-01-01 00:00:00  2017-01-01 00:00:00  2017-01-01 00:00:00  2017-01-01 00:00:00  2017-01-01 00:00:00  2017-01-01 00:00:00    
avg_members_per_problem                    float64      1             2.142857             2.142857             2.142857             2.142857             2.142857             2.142857    
pct_members_multiple                       float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_hhi_discussion_comment                float64      1             0.433673             0.433673             0.433673             0.433673             0.433673             0.433673    
proj_hhi_issue_closed                      float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_hhi_issue_comment                     float64      1               0.5008               0.5008               0.5008               0.5008               0.5008               0.5008    
proj_hhi_issue_opened                      float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_hhi_pull_request_closed               float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_hhi_pull_request_comment              float64      1             0.333333             0.333333             0.333333             0.333333             0.333333             0.333333    
proj_hhi_pull_request_opened               float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_prob_hhi_discussion_comment           float64      1             0.555195             0.555195             0.555195             0.555195             0.555195             0.555195    
proj_prob_hhi_issue_comment                float64      1             0.581818             0.581818             0.581818             0.581818             0.581818             0.581818    
proj_prob_hhi_pull_request_comment         float64      1             0.333333             0.333333             0.333333             0.333333             0.333333             0.333333    
num_active_members                           Int64      1                  4.0                  4.0                  4.0                  4.0                  4.0                  4.0    

