File: drive/output/derived/org_outcomes_practices/repo_collaboration/important_degree_top3/rolling5/kentang2017___kinliuren.parquet

MD5 hash: 10c00eed33b8427f9cf30bae9bdd26bd

Keys: time_period 

                                            type  count                 mean                  min                  25%                  50%                  75%                  max std
time_period                       datetime64[ns]      1  2022-01-01 00:00:00  2022-01-01 00:00:00  2022-01-01 00:00:00  2022-01-01 00:00:00  2022-01-01 00:00:00  2022-01-01 00:00:00    
avg_members_per_problem                  float64      1                  2.0                  2.0                  2.0                  2.0                  2.0                  2.0    
pct_members_multiple                     float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_hhi_discussion_comment              float64      1             0.443787             0.443787             0.443787             0.443787             0.443787             0.443787    
proj_hhi_issue_closed                    float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_hhi_issue_comment                   float64      1             0.443787             0.443787             0.443787             0.443787             0.443787             0.443787    
proj_hhi_issue_opened                    float64      1             0.555556             0.555556             0.555556             0.555556             0.555556             0.555556    
proj_prob_hhi_discussion_comment         float64      1             0.512821             0.512821             0.512821             0.512821             0.512821             0.512821    
proj_prob_hhi_issue_comment              float64      1             0.512821             0.512821             0.512821             0.512821             0.512821             0.512821    
num_active_members                         Int64      1                  3.0                  3.0                  3.0                  3.0                  3.0                  3.0    

