File: drive/output/derived/org_outcomes_practices/repo_collaboration/important_degree_top3/rolling5/codefortulsa___oscn.parquet

MD5 hash: 2934bbc14d3b0ce87442ea5a79d29aa3

Keys: time_period 

                                                     type  count                 mean                  min                  25%                  50%                  75%                  max std
time_period                                datetime64[ns]      1  2018-07-01 00:00:00  2018-07-01 00:00:00  2018-07-01 00:00:00  2018-07-01 00:00:00  2018-07-01 00:00:00  2018-07-01 00:00:00    
avg_members_per_problem                           float64      1                 1.75                 1.75                 1.75                 1.75                 1.75                 1.75    
pct_members_multiple                              float64      1                 0.75                 0.75                 0.75                 0.75                 0.75                 0.75    
proj_hhi_discussion_comment                       float64      1             0.506173             0.506173             0.506173             0.506173             0.506173             0.506173    
proj_hhi_pull_request_merged                      float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_hhi_pull_request_opened                      float64      1             0.555556             0.555556             0.555556             0.555556             0.555556             0.555556    
proj_hhi_pull_request_review_comment              float64      1             0.506173             0.506173             0.506173             0.506173             0.506173             0.506173    
proj_prob_hhi_discussion_comment                  float64      1             0.619048             0.619048             0.619048             0.619048             0.619048             0.619048    
proj_prob_hhi_pull_request_review_comment         float64      1             0.619048             0.619048             0.619048             0.619048             0.619048             0.619048    
num_active_members                                  Int64      1                  3.0                  3.0                  3.0                  3.0                  3.0                  3.0    

