File: drive/output/derived/org_outcomes_practices/repo_collaboration/important_degree_top3/rolling5/behalf-oss___behave2cucumber.parquet

MD5 hash: 476122f024396fda7649322246f8c446

Keys: time_period 

                                              type  count                 mean                  min                  25%                  50%                  75%                  max std
time_period                         datetime64[ns]      1  2017-01-01 00:00:00  2017-01-01 00:00:00  2017-01-01 00:00:00  2017-01-01 00:00:00  2017-01-01 00:00:00  2017-01-01 00:00:00    
avg_members_per_problem                    float64      1             1.428571             1.428571             1.428571             1.428571             1.428571             1.428571    
pct_members_multiple                       float64      1             0.285714             0.285714             0.285714             0.285714             0.285714             0.285714    
proj_hhi_discussion_comment                float64      1             0.308642             0.308642             0.308642             0.308642             0.308642             0.308642    
proj_hhi_issue_closed                      float64      1             0.555556             0.555556             0.555556             0.555556             0.555556             0.555556    
proj_hhi_issue_comment                     float64      1                 0.52                 0.52                 0.52                 0.52                 0.52                 0.52    
proj_hhi_issue_opened                      float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_hhi_pull_request_comment              float64      1                0.375                0.375                0.375                0.375                0.375                0.375    
proj_hhi_pull_request_merged               float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_hhi_pull_request_opened               float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_prob_hhi_discussion_comment           float64      1             0.455556             0.455556             0.455556             0.455556             0.455556             0.455556    
proj_prob_hhi_issue_comment                float64      1                 0.52                 0.52                 0.52                 0.52                 0.52                 0.52    
proj_prob_hhi_pull_request_comment         float64      1                0.375                0.375                0.375                0.375                0.375                0.375    
num_active_members                           Int64      1                  4.0                  4.0                  4.0                  4.0                  4.0                  4.0    

