File: drive/output/derived/org_outcomes_practices/repo_collaboration/important_degree_top3/rolling5/vforgione___logging2.parquet

MD5 hash: 9ff9ac08ed2f9bc2a92375da2f9817a7

Keys: time_period 

                                            type  count                 mean                  min                  25%                  50%                  75%                  max std
time_period                       datetime64[ns]      1  2020-01-01 00:00:00  2020-01-01 00:00:00  2020-01-01 00:00:00  2020-01-01 00:00:00  2020-01-01 00:00:00  2020-01-01 00:00:00    
avg_members_per_problem                  float64      1             1.142857             1.142857             1.142857             1.142857             1.142857             1.142857    
pct_members_multiple                     float64      1             0.142857             0.142857             0.142857             0.142857             0.142857             0.142857    
proj_hhi_discussion_comment              float64      1             0.755102             0.755102             0.755102             0.755102             0.755102             0.755102    
proj_hhi_issue_closed                    float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_hhi_issue_comment                   float64      1             0.755102             0.755102             0.755102             0.755102             0.755102             0.755102    
proj_hhi_pull_request_merged             float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_hhi_pull_request_opened             float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_prob_hhi_discussion_comment         float64      1             0.785714             0.785714             0.785714             0.785714             0.785714             0.785714    
proj_prob_hhi_issue_comment              float64      1             0.785714             0.785714             0.785714             0.785714             0.785714             0.785714    
num_active_members                         Int64      1                  2.0                  2.0                  2.0                  2.0                  2.0                  2.0    

