File: drive/output/derived/org_outcomes_practices/repo_collaboration/important_degree_top3/rolling5/rixwew___darts-clone-python.parquet

MD5 hash: 0d67612e090775ffbd62d022c4912023

Keys: time_period 

                                              type  count                 mean                  min                  25%                  50%                  75%                  max std
time_period                         datetime64[ns]      1  2020-01-01 00:00:00  2020-01-01 00:00:00  2020-01-01 00:00:00  2020-01-01 00:00:00  2020-01-01 00:00:00  2020-01-01 00:00:00    
avg_members_per_problem                    float64      1                  2.0                  2.0                  2.0                  2.0                  2.0                  2.0    
pct_members_multiple                       float64      1                 0.75                 0.75                 0.75                 0.75                 0.75                 0.75    
proj_hhi_discussion_comment                float64      1             0.461806             0.461806             0.461806             0.461806             0.461806             0.461806    
proj_hhi_issue_closed                      float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_hhi_issue_comment                     float64      1             0.430556             0.430556             0.430556             0.430556             0.430556             0.430556    
proj_hhi_issue_opened                      float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_hhi_pull_request_comment              float64      1             0.513889             0.513889             0.513889             0.513889             0.513889             0.513889    
proj_hhi_pull_request_merged               float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_hhi_pull_request_opened               float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_prob_hhi_discussion_comment           float64      1             0.512626             0.512626             0.512626             0.512626             0.512626             0.512626    
proj_prob_hhi_issue_comment                float64      1             0.469697             0.469697             0.469697             0.469697             0.469697             0.469697    
proj_prob_hhi_pull_request_comment         float64      1             0.555556             0.555556             0.555556             0.555556             0.555556             0.555556    
num_active_members                           Int64      1                  3.0                  3.0                  3.0                  3.0                  3.0                  3.0    

